No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMax_AEA(dm)	SpMaxA_AEA(dm)	SpMAD_AEA(dm)	Chi0_EA(dm)	SM04_EA(bo)	SM11_EA(bo)	SM03_EA(dm)	SM04_EA(dm)	SM08_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig12_EA(ri)	Eig02_AEA(ed)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig07_AEA(dm)	Eig13_AEA(dm)
17	2-6	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	9.65295314646331	0.344748326659404	1.59477863441853	4.39198554546477	0.156856626623742	1.68775533800797	20.6838406018215	6.83410873881384	16.043969017092	2.24295397748674	3.93839229161543	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0.0222742554674353	7.99791070304821	3.97737020508688	3.64822301141576	1.97549181518141	0.104881528796883
18	4-11	0.561879157387933	19.5333850289148	7.73280091972029	2.05857049817765	0.0797331149179089	4.3918632113846	0.209136343399267	1.52399666190698	3.68205265263042	0.175335840601449	1.60987171996847	14.8632042182587	7.13279702757943	17.2051024585622	0	2.82543694609767	-1.21777094431854	6.13005929216626	3.86091875563341	3.22675653539979	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.741081123134989	6.50126727837574	3.3738590624793	2.98996474624679	1.55847144910829	-0.554757036671554
19	2-6	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	9.65295314646331	0.344748326659404	1.59477863441853	4.39198554546477	0.156856626623742	1.68775533800797	20.6838406018215	6.83410873881384	16.043969017092	2.24295397748674	3.93839229161543	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0.0222742554674353	7.99791070304821	3.97737020508688	3.64822301141576	1.97549181518141	0.104881528796883
20	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
21	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
22	4-11	0.561879157387933	19.5333850289148	7.73280091972029	2.05857049817765	0.0797331149179089	4.3918632113846	0.209136343399267	1.52399666190698	3.68205265263042	0.175335840601449	1.60987171996847	14.8632042182587	7.13279702757943	17.2051024585622	0	2.82543694609767	-1.21777094431854	6.13005929216626	3.86091875563341	3.22675653539979	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.741081123134989	6.50126727837574	3.3738590624793	2.98996474624679	1.55847144910829	-0.554757036671554
23	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
24	4-6	0.67437537020907	24.662970554172	7.22991356115429	1.79210477668136	0.09076536842532	4.35673768441536	0.18153073685064	1.55883250423803	4.17150106166454	0.173812544236023	1.63783799548404	15.1815829558621	6.81041804609318	16.1119678020703	2.03582397652411	3.35940665140225	-0.764325164125909	7.76912213266724	3.74465453207209	3.15176177719722	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402906475134121	7.52914674212841	3.72865611204098	2.85789953038081	1.40089247874822	-0.188834840908257
25	4-3	0.67155824546251	24.6024225323725	7.22909263256155	1.80291787638006	0.0426386626848868	2.04665580887457	0.0852773253697735	1.55412369744889	4.05131970398673	0.168804987666114	1.57734018025186	17.4851896259329	6.80156108257574	16.0938365649823	0	1.16104098569122	-0.778229306804397	7.80779954600728	3.71968381240769	3.13437425152484	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.374375862037457	7.37551965810886	3.63080947390132	2.84144336865481	1.39564759903051	-0.387072080620026
26	2-9	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	10.1393251051753	0.362118753756261	1.59013095819209	4.39620647791558	0.157007374211271	1.69134832028872	20.0984071975413	6.83410873881384	16.043969017092	2.24295397748674	3.94877944783576	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0.0222574485597501	7.99791070304821	3.97912942730028	3.65125884274724	1.97560224805966	0.129834296884063
27	4-28a	0.447272010946169	17.2076227307831	6.06402477676557	1.56105747806471	0.0829149977644315	8.99171104815241	0.390943958615322	1.37222637884502	3.63552145039995	0.158066150017389	1.48934624022754	19.5743515878669	6.12029741895095	14.0679278223423	1.59265791239409	3.09083590111878	-0.916878792432305	5.31779615690522	2.96171507214279	2.5946772830226	1.05830052442584	0.86	0.521536192416212	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.391058108975525	5.95963715992143	3.54019623561127	3.21835571706026	1.74610131631644	-0.0395811850038609
28	4-28a	0.447272010946169	17.2076227307831	6.06402477676557	1.56105747806471	0.0829149977644315	8.99171104815241	0.390943958615322	1.37222637884502	3.63552145039995	0.158066150017389	1.48934624022754	19.5743515878669	6.12029741895095	14.0679278223423	1.59265791239409	3.09083590111878	-0.916878792432305	5.31779615690522	2.96171507214279	2.5946772830226	1.05830052442584	0.86	0.521536192416212	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.391058108975525	5.95963715992143	3.54019623561127	3.21835571706026	1.74610131631644	-0.0395811850038609
29	2-9	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	10.1393251051753	0.362118753756261	1.59013095819209	4.39620647791558	0.157007374211271	1.69134832028872	20.0984071975413	6.83410873881384	16.043969017092	2.24295397748674	3.94877944783576	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0.0222574485597501	7.99791070304821	3.97912942730028	3.65125884274724	1.97560224805966	0.129834296884063
30	4-3	0.67155824546251	24.6024225323725	7.22909263256155	1.80291787638006	0.0426386626848868	2.04665580887457	0.0852773253697735	1.55412369744889	4.05131970398673	0.168804987666114	1.57734018025186	17.4851896259329	6.80156108257574	16.0938365649823	0	1.16104098569122	-0.778229306804397	7.80779954600728	3.71968381240769	3.13437425152484	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.374375862037457	7.37551965810886	3.63080947390132	2.84144336865481	1.39564759903051	-0.387072080620026
31	2-11	0.609595449677088	24.592973973207	7.31121783274732	1.69996630498076	0.0330769230769231	4.24	0.163076923076923	1.45568157568393	3.92414288223872	0.150928572393797	1.56202795015539	23.505303039779	6.76417355050412	16.1506999595988	0	1.17533646224716	-0.341490658299556	8.15562544875784	3.44097411452528	2.85476898290199	0.86	0.4	0	0	0	0	0	0	0	0	0	0	0	-0.0370393709219236	6.53412376776535	3.1403795659527	2.9296765846966	1.77774055691287	0.178059037795999
32	2-6	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	9.65295314646331	0.344748326659404	1.59477863441853	4.39198554546477	0.156856626623742	1.68775533800797	20.6838406018215	6.83410873881384	16.043969017092	2.24295397748674	3.93839229161543	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0.0222742554674353	7.99791070304821	3.97737020508688	3.64822301141576	1.97549181518141	0.104881528796883
33	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
34	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
35	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
36	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
37	3-33	0.538027292304882	22.7949411441996	7.36213317319746	1.83974209053219	0.0503703703703704	7.76	0.287407407407407	1.44443019295908	4.02736006808475	0.149161484003139	1.55943513745918	21.0835221989148	7.02309087766204	16.4229471056225	1.1849710082788	2.01456700676262	-0.345880553540458	7.47501041657042	3.81202866620765	3.18012622750408	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	6.69247171029251	3.47552072361205	3.23255054444665	2.03580811263572	0.339651936122831
38	4-53	0.359336353664895	16.247988051322	7.36361472863726	1.94994697188748	0.0296296296296296	1.6	0.0592592592592593	1.44310013287102	3.14777085634046	0.116584105790388	1.49217134946434	11.2597961166706	7.07411681619736	16.401276949706	0.324977857195478	0.378984230858567	-0.425654947560088	6.76671261566734	3.82087338870161	3.17890744172686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458928872469994	6.15720678704154	2.9618468982783	2.63141008636836	1.45778467778492	-0.27927887428007
39	4-43	0.417230033946713	17.9775666295071	6.95682953397596	1.7558972099634	0.0950382753215761	12.5541989298349	0.48285380499365	1.37930322228202	3.82023885254493	0.14693226355942	1.57070400603459	20.3257579180656	6.71280430578804	15.8713108828159	2.33069819051377	4.04612282366822	-0.514610049639615	6.7433590515431	3.13933181142322	2.97851218248007	1.28277976647434	1.04096109437385	0.952625218054019	0.403764955768001	0.125973271886269	0	0	0	0	0	0	0	0	-0.0577215756710984	6.19676910447838	3.66262260706619	3.06303730873349	1.93877161123596	0.533685331981932
40	2-4	0.70054594874905	24.5905088811921	7.22256850836961	1.77423987297035	0	0	0	1.56799900184307	3.94267731943587	0.171420753018951	1.59446211208931	11.9029045861512	6.73963244158799	16.0143793251969	0	0	-0.963857831732296	7.76893780454823	3.60301285327258	3.07106628096858	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.397682918291995	7.37532614303737	3.37625512827583	2.79937833673046	1.35874298345012	-0.64046968731319
41	4-53	0.359336353664895	16.247988051322	7.36361472863726	1.94994697188748	0.0296296296296296	1.6	0.0592592592592593	1.44310013287102	3.14777085634046	0.116584105790388	1.49217134946434	11.2597961166706	7.07411681619736	16.401276949706	0.324977857195478	0.378984230858567	-0.425654947560088	6.76671261566734	3.82087338870161	3.17890744172686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458928872469994	6.15720678704154	2.9618468982783	2.63141008636836	1.45778467778492	-0.27927887428007
42	4-28a	0.447272010946169	17.2076227307831	6.06402477676557	1.56105747806471	0.0829149977644315	8.99171104815241	0.390943958615322	1.37222637884502	3.63552145039995	0.158066150017389	1.48934624022754	19.5743515878669	6.12029741895095	14.0679278223423	1.59265791239409	3.09083590111878	-0.916878792432305	5.31779615690522	2.96171507214279	2.5946772830226	1.05830052442584	0.86	0.521536192416212	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.391058108975525	5.95963715992143	3.54019623561127	3.21835571706026	1.74610131631644	-0.0395811850038609
43	2-8	0.570196227992396	20.0411094958525	7.70025751080281	1.86015257980153	0.151091073186652	10.0880072202127	0.45854578273694	1.43207071707312	5.24953446398203	0.238615202908274	1.6564865118464	15.2229079647263	6.87858390168186	17.0565195910803	0	5.51079962628198	-1	6.27022097573755	3.3980044152996	3.14973019735441	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	-0.785540536081901	6.68867472420891	3.51526439470221	2.93425703817267	1.52456544904448	-0.49850074862115
44	4-3a	0.700545948749052	24.5905088811921	7.22879065074228	1.81962141969629	0.0947116887916382	4.35673768441536	0.189423377583276	1.58367026485114	4.15377353595645	0.180598849389411	1.64841745861202	15.5884381170184	6.79486649690352	16.0931157223847	2.03582397652411	3.35940665140225	-0.963857831732295	7.76893780454823	3.71967974488044	3.13370472517778	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.409689754508415	7.37532614303734	3.71998369135352	2.85787461282551	1.39233984029417	-0.578289986657536
45	4-37	0.70182577889629	15.3769032731385	6.90927729484051	1.72160841309612	0.0661538461538461	3.44	0.264615384615385	1.29055912861801	3.20778693146964	0.24675284088228	1.41451576176812	10.620065942882	6.1230409048967	14.9723249624069	0	1.15940399926953	0	1.97323182698824	2.86314051500205	2.05727804718057	0.86	0	0	0	0	0	0	0	0	-0.86	-0.86	0	0	-1.80613300280479	5.24849011263435	2.58632387266604	2.176871818077	0.215569370212271	-2
46	4-37	0.70182577889629	15.3769032731385	6.90927729484051	1.72160841309612	0.0661538461538461	3.44	0.264615384615385	1.29055912861801	3.20778693146964	0.24675284088228	1.41451576176812	10.620065942882	6.1230409048967	14.9723249624069	0	1.15940399926953	0	1.97323182698824	2.86314051500205	2.05727804718057	0.86	0	0	0	0	0	0	0	0	-0.86	-0.86	0	0	-1.80613300280479	5.24849011263435	2.58632387266604	2.176871818077	0.215569370212271	-2
47	2-6	0.640435199168673	27.5338353703272	6.57598380475681	1.73893957842204	0.0876408404576131	9.65295314646331	0.344748326659404	1.59477863441853	4.39198554546477	0.156856626623742	1.68775533800797	20.6838406018215	6.83410873881384	16.043969017092	2.24295397748674	3.93839229161543	-0.417123194317085	11.9808620557467	3.76905997288252	3.3485694396579	1.02332790443728	0.827668943564992	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0.0222742554674353	7.99791070304821	3.97737020508688	3.64822301141576	1.97549181518141	0.104881528796883
48	2-15	0.558679999956918	22.7925277066211	7.36209963343481	1.83593731689903	0.0523076923076923	6.96	0.267692307692308	1.43212425538621	4.02689220482352	0.154880469416289	1.54127813661835	20.8916978928335	7.00510882423805	16.4222981301501	1.06007656752089	1.95838632828438	-0.35123237240087	7.47372288725376	3.8118350206683	3.17967146751313	0.86	0.86	0.4	0	0	0	0	0	0	0	0	0	0	-0.049650725062835	6.69229170832141	3.47532143383172	3.23211389724312	1.7932660180555	0.334365226355895
49	4-44	0.339320283186599	18.2063326701798	6.44832226228805	1.6417174680153	0.077306290485391	17.2512864271662	0.539102700848942	1.37809994856876	3.96637919413533	0.123949349816729	1.51246575013063	21.401837312646	6.58098581782231	14.3847122284985	3.09752322589435	4.77652290307812	0.356285143290336	6.93762264361254	3.41621403367671	3.10295777492989	2.47181559281617	1.98430282055951	0.684933391289339	0.511529852172174	0.282631274338383	0.216628986874994	0	0	0	0	0	0	0	0.720830568109901	6.11182625064399	3.81220895755685	3.68694355260254	1.92401520550578	1.11487723019097
50	4-36	0.415183587112367	20.2091109117921	7.18858888316389	1.87055950117753	0.12750917871977	13.1665317114622	0.438884390382072	1.4172793227223	4.47265116814432	0.149088372271477	1.57307133697309	19.9157805629631	7.08934740313811	16.3053181457161	3.9865167460208	5.50074353583671	-0.497611692675772	8.27793359963353	4.03524242418036	3.19495630829682	1.94316752272378	0.736253762293302	0.0785692091209105	0	0	0	0	0	0	0	0	0	0	0.480522390507637	6.24807630609633	3.73976794598448	3.40314818586134	2.23050247695409	0.559546730890305
51	4-53	0.359336353664895	16.247988051322	7.36361472863726	1.94994697188748	0.0296296296296296	1.6	0.0592592592592593	1.44310013287102	3.14777085634046	0.116584105790388	1.49217134946434	11.2597961166706	7.07411681619736	16.401276949706	0.324977857195478	0.378984230858567	-0.425654947560088	6.76671261566734	3.82087338870161	3.17890744172686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458928872469994	6.15720678704154	2.9618468982783	2.63141008636836	1.45778467778492	-0.27927887428007
52	2-11	0.609595449677088	24.592973973207	7.31121783274732	1.69996630498076	0.0330769230769231	4.24	0.163076923076923	1.45568157568393	3.92414288223872	0.150928572393797	1.56202795015539	23.505303039779	6.76417355050412	16.1506999595988	0	1.17533646224716	-0.341490658299556	8.15562544875784	3.44097411452528	2.85476898290199	0.86	0.4	0	0	0	0	0	0	0	0	0	0	0	-0.0370393709219236	6.53412376776535	3.1403795659527	2.9296765846966	1.77774055691287	0.178059037795999
53	4-35	0.475713677348211	18.598613844883	6.16152184967437	1.55782782401694	0	0	0	1.42738456706614	3.43218156584177	0.143007565243407	1.47181834508553	17.1248402562657	6.11589212548304	14.0093085083079	0	0	-0.671875662092346	5.85435960799751	2.68590493189124	2.52828982742249	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.409634488108494	5.7611089936375	2.79344630360667	2.71477987882131	1.65942289241226	-0.218769200078813
54	4-53	0.359336353664895	16.247988051322	7.36361472863726	1.94994697188748	0.0296296296296296	1.6	0.0592592592592593	1.44310013287102	3.14777085634046	0.116584105790388	1.49217134946434	11.2597961166706	7.07411681619736	16.401276949706	0.324977857195478	0.378984230858567	-0.425654947560088	6.76671261566734	3.82087338870161	3.17890744172686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458928872469994	6.15720678704154	2.9618468982783	2.63141008636836	1.45778467778492	-0.27927887428007
55	4-53	0.359336353664895	16.247988051322	7.36361472863726	1.94994697188748	0.0296296296296296	1.6	0.0592592592592593	1.44310013287102	3.14777085634046	0.116584105790388	1.49217134946434	11.2597961166706	7.07411681619736	16.401276949706	0.324977857195478	0.378984230858567	-0.425654947560088	6.76671261566734	3.82087338870161	3.17890744172686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458928872469994	6.15720678704154	2.9618468982783	2.63141008636836	1.45778467778492	-0.27927887428007
56	4-60	0.645279290449347	25.5599211648369	7.36870089011588	1.71506099048322	0.0330769230769231	5.04	0.193846153846154	1.4609386865665	4.05547818638324	0.155979930245509	1.56648319633914	21.7091333546198	6.78247546255538	16.2897461399064	0.324977857195478	1.29440729178205	-0.522968191562251	7.52303563235097	3.44849151070009	2.91070939897269	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	0.220920849999145	6.61687272514457	3.16180883455563	2.95412848223589	1.8560618468677	0.155719757335569
57	2-99	0.608655139520066	25.5257379267013	6.56187559855355	1.7458306863297	0.0867008252312439	9.61794471490615	0.356220174626154	1.58548607664873	4.2123099319373	0.156011478960641	1.67541800091563	22.7492097332567	6.77650699237218	15.8279081759383	2.24295397748673	3.71248275557153	-0.850220280504225	8.65237498800112	3.75008143318191	3.34829310945196	1.02332790443728	0.764722171772206	0.68	0	0	0	0	0	0	0	0	0	0	-0.0999998743158983	7.98397511166624	3.98724787189245	3.56716538436154	1.9992360397984	0.242597950319547
58	2-11	0.609595449677088	24.592973973207	7.31121783274732	1.69996630498076	0.0330769230769231	4.24	0.163076923076923	1.45568157568393	3.92414288223872	0.150928572393797	1.56202795015539	23.505303039779	6.76417355050412	16.1506999595988	0	1.17533646224716	-0.341490658299556	8.15562544875784	3.44097411452528	2.85476898290199	0.86	0.4	0	0	0	0	0	0	0	0	0	0	0	-0.0370393709219236	6.53412376776535	3.1403795659527	2.9296765846966	1.77774055691287	0.178059037795999
59	2-4	0.70054594874905	24.5905088811921	7.22256850836961	1.77423987297035	0	0	0	1.56799900184307	3.94267731943587	0.171420753018951	1.59446211208931	11.9029045861512	6.73963244158799	16.0143793251969	0	0	-0.963857831732296	7.76893780454823	3.60301285327258	3.07106628096858	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.397682918291995	7.37532614303737	3.37625512827583	2.79937833673046	1.35874298345012	-0.64046968731319
60	4-11	0.561879157387933	19.5333850289148	7.73280091972029	2.05857049817765	0.0797331149179089	4.3918632113846	0.209136343399267	1.52399666190698	3.68205265263042	0.175335840601449	1.60987171996847	14.8632042182587	7.13279702757943	17.2051024585622	0	2.82543694609767	-1.21777094431854	6.13005929216626	3.86091875563341	3.22675653539979	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.741081123134989	6.50126727837574	3.3738590624793	2.98996474624679	1.55847144910829	-0.554757036671554
61	4-54	0.587150501296655	25.042752889158	6.55020151871115	1.64639040547833	0.0706312943919231	5.47203761446831	0.202668059795123	1.50714373152313	4.08668332318619	0.151358641599488	1.58165514143935	21.0622171931746	6.61069604471776	15.3631745508923	1.59265791239408	2.92704111654665	-0.432697488655581	7.35051771161375	3.56012109625886	3.19530800460276	0.68	0.14897385865223	0	0	0	0	0	0	0	0	0	0	0	0	7.45355383763957	3.60805045012552	3.12182307614569	1.7453743131764	-0.151723093560368
62	2-15	0.558679999956918	22.7925277066211	7.36209963343481	1.83593731689903	0.0523076923076923	6.96	0.267692307692308	1.43212425538621	4.02689220482352	0.154880469416289	1.54127813661835	20.8916978928335	7.00510882423805	16.4222981301501	1.06007656752089	1.95838632828438	-0.35123237240087	7.47372288725376	3.8118350206683	3.17967146751313	0.86	0.86	0.4	0	0	0	0	0	0	0	0	0	0	-0.049650725062835	6.69229170832141	3.47532143383172	3.23211389724312	1.7932660180555	0.334365226355895
63	4-48	0.367171717070758	20.6246508115466	7.33326492459705	1.99256199260793	0.0468131020746083	6.1085719668841	0.16968255463567	1.49971950357146	3.79059734338513	0.105294370649587	1.56644378568991	16.1877613494195	7.40473549592608	16.577815528908	1.30508430569434	2.51891895088629	0.833579385942786	8.33215996699858	3.90422165081776	3.74753670682369	0.760920560636826	0.521536192416212	0.0865575557031152	0	0	0	0	0	0	0	0	0	0	1	6.86508720219113	3.72826951421632	3.22045071993892	1.96842937549162	1
64	4-35	0.475713677348211	18.598613844883	6.16152184967437	1.55782782401694	0	0	0	1.42738456706614	3.43218156584177	0.143007565243407	1.47181834508553	17.1248402562657	6.11589212548304	14.0093085083079	0	0	-0.671875662092346	5.85435960799751	2.68590493189124	2.52828982742249	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.409634488108494	5.7611089936375	2.79344630360667	2.71477987882131	1.65942289241226	-0.218769200078813
65	2-26	0.399590023322069	25.9319117448735	6.67999320272256	1.74490311542345	0.058427226971742	17.7065343896524	0.42158415213458	1.54003487038229	4.30674792681717	0.102541617305171	1.64596135899306	34.8767353751615	7.17997466794294	16.0794900474066	2.99555625806417	4.55190061753043	0.863562589715607	8.8128461441663	3.79726425503897	3.47985990831851	2.17836884220768	1.90704494858192	0.827668943564993	0.68	0.657267069006199	0.14897385865223	0	0	0	0	0	0	0	1.34754442434681	8.02705906379409	4.14138095275583	3.8319753759283	2.77774008992409	1.29873174210321
66	4-60	0.645279290449347	25.5599211648369	7.36870089011588	1.71506099048322	0.0330769230769231	5.04	0.193846153846154	1.4609386865665	4.05547818638324	0.155979930245509	1.56648319633914	21.7091333546198	6.78247546255538	16.2897461399064	0.324977857195478	1.29440729178205	-0.522968191562251	7.52303563235097	3.44849151070009	2.91070939897269	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	0.220920849999145	6.61687272514457	3.16180883455563	2.95412848223589	1.8560618468677	0.155719757335569
67	4-11	0.561879157387933	19.5333850289148	7.73280091972029	2.05857049817765	0.0797331149179089	4.3918632113846	0.209136343399267	1.52399666190698	3.68205265263042	0.175335840601449	1.60987171996847	14.8632042182587	7.13279702757943	17.2051024585622	0	2.82543694609767	-1.21777094431854	6.13005929216626	3.86091875563341	3.22675653539979	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.741081123134989	6.50126727837574	3.3738590624793	2.98996474624679	1.55847144910829	-0.554757036671554
68	4-28a	0.447272010946169	17.2076227307831	6.06402477676557	1.56105747806471	0.0829149977644315	8.99171104815241	0.390943958615322	1.37222637884502	3.63552145039995	0.158066150017389	1.48934624022754	19.5743515878669	6.12029741895095	14.0679278223423	1.59265791239409	3.09083590111878	-0.916878792432305	5.31779615690522	2.96171507214279	2.5946772830226	1.05830052442584	0.86	0.521536192416212	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.391058108975525	5.95963715992143	3.54019623561127	3.21835571706026	1.74610131631644	-0.0395811850038609
69	3-33	0.538027292304882	22.7949411441996	7.36213317319746	1.83974209053219	0.0503703703703704	7.76	0.287407407407407	1.44443019295908	4.02736006808475	0.149161484003139	1.55943513745918	21.0835221989148	7.02309087766204	16.4229471056225	1.1849710082788	2.01456700676262	-0.345880553540458	7.47501041657042	3.81202866620765	3.18012622750408	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	6.69247171029251	3.47552072361205	3.23255054444665	2.03580811263572	0.339651936122831
70	2-99	0.608655139520066	25.5257379267013	6.56187559855355	1.7458306863297	0.0867008252312439	9.61794471490615	0.356220174626154	1.58548607664873	4.2123099319373	0.156011478960641	1.67541800091563	22.7492097332567	6.77650699237218	15.8279081759383	2.24295397748673	3.71248275557153	-0.850220280504225	8.65237498800112	3.75008143318191	3.34829310945196	1.02332790443728	0.764722171772206	0.68	0	0	0	0	0	0	0	0	0	0	-0.0999998743158983	7.98397511166624	3.98724787189245	3.56716538436154	1.9992360397984	0.242597950319547
