No.	NAME	qpmax	qnmax	Qpos	Qneg	Qtot	Qmean	Q2	RPCG	RNCG	PCWTE1
1262	4-12	0.345160067081451	-0.358252733945847	1.66515640192665	-0.665156358852983	2.33031276077963	0.0751713793799882	0.529708278418184	0.207283872363033	0.538599276963434	20.5953331851887
1263	2-21	0.347108542919159	-0.45551735162735	3.97187257464975	-2.97187260561623	6.94374518026598	0.0977992278910701	1.60712755940949	0.0873916613374153	0.153276203955215	57.4476503559318
1264	3-36	0.298461675643921	-0.369123011827469	2.29088461305946	-2.29088462889194	4.58176924195141	0.109089743855986	0.906770760760992	0.130282282198983	0.161126844701039	31.7940039013203
1265	4-52	0.348423063755035	-0.503084182739258	3.16838248167187	-2.16838254965842	5.33676503133029	0.116016631115876	1.31450138520449	0.109968750859644	0.232008961157941	30.895855652995
1266	2-75	0.316927671432495	-0.454049408435822	2.90491782687604	-2.90491785015911	5.80983567703515	0.0937070270489541	1.32726702832224	0.109100391240092	0.156303700089471	46.1970016496235
1267	2-95	0.298463106155396	-0.398392677307129	2.31948760151863	-2.31948758661747	4.6389751881361	0.13254214823246	1.03235410293564	0.128676310216094	0.171758917618571	28.2613173359302
1268	3-44	0.218212842941284	-0.369168758392334	2.04690183605999	-2.04690185375512	4.0938036898151	0.104969325379874	0.815897728243726	0.10660640344205	0.180354889862003	27.8752118859664
1269	2-2	0.345274806022644	-0.365196406841278	2.95170646905899	-1.95170645043254	4.90341291949153	0.140097511985472	1.14025257911999	0.116974641497031	0.187116462498929	32.4515811575329
1270	3-30	0.317129373550415	-0.452799946069717	2.21164867747575	-2.21164867753396	4.42329735500971	0.0902713745920349	0.986340289524179	0.143390483660528	0.204734120147238	32.2188614551853
1271	2-77	0.24484446644783	-0.387447506189346	1.67148814210668	-1.67148813023232	3.342976272339	0.0682240055579388	0.583761984922944	0.14648292158342	0.231797940518725	27.62038387206
1272	2-37	0.292306482791901	-0.503077626228333	2.19635422551073	-2.196354216896	4.39270844240673	0.104588296247779	1.10884722805304	0.1330871311179	0.229051226053741	26.0709994111344
1273	2-41	0.347967773675919	-0.503077566623688	3.27512666350231	-2.27512667514384	5.55025333864614	0.0991116667615383	1.18110092792267	0.106245592744133	0.22112068401285	32.0583522124488
1274	2-50	0.225419819355011	-0.847138583660126	2.42329582711682	-3.42329585691914	5.84659168403596	0.102571783930455	1.77316451777006	0.0930219979057243	0.247462860082016	24.6573799328549
1275	2-52	0.210603043437004	-0.847156882286072	1.12442024797201	-2.12442027824	3.24884052621201	0.0812210131553002	1.08382347030783	0.187299227150031	0.398770851023843	10.8692356970047
1276	2-77	0.24484446644783	-0.387447506189346	1.67148814210668	-1.67148813023232	3.342976272339	0.0682240055579388	0.583761984922944	0.14648292158342	0.231797940518725	27.7107579933859
1277	2-71	0.316927671432495	-0.454049408435822	2.90032457560301	-2.9003245877102	5.80064916331321	0.105466348423877	1.35757961347917	0.109273173802143	0.156551239250877	42.7614703300866
1278	2-67	0.156098768115044	-0.297045707702637	1.27954935701564	-1.27954937581671	2.55909873283235	0.0556325811485294	0.369637589584102	0.121995112778706	0.232148687121228	25.6352213125201
1279	3-21	0.316924035549164	-0.452809542417526	2.16495488956571	-2.16495489503723	4.32990978460293	0.0865981956920586	0.926962880305013	0.146388285999224	0.209154261576309	30.5194750407693
1280	2-34	0.40889236330986	-0.491442024707794	3.41468190774322	-2.4146819608286	5.82936386857182	0.116587277371436	1.47425191022194	0.119745374344429	0.203522464937434	36.2063376750785
1281	2-3	0.344948947429657	-0.384266704320908	2.33185466937721	-1.33185463142581	3.66370930080302	0.0832661204727959	0.772967331717155	0.14792900773777	0.288520004551497	31.4516775631706
1282	2-54	0.210603043437004	-0.847366154193878	1.89495999203064	-3.8949600183405	5.78992001037113	0.120623333549399	2.30734051801574	0.111138517078306	0.217554519225825	22.1348991233492
