No.	NAME	DBI	HNar	PJI2	ICR	MeanTD	MaxDD	GMTIV	S2K	PW2	PW5	MAXDN	MAXDP	TIE	Psi_i_1d	Psi_i_1s	Psi_e_0d	LOC
2347	2-10	3	1.98726114649681	0.8	2.26098118101722	4.06153846153846	21	16487	5.69769781810987	0.603754578754579	0.131989268414064	1.84310704837491	5.47753031305115	45.8010912345807	3.71093143380803E-8	2.22632981014395E-9	7.71058222138641E-7	0.777024550340252
2348	2-50	4.47213595499958	1.80310880829016	0.8	2.18388185645051	4.3448275862069	20	22019	5.79242709515237	0.632840722495895	0.122038782503389	3.13332955404384	6.4906179138322	98.5587498692969	-4.90724240046525E-9	7.02450890769062E-10	-1.05462034307058E-7	0.847579653492266
2349	2-43	4.24264068711928	1.73410404624277	1	2.14296619546752	3.87666666666667	17	17210	4.63146999796474	0.634619047619048	0.131779418338225	3.15200727513227	5.15388747165533	86.2977337407805	1.38249197255684E-7	8.73879827841157E-9	-1.46508273376421E-6	1.00329672350088
2350	3-37	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	11553	5.09469253936194	0.606130952380952	0.0891681025394228	4.77489890400605	5.17370512093726	44.4827206214651	7.34441769731108E-6	2.04569050591696E-7	0.000037490787826884	0.680482023721841
2351	3-11	4	1.80392156862745	0.75	1.84752391163811	3.81422924901186	18	6880	4.48943370521798	0.629347826086956	0.135649354358488	1.8516052532124	5.09183531746032	42.541334670499	4.61983103761957E-7	1.85246097275749E-7	-5.40779731896802E-6	1.0957514173994
2352	2-44	3.74165738677394	1.725	1	2.4189370883802	4.11462450592885	17	13734	5.26237599158517	0.617822636300897	0.110057238524531	2.85621353248089	5.86027872260015	86.0010134363143	-9.61622907093465E-7	9.84856265412817E-8	-5.4101140771139E-6	1.30903030705321
2353	4-47	4.12310562561766	1.65	1	2.46060577995379	4.58874458874459	12	9181	9.15908062106483	0.558387445887446	0.100778411037234	1.99021116780045	4.98176540060469	80.1653354157603	7.14359168097838E-6	3.1170843759194E-7	0.0000104763804283588	1.88199843455761
2354	4-29	2.64575131106459	1.92	0.8	2.25	3.73333333333333	13	2731	5.99031268478811	0.563690476190476	0.0881134175371976	0.723703703703704	1.91301744771983	22.8988091905319	-0.000154380221775988	0.0000403684421357363	0.000480202310476108	0.625
2355	2-29	3.16227766016838	1.98620689655172	0.8	2.18215013049588	3.82246376811594	20	12210	4.76581596808887	0.604392135642135	0.146872513427956	1.82962962962963	5.99079128873772	40.8642449484676	1.36236206134148E-7	1.14495654610643E-8	2.83746357334443E-6	0.920614062710337
2356	3-6	4	1.76923076923077	1	2.64446278436685	4.77075098814229	17	15692	6.09936287339061	0.617650103519669	0.0885672319058335	4.7546767526455	5.41389668367347	53.6177863935136	-1.00726292791249E-6	4.57960629926514E-8	-5.38578072007442E-6	0.899074810614312
2357	4-29	2.64575131106459	1.92	0.8	2.25	3.73333333333333	13	2731	5.99031268478811	0.563690476190476	0.0881134175371976	0.723703703703704	1.91301744771983	22.8988091905319	-0.000154380221775988	0.0000403684421357363	0.000480202310476108	0.625
2358	4-41	2.82842712474619	1.83673469387755	0.8	2.25656476213095	3.68571428571429	13	4775	4.55074387515694	0.576984126984127	0.0790766790964926	2.05312925170068	3.88380046926178	25.8399062171467	0.000346462936157036	0.0000117354369812376	-0.00092044305073131	1.76668248418031
2359	4-51	5.24404424085076	1.83406113537118	1	2.67812730432151	5.27058823529412	24	33667	7.42661311786617	0.628809523809524	0.113890833466184	2.45754346182918	6.92004536925983	110.214192521405	4.61704282257774E-11	9.47408114143631E-12	-1.99416124539985E-9	1.23658963497853
2360	4-27	2	2	1	2.18200581476021	3.37362637362637	12	2697	4.07435837386049	0.55578231292517	0.0908489100956555	1.09962962962963	1.17851851851852	13.5015540756935	-0.000608857680474071	0.0000465248380761165	0.00171415823299036	0.543907846008229
2361	2-25	3.46410161513775	1.91304347826087	1	2.11735037157682	3.7965367965368	19	7911	4.65745587771157	0.602002164502164	0.139178654323052	1.34945212112623	5.70701428256488	42.0034406920158	-9.0872496454685E-7	2.39221720364059E-7	0.0000103641185559725	1.25797513404993
2362	2-57	3.74165738677394	1.76	1	2.53377125606456	4.08225108225108	16	7707	5.25314105449508	0.617604617604617	0.100734386606808	2.50509631939195	4.83090770339102	52.0714039084905	1.72283468383631E-6	5.29048984272419E-7	0.0000103370341372541	1.02841407106403
2363	3-48	3.74165738677394	1.86486486486486	1	2.14221848070193	3.78260869565217	18	11015	4.74925442982033	0.605055210489993	0.140870872461616	1.91065759637188	5.72654903628118	56.9303017780433	4.97317615880878E-7	5.66026448247223E-8	-5.42454171990685E-6	1.17836596217723
2364	2-27	4.79583152331272	1.81818181818182	1	2.66571414961261	5.13333333333333	20	27231	7.65243858336451	0.594034391534391	0.121585855049098	2.22307521723106	6.37708577412446	89.8380449967253	-5.09328390438112E-9	3.15933995689232E-10	5.54105529368172E-8	1.73679591910565
2365	2-34	2.91547594742265	2.04081632653061	0.8	2.21701481125244	3.98333333333333	23	13355	5.59800736866158	0.598168831168831	0.137756336951814	2.00274074598975	4.91658903376165	39.9845326298783	-6.96106859668262E-8	7.66979284828848E-9	-1.47733325630628E-6	0.738575737868406
2366	2-56	5	1.69090909090909	1	2.84503250441093	5.75698924731183	21	40416	8.2815724717768	0.610151049667179	0.103466285621719	3.41183981448287	6.15296053865634	151.771652028448	-5.21642621252057E-9	1.86166443511498E-10	-2.8517542239966E-8	1.9003370628541
2367	2-43	4.24264068711928	1.73410404624277	1	2.14296619546752	3.87666666666667	17	17210	4.63146999796474	0.634619047619048	0.131779418338225	3.15200727513227	5.15388747165533	86.2977337407805	1.38249197255684E-7	8.73879827841157E-9	-1.46508273376421E-6	1.00329672350088
2368	2-57	3.74165738677394	1.76	1	2.53377125606456	4.08225108225108	16	7707	5.25314105449508	0.617604617604617	0.100734386606808	2.50509631939195	4.83090770339102	52.0714039084905	1.72283468383631E-6	5.29048984272419E-7	0.0000103370341372541	1.02841407106403
2369	4-63	2.73861278752583	2.05128205128205	1	2.1332062193465	3.84210526315789	12	7203	5.31759820724393	0.56625	0.112628250132153	1.87125	2.86194444444444	25.5764870709079	6.98585094211774E-6	4.33926238369673E-7	0.0000382214869669016	0.432192809488736
2370	4-16	4.24264068711928	1.67875647668394	0.8	2.12918924329009	4.11396011396011	17	13204	6.91144703452871	0.615604457271124	0.116743830525081	2.32910336356765	6.13286407155455	102.745793008141	-6.7463551911548E-8	1.3648867022758E-8	-3.95740293007728E-7	1.33478148212251
2371	3-26	3.80788655293195	1.91489361702128	1	2.88344978213393	5.56551724137931	21	28828	8.98893179504661	0.579642857142857	0.111256409077033	1.69355103316864	5.78394852657163	61.96106444942	-5.11121945069572E-9	2.92510549448266E-10	5.58078132781478E-8	1.41727197235673
2372	3-6	4	1.76923076923077	1	2.64446278436685	4.77075098814229	17	15692	6.09936287339061	0.617650103519669	0.0885672319058335	4.7546767526455	5.41389668367347	53.6177863935136	-1.00726292791249E-6	4.57960629926514E-8	-5.38578072007442E-6	0.899074810614312
2373	3-48	3.74165738677394	1.86486486486486	1	2.14221848070193	3.78260869565217	18	11015	4.74925442982033	0.605055210489993	0.140870872461616	1.91065759637188	5.72654903628118	56.9303017780433	4.97317615880878E-7	5.66026448247223E-8	-5.42454171990685E-6	1.17836596217723
2374	2-57	3.74165738677394	1.76	1	2.53377125606456	4.08225108225108	16	7707	5.25314105449508	0.617604617604617	0.100734386606808	2.50509631939195	4.83090770339102	52.0714039084905	1.72283468383631E-6	5.29048984272419E-7	0.0000103370341372541	1.02841407106403
2375	2-80	4.47213595499958	1.75135135135135	0.8	2.188212504158	4.11965811965812	18	17396	5.71092912169431	0.618650793650794	0.133942698236285	2.55672713529856	6.00482993197279	85.7686635740052	3.67741747417001E-8	2.66520534004341E-9	-3.97148130600618E-7	1.25235324178241
2376	2-27	4.79583152331272	1.81818181818182	1	2.66571414961261	5.13333333333333	20	27231	7.65243858336451	0.594034391534391	0.121585855049098	2.22307521723106	6.37708577412446	89.8380449967253	-5.09328390438112E-9	3.15933995689232E-10	5.54105529368172E-8	1.73679591910565
2377	2-47	4.69041575982343	1.78723404255319	1	2.41761887265606	4.21164021164021	18	22438	5.02157490312317	0.632989332096475	0.148337135069515	2.91923611111111	6.01713006267322	90.6815551351569	9.79712631372266E-9	7.2913037713064E-10	2.04911569386582E-7	1.13172353802469
2378	3-52	3.60555127546399	1.85915492957746	0.75	1.87703416804033	3.64069264069264	18	8754	4.29255393928061	0.614123376623376	0.142189801549771	1.83611111111111	5.65529903628118	47.8771178473276	-9.39565042050927E-7	1.42590969774272E-7	0.0000103696137755815	1.09390056703007
2379	3-49	3.74165738677394	1.86486486486487	1	2.15272173810133	3.85375494071146	18	10765	4.74925442982033	0.607229123533471	0.140404570891393	1.8301917989418	5.74081585411943	53.5968808940651	4.91722914863556E-7	6.82913237695761E-8	-5.43012666244762E-6	1.17836596217723
2380	2-40	3.39116499156263	1.81005586592179	1	2.36517454447161	4.18803418803419	18	18860	6.31767482972283	0.597045855379189	0.147367210307414	1.98220379818594	6.25105402809272	76.4678127270316	3.79715963745389E-8	1.40132786380721E-9	-3.98967910731031E-7	1.03323668767524
2381	2-80	4.47213595499958	1.75135135135135	0.8	2.188212504158	4.11965811965812	18	17396	5.71092912169431	0.618650793650794	0.133942698236285	2.55672713529856	6.00482993197279	85.7686635740052	3.67741747417001E-8	2.66520534004341E-9	-3.97148130600618E-7	1.25235324178241
2382	4-51	5.24404424085076	1.83406113537118	1	2.67812730432151	5.27058823529412	24	33667	7.42661311786617	0.628809523809524	0.113890833466184	2.45754346182918	6.92004536925983	110.214192521405	4.61704282257774E-11	9.47408114143631E-12	-1.99416124539985E-9	1.23658963497853
2383	3-43	2.54950975679639	2.07272727272727	1	2.72058277614601	4.53216374269006	18	10588	5.59891474486069	0.559273182957393	0.0965485566938314	1.56914325606786	2.4805513010942	28.7493604134852	-0.0000139866172629859	4.27192466884764E-7	-0.0000729587229461139	0.894300529146018
