No.	NAME	SPAM	MEcc	SPH	PJI3	L/Bw	HOMA	DISPm	QXXm	DISPv	DISPe	DISPp	DISPi	DISPs	QYYs
2087	3-12	0.343524868932941	0.991399450116066	0.714216645976219	0.846305561285236	1.33	0.865149056952396	1.40678910915856	132.812876174936	2.95256878253109	0.11119406329759	0.291597214994379	0.462090883319627	0.320415511928188	598.972241628609
2088	2-51	0.354035070533303	0.992641191207221	0.748584042198972	0.871740543184337	2.27	0.723727929563225	3.55145121479512	232.280533421581	2.85119345772452	0.185465622952024	0.459370725634685	0.446364198740165	0.491705162977012	1320.02479208986
2089	4-46	0.445993551312964	0.999379172304378	0.904086418900288	0.907114848437457	6.41	0.849589988120782	13.2363970611405	79.8523693277535	15.3772999267164	0.185708579408296	1.06435049068527	1.45789827467929	0.698491927320727	1299.72252373676
2090	2-29	0.366934246605693	0.951728335076789	0.526475081511552	0.796286643034383	1.35	0.602433795938984	5.23172731237205	143.625277814405	3.44270462440754	0.221079960779858	0.0854323907240982	0.156850208025431	0.544400331062427	618.424304669422
2091	4-62	0.293230601374993	0.974941549743508	0.513818582173496	0.688050860855422	1.98	0	0.881333970722784	131.853653624052	1.28343341843567	0.0613470783546666	0.131175105637502	0.221070193626333	0.232103016706746	785.927602563997
2092	2-83	0.333831419342381	0.988816845846541	0.702512574072623	0.802241929602648	2.08	0	7.24054939759546	254.128514188008	5.37158322968858	0.248977614211023	0.174678516564565	0.188538288616782	0.636542887083527	1552.99621604495
2093	2-69	0.352196766174788	0.99490953972174	0.541325090115624	0.801917313477604	5.54	0	16.442961590565	187.361102238898	4.49905173960236	0.144007891792641	0.743425443104929	0.351030175268821	0.423039691592479	900.664049879076
2094	2-3	0.344899692698599	0.995423648220958	0.718603419451219	0.714888064725232	2.47	0.881764537741677	2.10109822778451	72.8888779846429	3.63081075407585	0.0898155815902099	0.3067045141351	0.496184172410126	0.249219017356553	549.67518721923
2095	3-46	0.326887135381976	0.993101314951537	0.647983437024586	0.750828383240859	3.72	0	6.20157848953825	73.3430156724908	3.85799484982168	0.202302804958565	0.134180353574134	0.201443547145433	0.711536759325805	794.675324233316
2096	2-88	0.350610307160887	0.997953064054603	0.745462136989812	0.980453242201923	8.64	0	1.85243185475717	82.1111282648927	0.941101619094522	0.0786285194515139	0.0298765177108191	0.0457642008855042	0.222796232551893	1400.91252270806
2097	2-23	0.339108244077759	0.989673207800205	0.741384813078625	0.78744849119385	1.57	0.881815952648501	2.3666492090243	130.033918517698	3.91864491747148	0.162619605726324	0.384640614247848	0.534247691786771	0.448045958711587	678.511867138728
2098	2-51	0.358705229241315	0.992458701365187	0.720321828213414	0.901893226943466	2.1	0.724045144514446	4.41585868840536	246.130058747098	3.20006703462882	0.219655602284233	0.46629199982358	0.450207203857952	0.609066767023556	1313.5818583009
2099	4-49	0.394091029227754	0.987098122278548	0.562969660919114	0.70856260263587	2.2	0.880994592009951	3.43526220460247	61.8333394190402	5.36396847151591	0.0184177910666779	0.397667953079509	0.672102728483059	0.100935137515181	369.138307103519
2100	2-67	0.352146175756225	0.997214233016363	0.693495932010909	0.888324175426895	4.69	0.321036214876095	3.36193913578647	68.2070821290996	2.51438148619789	0.109798375573095	0.108685056188578	0.1212398491951	0.377189240141698	884.546667913986
2101	2-47	0.36558295304959	0.988153723669847	0.616794943753844	0.844288240026943	3.91	0	2.57837028450276	121.836579281263	1.1826444522702	0.139495062272575	0.0701246728162172	0.116538316315033	0.329450925395671	1271.46894592635
2102	2-49	0.350110409714076	0.976621653509241	0.625636693944722	0.781780286478793	2.22	0	3.66709193141546	117.628226919593	2.07124920524202	0.168660275688001	0.0120168730799621	0.0361519458950406	0.440144113731835	797.033770197395
2103	3-10	0.321087121717792	0.991829305357708	0.65531543868646	0.726817385898346	2.23	0.88664301731444	3.35144950224165	96.89542710074	3.81939002991039	0.0817213186950982	0.258378200392522	0.382955118882573	0.275799248045985	664.471462041555
2104	2-48	0.356808793503365	0.990297973533702	0.761387196987593	0.808044353073648	1.69	0.282658351325542	3.35148026994983	249.162808212865	2.30940323354182	0.152899454353677	0.127500473979939	0.120224574107914	0.459525476604084	1221.36311693126
2105	2-66	0.349048573219051	0.993545532119714	0.629186256394389	0.950945614891441	3.32	0.857965765773325	8.98781244735502	254.585982961105	5.36999997777852	0.204347794157223	0.400479826068635	0.193731535529527	0.50318346893528	1808.19719733726
2106	3-19	0.345435889718808	0.993776375678473	0.726806168212053	0.713731927430077	1.65	0.876452957148597	0.61714428717086	106.55034666436	2.3081846493751	0.112868743670018	0.260144186596897	0.360375920231562	0.276127242434899	585.741120535387
2107	3-2	0.417185336371711	0.997503354428219	0.817394854266542	0.681637171378628	2.98	0.719367241492086	5.64120146439799	194.463621764391	6.75660840522185	0.281289527049793	0.655845758450472	1.03183793369932	0.403795243466755	1521.62017374854
2108	4-3a	0.342564249485881	0.989759874541068	0.696120379900642	0.754515982331002	2.91	0.878553005681437	3.05096531014383	72.5520360081595	3.73695806552004	0.0734851557515383	0.259255931008703	0.413847325766737	0.286279232653799	592.516915900815
2109	4-20	0.373001538969035	0.994841411085167	0.638189496717218	0.901001119669036	3.37	0.874691597517557	2.17633410966439	48.0228935044066	3.8240732693815	0.088969165616425	0.322511944819043	0.46799332592497	0.0861279518843627	407.805865671004
2110	2-84	0.373589206638339	0.993883121002407	0.769262915020382	0.867145860580982	2.48	0	3.38505244690511	228.56294410957	3.84974192854408	0.116373087158777	0.273611058384999	0.369010740118294	0.303634786852325	1642.99743013235
2111	3-49	0.345626270122369	0.9858332895395	0.699467774625381	0.724147280417706	1.81	0.86617578767744	2.62893315807701	119.106526278802	2.94349450303291	0.167935441874059	0.29615525535213	0.434373965846688	0.470575254176697	687.735432307576
2112	3-35	0.43364050712493	0.99866580393341	0.837767285474645	0.770401888587578	4.25	0.893855127474207	7.46091601213195	88.1078507724863	3.70323732381649	0.37073753094537	0.251357754690119	1.01702809798457	0.650209962788021	990.84170714803
2113	2-64	0.334854579229162	0.960138546027074	0.581315233102594	0.70253749400562	1.15	0	2.5860618333102	211.294912267808	1.297658435975	0.129008486436105	0.0439248000737132	0.206819054675683	0.310074774733189	863.496687913303
2114	2-50	0.342175375520245	0.973005167841738	0.715627187518768	0.885127640827055	1.16	0	3.26691464480291	223.783336890492	1.80006094964488	0.165057188833791	0.109181760398438	0.193454202136891	0.467710465809392	898.379304796864
2115	4-63	0.379501965858409	0.972102530059398	0.557789799211407	0.74648057653607	1.08	0.859086030424558	0.299109326774265	112.689197266026	0.617108913046155	0.0262802727803027	0.064241537711009	0.185279648771652	0.060788395644054	383.11788376771
2116	2-83	0.336539247556603	0.988199679604101	0.704697364177205	0.941658715390814	2.1	0	7.17530664733859	260.449688744501	5.38985042667636	0.244154042294612	0.182688874822287	0.193900716147497	0.651742129785675	1579.33275501437
2117	2-68	0.320134373728859	0.980660754215609	0.671715102529312	0.778388928454739	1.27	0	3.0821087049127	226.672044128542	2.73365589180663	0.122264910500905	0.179810009595677	0.291665108767016	0.228298324548609	906.214189826649
2118	3-43	0.424624026819814	0.997826841935596	0.740129052755019	0.841039859596074	8.5	0.885297644491215	6.64848568328661	43.4769329427907	1.56283932930848	0.339534983879991	0.205497738612286	1.08015937415352	0.768636300590325	803.427266250932
2119	3-44	0.427926849052186	0.998235539083564	0.83055537796774	0.832777805105636	12.03	0.892599609680116	1.58147804689261	43.794638806272	3.30879876241737	0.201148226136023	0.416279876064408	0.704778356770253	0.432833054401545	1026.78315268084
2120	4-28	0.421567610513667	0.998564089543348	0.758772469983176	0.820089440305191	14.93	0.857727044217438	1.78345610686943	32.3728505972211	2.94495301207354	0.0118688868400261	0.22077591048818	0.372435775926976	0.177835465457707	852.327786283592
2121	3-9	0.334336780863944	0.993914496508809	0.702784951931313	0.699353715141987	1.82	0.88370206603869	3.03507022054489	95.5821111611915	4.45269754171176	0.0823394131153345	0.342669184815046	0.521919324323023	0.251168378218372	558.970624574884
2122	4-6	0.343934807672049	0.993666356783633	0.698026336603022	0.809227954096301	3.77	0.880920803137828	3.97591097445624	71.3264627384322	3.58059512853557	0.174695371661782	0.267828227384553	0.40649542275706	0.530790295305106	759.993207680325
2123	4-31	0.43928110468822	0.996896729072688	0.838925316179981	0.702676874079726	4.8	0.865408927508278	7.72824935556518	50.2953285459347	11.4246281716739	0.147905135028969	0.793327672990368	1.10642508946611	0.433937050608539	584.394690853782
2124	4-51	0.326179128785883	0.990723360200853	0.728909814611397	0.896094337160585	3.62	0	2.71692698081547	212.924450201512	3.83222416783385	0.0672630296549495	0.283721035448512	0.465492459158949	0.14406019153908	2033.96110527677
2125	3-52	0.346736561229981	0.992196218927372	0.740789970405268	0.734518845589223	1.81	0.872624994157384	1.54146361362362	102.686915073506	2.9967093998423	0.101460017931104	0.283620247698084	0.383816796478839	0.220806790913642	595.291102502751
2126	3-15	0.341283150782032	0.993406954541211	0.679124531965299	0.774767100469938	2.91	0.879195022351413	2.06248064180119	69.5057420541774	3.31579526068713	0.0558053482030657	0.265375736039035	0.338760309219815	0.159873723108885	598.359654814461
2127	3-6	0.431085975965252	0.99969607186205	0.789549169041693	0.854026252075866	13.71	0.875548763372068	27.8365776576594	96.8347155216174	16.8946070357861	0.295527882769751	1.40710410895157	1.24027486273517	0.860973495632566	1325.26786857229
2128	4-59	0.28685243444609	0.955823420545387	0.310925877991236	0.678306707910036	2.18	0	4.16185450689587	196.180092852035	2.73676008595019	0.162796802628597	0.15206145585877	0.258336647905293	0.374615093426203	971.314106698601
2129	2-27	0.385180387384552	0.996702224991517	0.796318908171484	0.956012912330158	6.34	0.870652251448768	1.80555474188639	134.381536544582	4.24080756821345	0.249334803436399	0.524351375068197	0.780965995546726	0.526069051542463	2046.85778456086
2130	3-15	0.341476823447288	0.993211871258556	0.695454988150943	0.763120337545888	2.72	0.871192165242236	2.3917527257084	71.8343527275757	3.53037105242844	0.0569479911364584	0.272989287634	0.346250788104314	0.169291995089729	574.360694531509
2131	2-69	0.360463863606049	0.997894305259538	0.656021127948832	0.897721122337217	6.7	0	19.0007197118879	138.061358165585	5.62763314968891	0.117149985216095	0.935321165120729	0.490581261413423	0.280990154635421	932.091133941019
2132	2-57	0.374181183547907	0.997824751705189	0.782147195141625	0.907688470304242	5.72	0.366889390029093	6.80484845236727	71.480494076799	4.12327352680327	0.22251572594434	0.105548596362077	0.0837188620685587	0.780760648561321	1099.86104364255
2133	3-10	0.328496635983084	0.992308074998479	0.693790982267492	0.72222989403842	1.45	0.863572881489006	3.38335917483001	120.871051568101	4.71282990266904	0.0770278008027643	0.350793096990453	0.515657419603671	0.239781570045473	571.347411210476
2134	2-76	0.353300909351637	0.995226971793805	0.704389352746749	0.725945845370378	2.05	0.874904210070917	2.02855379019808	86.4676880155853	1.22377099258111	0.120837409070295	0.150937732350906	0.308035440421881	0.463107055897611	548.084039309941
2135	3-12	0.343488561289011	0.993412715500405	0.746710433649729	0.818250702285479	1.41	0.878069855678641	0.636333449613362	128.370024152343	2.77027843619706	0.107985308409212	0.289606831498829	0.460382365755172	0.351201931021597	611.056255508702
2136	2-87	0.3488211951098	0.998152247660348	0.761275598610039	0.978180540030868	8.25	0	2.06967411215145	86.2802553126674	1.10192037187983	0.0854928348293338	0.00824144814823655	0.0198991973366246	0.214370543746327	1440.11660762982
2137	2-33	0.355140980285434	0.940418679407753	0.393356151999617	0.684357771578049	1.29	-0.0632274275458631	5.68605861136897	133.253546681704	4.30834706731443	0.234539897387969	0.184290795702415	0.259180528974976	0.743926258008356	586.51531409413
2138	4-49	0.392300364322884	0.995505348424914	0.745797942855267	0.747740581740665	1.55	0.874870397981678	3.77217141138958	72.2430209562931	6.00975134097182	0.020877796277764	0.448391627477177	0.765995681316871	0.0974264910343813	332.47965309558
2139	4-47	0.387665165763371	0.997268387646316	0.775381188008458	0.80741455232287	2.63	-0.00716835943686345	3.59507316899563	122.253653749414	2.54845754521592	0.12060513922609	0.108352528886195	0.254231946116467	0.292709250443241	1008.99878512705
2140	2-88	0.349499507859619	0.997711131723118	0.735970883003712	0.974080551163634	8.4	0	1.65243493452593	84.7142366345155	0.75987040418923	0.0735200838336597	0.0281434420485352	0.0470099603548886	0.21135926849876	1394.20192632112
2141	4-55a	0.404445205814329	0.996128907680214	0.715392150836465	0.743114483988106	5.67	0	2.95656256917986	28.0288994642139	2.14517716513769	0.106519074411674	0.0682111682061024	0.104693273953426	0.462018557803551	432.722674693257
2142	2-29	0.366162423897513	0.951089571313429	0.525402225534127	0.785415718155945	1.38	0.592953611154182	5.24191187702803	142.708844950086	3.47562446735479	0.221303665412575	0.0935484301346236	0.163601152001645	0.542615732595178	621.595786823784
2143	4-9	0.354356972403338	0.986570825153352	0.625015269199826	0.786405180311765	3.72	0.878706295201202	2.47210485852877	92.0912260651553	3.56294030692406	0.131870142245643	0.317440496335169	0.487357029316271	0.355071744034502	835.96761455183
2144	2-93	0.373914998527156	0.983143378165771	0.702786749827425	0.878260258864989	1.18	-0.0078447763278835	4.24251178674859	230.797936557802	3.39969924469476	0.164918580258843	0.167152697412152	0.237773676584473	0.447266206651892	966.776346784849
2145	3-26	0.360346528390171	0.977674856323032	0.55693689742944	0.804086588761725	1.58	0.84589900116083	7.62900577329721	278.548628092887	8.05453107832371	0.0630120527891494	0.622449737086793	0.686533824544582	0.131114795801809	1160.86811747819
2146	2-80	0.332237560396087	0.95606030924931	0.426958882727121	0.723041242017275	2.2	0.318157087010844	1.76030738622309	155.614655292292	1.78528232791133	0.116671427670056	0.191530557630087	0.259370196688057	0.244873843223709	981.747441214889
2147	3-7	0.440672825544597	0.998862532895244	0.799587704877803	0.556478723086343	3.38	0.879312930752016	18.7360930781739	220.887691691228	10.8407633255049	0.156260990891378	1.04756551234592	0.951148484558549	0.37845858153947	916.761877267202
2148	3-52	0.342826485485427	0.981582844480505	0.58723076145258	0.744070774007565	2.25	0.881741139717019	2.18469209884611	97.5775138069535	2.87673666753729	0.108253441496288	0.25168550832111	0.338808975645878	0.330136730731471	637.257025274833
2149	2-57	0.369798472375747	0.996958152184802	0.753033661453889	0.881123121215643	5.71	0.362030732664533	6.42466221011394	74.2701739060546	3.7093451927113	0.217393110747737	0.0780667275235946	0.0518951475139346	0.76969931250878	1093.07959345872
2150	2-35	0.341472113473309	0.930319303971448	0.398775389765233	0.743598246685423	1.25	0.540274271945171	4.044972247726	164.68346587008	1.95922936163815	0.201844193016218	0.111148746481562	0.225545574854934	0.529618604868949	703.472732508014
2151	2-73	0.33589212699581	0.991682697189002	0.650002239367989	0.860180143928126	4.63	0.371324494480142	3.99591922841486	81.8177470501045	2.0994256696035	0.159394149770545	0.0536360254167642	0.127912051130494	0.460725943944118	919.758900544573
2152	2-86	0.386683103685501	0.997945798592509	0.771128828772605	0.970071381059907	7.81	0	2.40089555632583	132.306204473999	2.14240760991992	0.16719804181727	0.266728197300731	0.431327377261738	0.388911972856833	2455.03685090669
2153	3-53	0.337522944065188	0.986888821942545	0.667386467290554	0.732665589091331	2.17	0.876032006282742	1.64409545443385	96.9302681404791	3.01207038665603	0.0587383613259816	0.252108429712488	0.375974330197117	0.147384671166782	633.879759614275
2154	2-23	0.33975231397307	0.994672175331355	0.751859899199242	0.789731542329485	1.95	0.87549386269734	2.76393136938525	112.647670617999	3.52971783824335	0.185129389208648	0.360077045182449	0.503927475274898	0.523569239945108	723.488445300595
2155	2-48	0.355673643383656	0.991646971098051	0.759493667827997	0.854620476767156	1.86	0.312800282571821	2.67900637825802	231.08883123264	1.42341752688435	0.157109803358492	0.149613282655737	0.202044633740429	0.433040786637725	1312.79172598429
2156	3-40	0.404601552581843	0.996493034722979	0.786182061194382	0.691028927943729	6.89	0.883588301371232	8.65580020087852	66.8545953783591	9.35954441388922	0.154575742127728	0.689047020224283	0.895262638385512	0.594796355352459	934.961049832393
2157	4-41	0.442339929756276	0.999273844146081	0.805174858761082	0.76550871275582	6.22	0	3.61406251776308	30.4965120700307	2.82724249837986	0.146442119083817	0.096147582111612	0.226805349102998	0.501614983621993	570.832505042551
2158	2-51	0.344070084330283	0.988564204351913	0.695433349065439	0.827231213588485	2.19	0.727700014705237	1.95187817107698	226.236210952743	1.87727460504554	0.217389133773258	0.387941423539404	0.407402519594916	0.605340545007383	1330.32089988979
2159	2-27	0.363268475791408	0.998579718245227	0.858573476431263	0.861140129632584	4.76	0.857655802266698	1.57903957896881	137.688087606815	4.36060956541737	0.247273444527142	0.534776338595536	0.791280866809505	0.52649278918983	1849.59955730122
2160	2-50	0.340942776859402	0.977114241588259	0.740629792026739	0.948091282492984	1.21	0	3.75335635371277	236.123155651059	1.85016247058936	0.186661340975879	0.0844245605990277	0.165332776120109	0.521372902736779	919.171484365352
2161	2-85	0.37024999728927	0.977356304218764	0.688825381537145	0.748413708698685	1.19	0	3.72634945064143	238.44955805189	2.55428545910496	0.158892509719931	0.122408814781353	0.199445855876249	0.388925455742251	939.937542174994
2162	4-41	0.459218265959889	0.999723066225063	0.851566185082893	0.815794728764079	10.56	0	3.73707669460983	21.8623373583968	3.0361408225208	0.147238492875225	0.0989050535642983	0.261151140484627	0.513912877926834	669.787172656928
2163	2-79	0.375715418027042	0.99760326709477	0.804845244767856	0.8574846160648	4.24	0.866106690733829	3.23232176122523	235.277728776346	2.18671872576665	0.140806704452704	0.105134274310192	0.131742821888634	0.314800802756342	2287.3256226172
2164	3-35	0.428090272962845	0.995995931532693	0.7312590724613	0.719988803698324	3.5	0.883698521136107	5.98410337283916	118.538930854075	2.58189099485909	0.317862197590753	0.273497893632005	1.01953967221552	0.530141729414813	926.453617519694
2165	2-69	0.362223161461416	0.997924777383978	0.677229515383989	0.892749792221547	6.44	0	19.010258933348	141.074775252267	5.71857752976999	0.109254855483093	0.939364126667628	0.499912318413275	0.264081983983518	923.05431183096
2166	3-54	0.376892148782894	0.995590621649799	0.726420417997943	0.782879455705545	4.97	0.886701675405921	7.24613451210377	61.5698590813589	4.12143116173351	0.339342370186149	0.187839213539096	0.348169325633028	1.00829953661591	823.072270226088
2167	2-27	0.373167808648111	0.998143445532119	0.844771481410353	0.88730201255211	5.05	0.870646442142532	1.71103587054796	138.767816062003	4.34478143929804	0.238515008709534	0.521506930917954	0.774217090837317	0.506844302034352	1893.97601934043
2168	2-28	0.390146679870097	0.997932867526451	0.818926340034338	0.956388127984253	5.73	0.863358582540291	2.0749528836554	123.173497736395	4.79675589624647	0.180215474561997	0.486268285597361	0.719062301453524	0.372514184449867	1799.67984487389
2169	2-35	0.357557836857447	0.930791167542978	0.387463724264608	0.761590663362352	1.26	0.520941963065475	4.84930329318874	170.784963370892	2.5644613069931	0.220293514302144	0.0787916186719858	0.191497802935778	0.563600037640193	733.594945371168
2170	3-43	0.431973191678242	0.997640320476559	0.785371914725619	0.803887686720569	3.74	0.882650039812649	5.65558523695823	71.6155452353796	2.40746341003386	0.292767712075519	0.273320420556992	0.984767799668705	0.67503394910297	639.872407511931
2171	2-48	0.349992455929149	0.989172626254578	0.713018063388698	0.822611060128547	1.98	0.28622634498655	3.04881121216324	217.596850957774	1.54411394483857	0.178545235098281	0.153036445744334	0.198722313287095	0.546727031772655	1332.97346074753
2172	3-48	0.345103495593933	0.981936949999703	0.63491596075258	0.75524857785627	2.26	0.873550815400414	2.02066029998586	107.236728951118	2.84004789087478	0.159477789176608	0.308838229673663	0.425703253739851	0.421842416548244	731.91887248476
2173	2-66	0.351149754023554	0.993693127025409	0.63626667130226	0.953809005476276	3.34	0.877024464279342	9.04308824198586	258.523205863788	5.41061078124374	0.199656689649481	0.410558844666179	0.203405169030873	0.501207116200463	1851.33929453496
2174	3-46	0.324566815815497	0.992611076195147	0.646935136373578	0.712959468100356	3.51	0	5.92640919667949	74.2467315017298	3.83469347604172	0.193280508869929	0.160671191568651	0.244168953779573	0.674067288667738	747.903636109895
2175	2-69	0.353761361737877	0.996396941313974	0.651055170665913	0.800042024313353	5.19	0	15.3376513717317	167.97529353719	3.48180637948722	0.129282434273857	0.690131155263821	0.317703405141901	0.340698414444997	910.109593033601
2176	3-26	0.345759213056859	0.964065152608604	0.58097616284764	0.880152750803628	2.12	0.858095137879105	8.06496487974309	258.622487454512	7.48037254402856	0.133165236709157	0.511236566019894	0.547456224502151	0.304825169809469	1322.02172563732
2177	2-61	0.350478038171972	0.980135717764835	0.612892322803888	0.845248942870784	2.62	0	3.29018359506881	108.605999567414	1.66222589856032	0.160801175915041	0.02604995517609	0.0683173176197335	0.449403418980035	874.028087882487
2178	3-41	0.431586288425842	0.997297626121452	0.795242567429169	0.829024668876125	5.76	0.883334416209497	6.51851237226959	78.2865214682198	6.59137121996656	0.171627491578829	0.570781426002973	0.789364541055667	0.406990053853328	1034.88584532278
2179	3-48	0.344330305632274	0.981679731712919	0.612682803346214	0.73119837404876	2.36	0.873051307330721	1.99030086590535	105.000689265866	2.74380580408811	0.155545215757549	0.298389803651423	0.411493727503505	0.403878553133176	732.880768206703
2180	3-54	0.376355472396837	0.992845135644058	0.704260792601863	0.742908002572942	4.88	0.89045011093524	7.08747048781294	65.6554549627821	4.04642116194789	0.331150834792426	0.183753626539441	0.343327015948487	0.984258585188469	809.90975452639
2181	2-83	0.334252771558326	0.988016295540703	0.720180163301417	0.828662768509962	1.76	0	7.27791515243864	279.759117275736	5.73463240251066	0.235556856757943	0.214416185903048	0.232553755525985	0.603103805352821	1428.37907244844
2182	2-92	0.32629145715476	0.907380574393978	0.295385977837191	0.732871336030681	1.73	0	2.09742192890885	176.751132021585	1.5994447806157	0.119323116661977	0.152236482945408	0.206979074645007	0.228191296759399	888.073378627936
2183	2-93	0.356821415716762	0.980625891531503	0.669905278629429	0.814641455155598	1.32	-0.11749707106399	4.08930025007772	212.208711570107	3.14149586769904	0.163839559448427	0.14886153413381	0.223493603268644	0.445232274441768	988.26589111267
2184	3-52	0.347061677881203	0.992136449000224	0.751752166298978	0.736646397702251	1.76	0.872619115196299	1.33097575934909	104.947140921519	2.8850633369535	0.101840200670354	0.280820117939902	0.381437991877035	0.223111331194668	594.366053778462
2185	4-2	0.352489241888029	0.979999861150155	0.577490630411816	0.89718356633333	1.71	0.794957678074762	2.91249531579148	123.28890123825	3.03963296254521	0.111563178993566	0.226955246043807	0.359242879160786	0.316487169660288	665.481254445658
2186	4-51	0.32677025706903	0.990837118171498	0.736578509468296	0.891077793571251	3.64	0	2.57518239916843	212.563028977105	3.65390988447392	0.0661418867575543	0.27243921937368	0.4532340765868	0.138386172441741	2045.14147280841
2187	2-57	0.371062623661452	0.997273786013432	0.755070273065458	0.883270292697436	5.79	0.33584557349162	6.5380565722565	72.9872053349445	3.82520148537562	0.219125315655758	0.0849191588712579	0.0588422942621602	0.775115542949245	1101.85692183053
2188	2-28	0.376679924297384	0.997695464110039	0.821671498836808	0.903207104641376	4.93	0.869340207936103	2.56270751348778	129.017459726162	4.65720844358741	0.187921987675765	0.465337318967888	0.689711124623351	0.4690529363233	1650.70287970903
2189	4-63	0.379067406078872	0.976866178155645	0.607979728324859	0.74571875147597	1.01	0.862107303714562	0.313942645472924	114.728886179992	0.610424088090216	0.0262140426303378	0.0633524738738416	0.183100781024567	0.0610919446181744	371.643090462148
2190	2-85	0.344549989407218	0.967650582586567	0.632177103965811	0.599816426629742	1.28	0	4.22220272080857	219.420336579005	2.79783330935589	0.177661577046121	0.116578089305983	0.195098886698974	0.402984286377634	962.371407435525
2191	2-97	0.38707816617296	0.997351512863462	0.739644662084885	0.683802983213609	3.01	0.884592694963644	7.2430463935712	208.134662051088	3.99909541127735	0.30498548270115	0.166157650922782	0.245189134606743	0.514458610516949	1668.85258132639
2192	2-98	0.37985586350359	0.995899508877104	0.698115926360187	0.927606627227196	5.17	0.869206129606083	2.00583370122274	159.739013603057	0.931393950250008	0.104322147176824	0.0860039191335616	0.274719812105474	0.246949785627794	1564.03484615092
2193	2-32	0.363032840574283	0.950512148447182	0.48111174665581	0.799037412811357	1.45	0.597892987095086	4.53400062117828	145.876169920873	2.80274308321746	0.192665443763821	0.0542574991365008	0.119573328567137	0.541515442152267	675.701525329851
2194	3-5	0.434549767025094	0.999085021160077	0.776188452013177	0.676323850532357	8.34	0.877343953777207	23.5935112982098	132.10901505904	14.3899318431748	0.238045396532653	1.25121289674558	1.13623098587935	0.734801958645528	984.08605953741
2195	3-26	0.358046573494775	0.996693631020974	0.83415867776888	0.827467598007609	2.93	0.841929311763725	7.50070731242727	190.082834858669	7.03413013041548	0.147449531125407	0.454385625029981	0.532549715264408	0.326947880323347	1457.71475905556
2196	4-27	0.418404627618745	0.996203101330504	0.698750308514067	0.929067612236918	4.45	0.87725450352312	1.20489682685951	29.4422539247631	2.48802756352732	0.0252054817031766	0.201631191828053	0.401133188478632	0.0169402518108119	312.446919150004
2197	3-9	0.334507642679667	0.993303336885692	0.687386263875325	0.723075663401684	1.9	0.869153910323492	2.60846256410599	93.8499734089087	4.09687759443852	0.0806598011295082	0.325480564432723	0.501562676925891	0.242920832092417	565.009434802454
2198	2-50	0.341457609309212	0.975696938759126	0.736007734264404	0.934429405364275	1.16	0	3.63536484282513	241.280610433247	1.66567397448079	0.185057142409733	0.0813854803186046	0.159349689074398	0.518299382773307	942.365755572362
2199	2-88	0.351860901688737	0.997642701878455	0.732767394892138	0.975094918525327	8.87	0	1.8620349402291	83.6358772216254	0.967557430758433	0.0784560975884865	0.032046052089296	0.0472898906613427	0.221642045558059	1422.1974982319
2200	2-16	0.338901156637673	0.99532568380199	0.751472513401853	0.732580972093422	1.16	0.880385076513392	1.4064057914006	140.494231927082	3.85135609963733	0.120280727436305	0.369819123486052	0.525915521079256	0.328055672103816	561.157658601315
2201	2-44	0.339557793685645	0.979723904972747	0.518818651531229	0.727532101811162	2.12	0	5.70148887583956	115.41639003013	3.46591865377324	0.230176483800242	0.06530172316471	0.0550045544869253	0.70456841417495	781.850202932345
2202	2-80	0.33379355850578	0.965341149304068	0.491694995133677	0.747264934327881	2.14	0.332395002945037	1.41453575505245	157.64129709773	1.94974687618286	0.106565808747842	0.210476731061223	0.282073283104184	0.190869676434357	979.670236995919
2203	4-29	0.372427119371877	0.99819543852837	0.724420218676396	0.900708433781976	9.51	0	3.9738710080941	30.7284848502426	1.28662662479424	0.15089724984852	0.0693776039478167	0.216469635077401	0.259183260299473	606.432021144471
2204	2-66	0.343522360557009	0.992841028261331	0.718813145746231	0.923747458534155	3.53	0.890176110206842	8.43491577387094	245.991175850461	5.09625000715374	0.211838072573783	0.347687297398581	0.262441498336324	0.539081839601204	1878.21281261773
2205	3-37	0.429013746271283	0.989640519653682	0.696420724780713	0.697015898072095	4.06	0.876180986842306	4.89577160125275	79.5472483080961	3.10457291171513	0.259147173945708	0.349881334671418	0.438321350956175	0.362841895992585	757.126468841133
2206	3-54	0.378115627662165	0.995948644279543	0.726226029801062	0.785630725300908	5.06	0.887264168581757	7.35434406406591	60.3072133034423	4.21267893003922	0.341672979709766	0.184755570737894	0.341226620266942	1.01656015160663	829.446719568786
2207	4-20	0.374955433324863	0.98991265701399	0.531511459711291	0.526612827008431	3.69	0.878056589321108	2.25844815014187	49.9910468347493	3.90406898164074	0.0940136643973978	0.330368455843153	0.464342779357501	0.0783725777644537	427.628887193992
2208	2-45	0.459395918511897	0.998855622228453	0.718876405776341	0.920051462373232	6.9	0	2.70626192182293	34.1995766718644	1.69153861382692	0.175775640897399	0.0697537211980981	0.647919293170697	0.515108431916466	707.645907718272
2209	4-29	0.361536672604261	0.994927352937145	0.612780851719772	0.885916312236849	7.62	0	3.71505855033692	36.9746717047854	1.23451790908486	0.139433031492332	0.0617437443901994	0.223002512651222	0.238722539339039	546.393404815665
