No.	NAME	Eta_betaS_A	Eta_betaP_A	Eta_beta	Eta_F_A	Eta_FL_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_psi1	Eta_D_beta
2348	2-50	0.637931034482759	0.172413793103448	23.5	0.703955164542082	0.12110058095736	0.223880597014925	0.373134328358209	0.111940298507463	0	0.0379310362040997	0.803030303030303	0.14251012145749	0.0190969226344552	0.529644268774704	-13.5
2349	2-43	0.62	0.28	22.5	0.796049394525281	0.15400851837876	0.260869565217391	0.347826086956522	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.175190713101161	0.0381699346405228	0.520361990950227	-8.5
2350	3-37	0.6625	0.45	22.25	0.816446329098243	0.214220845504734	0.160714285714286	0.321428571428571	0.0892857142857143	0	0.0333333350718021	0.912698412698412	0.214550264550264	0.051058201058201	0.49469964664311	-4.25
2351	3-11	0.619565217391304	0.304347826086957	21.25	0.623135129616499	0.150939590587299	0.252225519287834	0.267062314540059	0.124629080118694	0	0.0115942033007741	0.731944444444444	0.0495657382449835	0.0256521290854727	0.650579150579151	-7.25
2352	2-44	0.597826086956522	0.260869565217391	19.75	0.618541319745028	0.124437529325348	0.25	0.328125	0.09375	0	0.0362318828701973	0.866666666666666	0.139583333333333	0	0.535117056856188	-7.75
2353	4-47	0.602272727272727	0.204545454545455	17.75	0.625324692739493	0.149732091902194	0.302631578947368	0.345394736842105	0	0	0.0393939390778542	0.787179487179487	0.115032679738562	0.00937230238007147	0.525951557093426	-8.75
2354	4-29	0.625	0	10	0.245375997065955	0.0810625640877103	0.117903930131004	0.248908296943231	0	0	0.022916667163372	0.719298245614035	0.0461408830468487	0	0.597911227154047	-10
2355	2-29	0.6875	0.416666666666667	26.5	0.819458750569264	0.209371272251984	0.163204747774481	0.43620178041543	0.0445103857566766	0	0.0319444462656975	0.844444444444444	0.14037037037037	0.0438294898672257	0.554276315789474	-6.5
2356	3-6	0.673913043478261	0.391304347826087	24.5	0.781096508327154	0.196662346331348	0.298295454545455	0.255681818181818	0.105113636363636	0.0101449275389314	0	0.898550724637681	0.171340326340326	0.0375454545454545	0.567741935483871	-6.5
2357	4-29	0.625	0	10	0.245375997065955	0.0810625640877103	0.117903930131004	0.248908296943231	0	0	0.022916667163372	0.719298245614035	0.0461408830468487	0	0.597911227154047	-10
2358	4-41	0.7	0.1	12	0.55277180892788	0.17986428463981	0.187817258883249	0.380710659898477	0	0	0.0622222237288952	0.868518518518518	0.19057264316079	0	0.445701357466063	-9
2359	4-51	0.65	0.185714285714286	29.25	0.737973541992431	0.122632073794333	0.229038854805726	0.398773006134969	0.0920245398773006	0	0.0342857129871845	0.797435897435897	0.125871015567086	0.0145727699530518	0.545150501672241	-16.25
2360	4-27	0.553571428571429	0.857142857142857	19.75	0.790516052424665	0.295145879823553	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
2361	2-25	0.613636363636364	0.340909090909091	21	0.588462574088292	0.152893512225929	0.157728706624606	0.28391167192429	0.0946372239747634	0	0.0196969695389271	0.729333333333333	0.0769444444444444	0.0248456790123456	0.609615384615385	-6
2362	2-57	0.568181818181818	0.204545454545455	17	0.405653149822599	0.0923894716933443	0.25	0.28125	0.09375	0	0.0151515156030655	0.769696969696969	0.0583520840030001	0.0147355912061795	0.62992125984252	-8
2363	3-48	0.619565217391304	0.391304347826087	23.25	0.733455028635718	0.176392436299787	0.184615384615385	0.323076923076923	0.0923076923076923	0	0.028985507786274	0.811111111111111	0.126560846560846	0.0320697167755991	0.565217391304348	-5.25
2364	2-27	0.633333333333333	0.35	29.5	0.848486001934402	0.184943042962032	0.203836930455636	0.323741007194245	0.0719424460431655	0	0.0366666652262211	0.83125	0.145278450363196	0.0265971316818777	0.534615384615385	-8.5
2365	2-34	0.7	0.34	26	0.743384573335038	0.190310592602083	0.114613180515759	0.378223495702006	0.0429799426934097	0	0.0346666648983955	0.81358024691358	0.12807960199005	0.0297142857142857	0.544461778471139	-9
2366	2-56	0.612903225806452	0.290322580645161	28	0.821126229178376	0.15158208105681	0.260663507109005	0.355450236966825	0.0710900473933649	0	0.0462365597486496	0.891666666666666	0.183908045977011	0	0.49822904368359	-10
2367	2-43	0.62	0.28	22.5	0.796049394525281	0.15400851837876	0.260869565217391	0.347826086956522	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.175190713101161	0.0381699346405228	0.520361990950227	-8.5
2368	2-57	0.568181818181818	0.204545454545455	17	0.405653149822599	0.0923894716933443	0.25	0.28125	0.09375	0	0.0151515156030655	0.769696969696969	0.0583520840030001	0.0147355912061795	0.62992125984252	-8
2369	4-63	0.5625	0.9	29.25	0.987313126560684	0.300545368832033	0.0404040404040404	0.151515151515152	0.0505050505050505	0	0.00499999988824129	0.681818181818182	0.084169884169884	0.0742997542997541	0.6875	6.75
2370	4-16	0.601851851851852	0.111111111111111	19.25	0.524192089773787	0.0940162443905773	0.297082228116711	0.278514588859416	0.119363395225464	0	0.0345679000020027	0.769791666666666	0.0983645983645981	0	0.543227665706052	-13.25
2371	3-26	0.641666666666667	0.483333333333333	33.75	0.853263333971013	0.208370784438888	0.149082568807339	0.371559633027523	0	0	0.0155555559322238	0.808602150537634	0.13375104427736	0.0412848040499262	0.586810228802154	-4.75
2372	3-6	0.673913043478261	0.391304347826087	24.5	0.781096508327154	0.196662346331348	0.298295454545455	0.255681818181818	0.105113636363636	0.0101449275389314	0	0.898550724637681	0.171340326340326	0.0375454545454545	0.567741935483871	-6.5
2373	3-48	0.619565217391304	0.391304347826087	23.25	0.733455028635718	0.176392436299787	0.184615384615385	0.323076923076923	0.0923076923076923	0	0.028985507786274	0.811111111111111	0.126560846560846	0.0320697167755991	0.565217391304348	-5.25
2374	2-57	0.568181818181818	0.204545454545455	17	0.405653149822599	0.0923894716933443	0.25	0.28125	0.09375	0	0.0151515156030655	0.769696969696969	0.0583520840030001	0.0147355912061795	0.62992125984252	-8
2375	2-80	0.62962962962963	0.259259259259259	24	0.807799576876832	0.159408389392598	0.266666666666667	0.32	0.12	0	0.0370370373129845	0.83103448275862	0.146566037735849	0.0295490885833068	0.531914893617021	-10
2376	2-27	0.633333333333333	0.35	29.5	0.848486001934402	0.184943042962032	0.203836930455636	0.323741007194245	0.0719424460431655	0	0.0366666652262211	0.83125	0.145278450363196	0.0265971316818777	0.534615384615385	-8.5
2377	2-47	0.651785714285714	0.232142857142857	24.75	0.779369767192907	0.145050170309163	0.246753246753247	0.311688311688312	0.155844155844156	0	0.0416666679084301	0.871264367816092	0.175503267973856	0.0236244800950685	0.514018691588785	-11.75
2378	3-52	0.613636363636364	0.409090909090909	22.5	0.688486158153139	0.169737756840359	0.206349206349206	0.333333333333333	0.0952380952380952	0	0.0227272734045982	0.804545454545454	0.10560606060606	0.0302727272727272	0.593220338983051	-4.5
2379	3-49	0.619565217391304	0.391304347826087	23.25	0.702003330244143	0.172691620594412	0.18348623853211	0.321100917431193	0.091743119266055	0	0.0260869562625885	0.776	0.112663906142167	0.0298494983277592	0.579787234042553	-5.25
2380	2-40	0.666666666666667	0.333333333333333	27	0.931019702490225	0.203987457479668	0.241935483870968	0.435483870967742	0.0403225806451613	0	0.0407407395541668	0.885185185185185	0.172	0.0338571428571429	0.518828451882845	-9
2381	2-80	0.62962962962963	0.259259259259259	24	0.807799576876832	0.159408389392598	0.266666666666667	0.32	0.12	0	0.0370370373129845	0.83103448275862	0.146566037735849	0.0295490885833068	0.531914893617021	-10
2382	4-51	0.65	0.185714285714286	29.25	0.737973541992431	0.122632073794333	0.229038854805726	0.398773006134969	0.0920245398773006	0	0.0342857129871845	0.797435897435897	0.125871015567086	0.0145727699530518	0.545150501672241	-16.25
2383	3-43	0.644736842105263	0.421052631578947	20.25	0.692445727321165	0.232394924259559	0.0459770114942529	0.28735632183908	0	0	0.0421052649617195	0.884210526315789	0.177450980392157	0.048970588235294	0.517857142857143	-4.25
2384	4-20	0.625	0.375	16	0.589414646780113	0.202800026922124	0.117903930131004	0.248908296943231	0	0	0.022916667163372	0.719298245614035	0.0761848805327066	0.0300439974858579	0.597911227154047	-4
2385	4-63	0.5625	0.9	29.25	0.987313126560684	0.300545368832033	0.0404040404040404	0.151515151515152	0.0505050505050505	0	0.00499999988824129	0.681818181818182	0.084169884169884	0.0742997542997541	0.6875	6.75
2386	2-32	0.65625	0.416666666666667	25.75	0.825520437975481	0.206262476517041	0.192878338278932	0.391691394658754	0.0445103857566766	0	0.0319444462656975	0.822666666666666	0.132559638942618	0.0404384268214055	0.554276315789474	-5.75
2387	3-6	0.673913043478261	0.391304347826087	24.5	0.781096508327154	0.196662346331348	0.298295454545455	0.255681818181818	0.105113636363636	0.0101449275389314	0	0.898550724637681	0.171340326340326	0.0375454545454545	0.567741935483871	-6.5
2388	2-28	0.629310344827586	0.362068965517241	28.75	0.813106113322778	0.180533197442156	0.221130221130221	0.331695331695332	0.0737100737100737	0	0.0321839079260826	0.827777777777777	0.129778629203917	0.0255926724137934	0.552989130434783	-7.75
2389	2-10	0.701923076923077	0.384615384615385	28.25	0.863886966731674	0.210543707264319	0.14404432132964	0.407202216066482	0.0415512465373961	0	0.0371794886887074	0.805747126436781	0.150748299319728	0.0420097863706885	0.535608308605342	-8.25
2390	3-52	0.613636363636364	0.409090909090909	22.5	0.688486158153139	0.169737756840359	0.206349206349206	0.333333333333333	0.0952380952380952	0	0.0227272734045982	0.804545454545454	0.10560606060606	0.0302727272727272	0.593220338983051	-4.5
2391	3-5	0.670454545454545	0.409090909090909	23.75	0.759785743976826	0.199922503079168	0.267062314540059	0.302670623145401	0.0741839762611276	0.0106060607358813	0	0.881159420289855	0.184080776291634	0.0416190970420341	0.562604340567613	-5.75
2392	2-74	0.643939393939394	0.333333333333333	32.25	0.819288217845067	0.164109514073159	0.193120096560048	0.348521424260712	0.0950512975256488	0	0.0217893216758966	0.803306878306878	0.148718960783798	0.041835713735968	0.563222297756628	-10.25
2393	4-49	0.546875	0.75	20.75	0.75269212362536	0.263168142825208	0.0506329113924051	0.189873417721519	0	0	0.00625000009313226	0.657894736842105	0.0608695652173913	0.0521739130434782	0.681034482758621	3.25
2394	3-49	0.619565217391304	0.391304347826087	23.25	0.702003330244143	0.172691620594412	0.18348623853211	0.321100917431193	0.091743119266055	0	0.0260869562625885	0.776	0.112663906142167	0.0298494983277592	0.579787234042553	-5.25
2395	2-83	0.669117647058823	0.132352941176471	27.25	0.623205336091229	0.104766913115582	0.13771186440678	0.317796610169491	0.127118644067797	0	0.0372549034655094	0.823423423423423	0.129565217391304	0	0.532130777903044	-18.25
2396	3-19	0.613636363636364	0.386363636363636	22	0.705948208660415	0.172708746477665	0.206349206349206	0.333333333333333	0.0952380952380952	0	0.0227272734045982	0.782608695652174	0.10560606060606	0.0388111888111887	0.593220338983051	-5
2397	2-93	0.655172413793103	0.275862068965517	27	0.842342664932579	0.162438947019827	0.211442786069652	0.261194029850746	0.149253731343284	0	0.0379310362040997	0.835483870967742	0.160571964369433	0.0307407407407411	0.529644268774704	-11
2398	3-19	0.613636363636364	0.386363636363636	22	0.705948208660415	0.172708746477665	0.206349206349206	0.333333333333333	0.0952380952380952	0	0.0227272734045982	0.782608695652174	0.10560606060606	0.0388111888111887	0.593220338983051	-5
2399	3-11	0.619565217391304	0.304347826086957	21.25	0.623135129616499	0.150939590587299	0.252225519287834	0.267062314540059	0.124629080118694	0	0.0115942033007741	0.731944444444444	0.0495657382449835	0.0256521290854727	0.650579150579151	-7.25
2400	2-66	0.647058823529412	0.323529411764706	33	0.847081048717899	0.165713424480675	0.20746887966805	0.37344398340249	0.0933609958506224	0	0.0274509806185961	0.83063063063063	0.174031836540746	0.0453321019010239	0.53854748603352	-11
2401	3-52	0.613636363636364	0.409090909090909	22.5	0.688486158153139	0.169737756840359	0.206349206349206	0.333333333333333	0.0952380952380952	0	0.0227272734045982	0.804545454545454	0.10560606060606	0.0302727272727272	0.593220338983051	-4.5
2402	2-68	0.675	0.166666666666667	25.25	0.696964106745245	0.133562568214213	0.167865707434053	0.352517985611511	0.107913669064748	0	0.0366666652262211	0.83125	0.138135593220339	0.0182943233790693	0.534615384615385	-15.25
2403	2-83	0.669117647058823	0.132352941176471	27.25	0.623205336091229	0.104766913115582	0.13771186440678	0.317796610169491	0.127118644067797	0	0.0372549034655094	0.823423423423423	0.129565217391304	0	0.532130777903044	-18.25
2404	3-36	0.66304347826087	0.456521739130435	25.75	0.863845163067022	0.219128816431974	0.186335403726708	0.326086956521739	0.077639751552795	0	0.0333333350718021	0.902777777777777	0.202905982905983	0.0430555555555554	0.502340093603744	-4.75
2405	4-59	0.637931034482759	0.103448275862069	21.5	0.568331180792561	0.0999202676183241	0.291044776119403	0.261194029850746	0.149253731343284	0	0.0379310362040997	0.803030303030303	0.112174738841405	0	0.529644268774704	-15.5
2406	2-45	0.671875	0.21875	14.25	0.646896585213576	0.208220373508991	0.155339805825243	0.364077669902913	0	0	0.070833332836628	1.01458333333333	0.290906380441264	0	0.42299794661191	-7.25
2407	2-40	0.666666666666667	0.333333333333333	27	0.931019702490225	0.203987457479668	0.241935483870968	0.435483870967742	0.0403225806451613	0	0.0407407395541668	0.885185185185185	0.172	0.0338571428571429	0.518828451882845	-9
2408	2-69	0.648148148148148	0.203703703703704	23	0.579071064167917	0.105619075422657	0.291448516579407	0.256544502617801	0.146596858638743	0.00529100513085723	0	0.841326530612244	0.155197651663405	0.0116593406593406	0.586609336609337	-12
2409	2-35	0.66	0.4	26.5	0.825839071094711	0.210104771500044	0.186246418338109	0.378223495702006	0.0429799426934097	0	0.0346666648983955	0.81358024691358	0.138065661047027	0.0397183434777418	0.544461778471139	-6.5
2410	2-29	0.6875	0.416666666666667	26.5	0.819458750569264	0.209371272251984	0.163204747774481	0.43620178041543	0.0445103857566766	0	0.0319444462656975	0.844444444444444	0.14037037037037	0.0438294898672257	0.554276315789474	-6.5
2411	2-80	0.62962962962963	0.259259259259259	24	0.807799576876832	0.159408389392598	0.266666666666667	0.32	0.12	0	0.0370370373129845	0.83103448275862	0.146566037735849	0.0295490885833068	0.531914893617021	-10
