No.	NAME	TDB04u	TDB05u	TDB06u	TDB07u	TDB09u	TDB10u	TDB04m	TDB06m	TDB07m	TDB09m	TDB10m	TDB04v	TDB10v	TDB05e	TDB06e	TDB07e	TDB08e	TDB01p	TDB03p	TDB05p	TDB01i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB01s	TDB04s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB02r	TDB03r	TDB05r	TDB06r	TDB07r	TDB08r	TDB09r
11	2-6	3.89661441596363	4.69583686838761	5.62408247537134	6.54402359841345	9.05043189579179	10.5034708123884	1.25324859132499	1.32573347276917	1.01022604768974	0.385628823871907	0.0742890533965691	1.47511298716813	0.728726183436353	4.63637461657488	5.54574154762396	6.4464065852456	7.22359433598014	0.859597816366114	1.62988913385155	1.77464362052141	1.47035298864109	3.71920255696981	4.87296839198394	6.04093917476714	7.31981990539983	8.98955112675418	3.36670890577733	9.51353203510416	14.3197513179605	15.9780072158533	19.2247432738524	21.4134724935848	10.5034708123884	0.945630197091398	1.47944259310202	1.84551351866197	2.08795891006664	2.36271225913951	2.2459235440786	2.19005736170021	2.22507242043845
12	2-6	3.90579290587665	4.75639000330633	5.77041320833693	6.59174378481727	9.01505446369729	10.4181298290259	1.26738202023078	1.33898939016692	1.01268847856359	0.38246574744408	0.0736854528360329	1.48544837661567	0.722805263560695	4.69831256551683	5.67989942636036	6.49338843227967	7.37184270078988	0.860135102935805	1.63218173934959	1.79960765122458	1.47047088265811	3.72233899512665	4.88292989967614	6.11907597333423	7.52309575071602	9.04530645547981	3.36664443465771	9.55123580079802	14.5059377236003	16.0925982582512	19.3191006536834	21.2593863819468	10.4181298290259	0.946100445406677	1.48038762548487	1.8483572938195	2.11933574211361	2.40241763117185	2.26987513905637	2.21352331972697	2.21293889511655
13	4-2	3.82210826071822	4.67302185391016	5.54829389498866	6.32392383372434	7.79731647862983	8.89150176647888	1.24466709761368	1.34314380056291	1.21635156535615	0.674524851914562	0.379568814015631	1.46138141634801	1.25578201973045	4.61362935407924	5.53888898412366	6.30930556109684	6.92193939839402	0.808920626652433	1.53561639204361	1.75563668623399	1.4715304822978	3.72215150501464	4.75933467111329	6.00921013890521	7.29350452265076	8.43762096694683	3.44933240348471	8.45321383465012	13.2803991002795	16.0576410299622	15.1777657225942	14.2898805132881	16.972249331154	0.914946240225066	1.39432743448419	1.73097998606154	2.08319967417535	2.29773390280095	2.41361401529624	2.21653672280133	2.1641128418584
14	4-36	3.89176633505007	4.666863988368	5.53380130960752	6.32980485946082	8.54556643197861	9.72286036742384	2.07160542352502	2.4757311337576	2.95488655313428	4.78619589199899	6.34246704128459	1.57057785614287	4.16018024800113	5.14619670252392	6.20436025628015	6.780611235462	8.58504356783017	0.800531769324634	1.4095467550048	1.79715027324709	1.5990874091965	4.19743506675252	5.3084953562127	6.42425653862317	7.90170817887332	8.74350738953701	5.41597150824372	19.6990383179353	26.0508815772604	27.4172152755468	51.7233364407417	44.859332446974	60.487479233988	1.00441283376007	1.50443088417054	1.855678036312	2.44446991822218	2.80051168093396	3.14462761932283	4.2454822055869	4.83051579736336
15	4-6	3.92807991863474	4.77162433658543	5.57396973546328	6.43335464841588	8.87470021832263	9.94824675025835	1.27959412636972	1.18130291305662	0.993009449815814	0.395438952272457	0.0703620590976947	1.54503471020069	0.690204982304354	4.65840831807557	5.39204615606102	6.20007180115097	7.47285092131585	0.893202220908552	1.69226147810242	1.9139390500192	1.43952423099959	3.68874778537618	4.82698360858027	6.03896355908738	7.22068471794765	8.72322590313475	3.35205604264383	9.78868183187744	12.9515337208655	15.4149669850492	22.29529562498	21.3547865403823	9.94824675025835	0.950559067457614	1.4612753925591	1.83688791287799	2.18057839201406	2.2651964307036	2.12280409460502	2.39071368639245	2.20267940502927
16	4-3a	3.91851221808284	4.8308499891057	5.61181161570431	6.56892925677089	9.23345549266229	0	1.1637815320879	1.04758768211325	0.738198293620346	0.0653064763430568	0	1.50612551907093	0	4.64973129234363	5.3665788826355	6.19747798221207	7.0684979261054	0.90249542174321	1.7052077046113	1.96035460952872	1.43103832652813	3.67877964562138	4.81314270515771	6.09620068352748	7.25047375760868	8.93187304012838	3.11615178736326	8.29520994181793	12.0106053957959	13.1982235606585	14.96191840253	9.23345549266229	0	0.945517820671824	1.44258810247629	1.82372581576062	2.18932335145276	2.24704849777956	2.03266101846935	2.01463134961411	1.53628457749689
17	2-6	3.90363243968924	4.74828413458086	5.70229085639359	6.68788210678714	8.99939679897448	10.422848637513	1.26172818199835	1.34085308232309	1.01194328011182	0.382661912069867	0.0737188280718885	1.48217469485929	0.723132652417254	4.68736146550626	5.62750100055171	6.57875040065857	7.35479508109601	0.860064542819441	1.63105434090354	1.79257815392506	1.47066276870657	3.72138459824379	4.8809860103375	6.11147283036569	7.42235053286289	9.19581245457364	3.3667685743932	9.53658380559571	14.5127988483529	16.1491487286733	19.301703763171	21.2646279060725	10.422848637513	0.946037043227464	1.47994107928441	1.84749970761273	2.111529180909	2.40022256996533	2.28249423365888	2.20933447798525	2.21074170648855
18	4-11	4.10543939100555	4.94759210207237	5.93529068578045	6.97161142142789	8.27304861387679	9.37852516578734	2.03101365861308	1.84985024834339	1.46888340741272	0.702312104602473	1.05075139009498	2.05228540682641	1.76577296229216	5.04838371286729	5.92139131196345	6.96869345606271	7.49562703963873	0.856142937524585	1.85332269405688	2.24039839187155	1.4447549508759	3.74982642712256	4.91426006082289	6.10788829252727	7.42139018438731	9.34011131076152	4.1785687404541	13.2230472642967	16.9714160679143	16.935810943941	18.2330249692691	23.140467470071	65.6496761605113	0.965874613505873	1.47572585854631	2.1450545765805	2.64125945334036	2.82843429919914	2.69370899266291	2.74340663194406	2.01135230630307
19	2-6	3.90480260148101	4.71009862029889	5.64215147173598	6.54084874498844	8.93587810794174	10.4083207075497	1.25603948550183	1.32718136161625	1.00784894083389	0.381618502805565	0.0736160747835644	1.47817337276179	0.722124711028685	4.65031605472081	5.56296877139729	6.44395937448714	7.21951972081868	0.860490695533216	1.63254001066877	1.7794522870132	1.47126583764401	3.72580807689777	4.88356056469272	6.05981817891846	7.34616243012568	8.98480419950481	3.36885065284247	9.5259285026398	14.3589576051034	15.9813819019097	19.1270171422519	21.1475769625423	10.4083207075497	0.946552966470553	1.48145435017164	1.84851450260667	2.09394635199917	2.36718925628087	2.24537018949164	2.18367577285561	2.19996165816105
20	4-36	3.90548483922923	4.67995306855665	5.49432782341294	6.23628565138629	8.47496791335298	9.65033306646974	2.08374978905058	2.48229158270672	2.9679876762036	4.79705379810722	6.3702912458328	1.5769907668057	4.16825906273076	5.16763623626308	6.17176824843575	6.69795950448131	8.55456691927191	0.800778216625549	1.41310724142041	1.79645084197132	1.59920395720492	4.2019290866951	5.32643991889523	6.44730185622191	7.85451712971494	8.61075954512856	5.4164235688899	19.7946317806062	26.1101048738847	27.3999915392827	53.0545185909979	45.1435673316428	60.3477370894625	1.0046690230852	1.50551396068225	1.85969874141643	2.44978371546258	2.78769268319994	3.12462162491355	4.23362852063459	4.81263176956039
21	4-36	3.8993361661825	4.66765574273026	5.42845756487232	6.07727318543907	8.09768602075732	9.11635710439975	2.08131907969794	2.41840128968478	2.85480349136453	4.51633317519694	6.00013582298136	1.56995144119953	3.89917572110966	5.16193681822021	6.10630553863647	6.52660158340839	8.22219091412139	0.800255862029669	1.41067221040767	1.76948656129703	1.59823368021023	4.19636584681668	5.32012069835044	6.44915286722428	7.79310490250482	8.41997524642123	5.41348851792973	19.8173331958825	25.993093629564	27.1272819294439	49.6038082260863	42.4954678521392	57.6950053001958	1.00402520851704	1.5042987946351	1.8576174185108	2.42769270497091	2.72573470873222	3.01082053642507	4.03911302511519	4.56801087687445
22	4-11	4.11377744752439	4.95266311465571	5.93089314332593	6.98743171466348	8.26503919031782	9.4616399361629	2.03210892010444	1.84807681832243	1.46779134561964	0.70447663738822	1.06006340440062	2.05390035188471	1.78142167162566	5.05318083793012	5.91762655100553	6.98247166917725	7.48446411527742	0.856835731144848	1.85528796559173	2.24123026298728	1.4454840435715	3.75485720856108	4.92563953481641	6.11426650307	7.41411356360928	9.3668207137502	4.18036917667902	13.2467874553545	16.9709593577549	16.9488298264411	18.2233044191998	23.145854569821	66.2314795531403	0.966601349040668	1.47723078282326	2.1477710875075	2.642423191582	2.82759688137262	2.69337066102506	2.74039177081094	2.01225517169441
23	4-36	3.88671916063368	4.7064970617357	5.4413952594923	6.16692141243494	8.10915239138969	9.04115342351056	2.10197976283177	2.44278336976039	2.90627767990287	4.50475523495118	5.91520999904364	1.57934187017446	3.85954769647739	5.22125778726928	6.1246813007073	6.61642478635975	8.20271736649492	0.799863535782374	1.40954312475657	1.7832354350928	1.59748795294815	4.19109071340318	5.29402872937672	6.51274238796007	7.79263369623973	8.54267926497766	5.41131359320691	19.8527098995442	26.1561292999706	27.9149274509746	49.4415518187209	42.5850677096002	56.6048617625434	1.00353217982447	1.50260993903913	1.85548567134601	2.45351602836901	2.75083268881379	3.04276884920532	4.0553652428233	4.57022511817302
24	4-6	3.92166291251701	4.80711430864307	5.63455166364346	6.56305820609643	8.5386515356856	9.03182358979057	1.2860257558685	1.1791870025147	0.967416971136705	0.371513439572133	0.0638803722041067	1.54889155734477	0.62662394665729	4.69352103826845	5.44987155782142	6.30133691751262	7.43689745186442	0.892451225183086	1.68902068582364	1.93017165746885	1.43866711677594	3.68214791927306	4.81759462677088	6.08316288905531	7.29996622478305	8.90897427464834	3.34812440751459	9.76880334048661	13.0018920011378	15.1994448364146	21.5305276223266	20.1912047183651	9.03182358979057	0.949748311089781	1.45905231116217	1.83406784850541	2.20103010307032	2.29128950051274	2.13899931173437	2.35399738717278	2.10047784612947
25	4-3	3.91444470920982	4.80080677326139	5.60741528955407	6.38616385523438	8.27927667982076	0	1.16576919589324	1.1913640432822	0.898542895184752	0.0585577508938031	0	1.54497516708656	0	4.58196074590751	5.36062637763024	6.06957320415323	6.94747848718449	0.888154813282235	1.66822407468409	2.03706577392002	1.43001798661622	3.6890699038539	4.78317454193523	5.97973193704965	7.14471001186126	8.57115065645398	3.1593973997845	7.93206392356551	11.5546015990495	13.7023931046083	15.2972314682557	8.27927667982076	0	0.93414581057428	1.4372431548001	1.78669921800059	2.22516028465934	2.36735899164123	2.15158343556865	2.01615884853082	1.37752600704538
26	2-9	3.90421943119185	4.77124397633768	5.66112738305411	6.56124250055474	8.92586173555162	9.38787921318726	1.32594296037107	1.38113365082535	1.08438452506689	0.350684310896177	0.066398685977823	1.5036223179045	0.651326929144079	4.73090914265951	5.62986846028884	6.56348407438607	7.33964391770088	0.875847149300469	1.63999083821374	1.84278073332922	1.45893681046638	3.71074451248919	4.86670083403056	6.09541849103017	7.36226589577086	8.9730985016683	3.52605832145192	10.7301226530688	15.6116104434298	18.2620135128336	26.7116150856453	22.994646827617	9.38787921318726	0.962413336725532	1.51894917360848	1.86913794515876	2.17464053416743	2.37508433282509	2.23490612467615	2.27658735879322	2.03629171638096
27	4-28a	3.75885436131697	4.57839728003735	5.35912429964891	6.23536529663687	7.60802551371631	8.54665078079092	1.35390668037108	1.47069123175546	1.54241993778959	1.14248253117196	1.22934818014249	1.41092195785916	1.88265215436689	4.64659006771037	5.35896439620473	6.13219669645376	6.86954267411511	0.724127422985667	1.17804684333409	1.87247734844356	1.47788451686914	3.8748461006923	4.87021521408398	5.86125516449472	6.96163805053246	8.26530857188099	3.57783729353451	10.2192909319688	13.8414408892874	14.6479150187404	21.3242428800944	19.2936883890247	15.4481858962755	0.845807552402628	1.19863699997293	1.46117503585946	2.26166053069269	2.42701563067435	2.60739756268592	2.7798671268266	2.71443986563302
28	4-28a	3.76090250873491	4.65218865756396	5.45136468058557	6.22332916036634	7.50248803454749	8.57925125407977	1.36636646442811	1.48255543084816	1.53885462162926	1.13644046616215	1.23650293837547	1.42412081492921	1.88882882668777	4.71868834920686	5.44562311335907	6.1253636643839	6.8938488361789	0.723630570734247	1.17896344030196	1.89776276437728	1.47730818490766	3.86423844312036	4.86200417755043	5.95593524513458	7.09907469607111	8.24261943143965	3.57576676131452	10.2192548396287	13.9751702141589	14.7055354932542	21.2013628374215	18.7763918555218	15.4663259738314	0.845211692683265	1.19621986004579	1.4596965050946	2.29230431908902	2.44933552085072	2.60990541775513	2.76289398451005	2.68859681289362
29	2-9	3.91147120074378	4.79526249776555	5.72103666013463	6.48685099907265	8.96365553323544	10.0998363795421	1.3311476559988	1.37856745173843	1.0888340009303	0.354913565654795	0.0714342237435893	1.5079937620379	0.700722204084625	4.75671922802218	5.67539550937566	6.49603933192298	7.56906437063247	0.876455938047075	1.6415614145979	1.85224691950081	1.45998897538102	3.71132270224618	4.87457881094089	6.1263203537314	7.44837566722051	8.8554964619261	3.52946891344578	10.7420553150605	15.5579838721125	18.1686435612025	27.0364308207145	23.160163757204	10.0998363795421	0.963140593322037	1.51996560234223	1.87047179662937	2.18553550411575	2.37865880050099	2.23423315514627	2.32630499272347	2.05304262565209
30	4-3	3.91943618054338	4.80480365433256	5.6071742577333	6.3998393562807	8.34162352923047	0	1.16507104616404	1.18760266375835	0.899604697685577	0.0589987183137766	0	1.54518022358462	0	4.58548298160206	5.36144547490504	6.07981696127765	6.90125994782497	0.888450277204858	1.66939318354639	2.03682832202284	1.43043999351706	3.69403265140063	4.78991542323058	5.98599107531182	7.14551121818882	8.59481375473746	3.15979409031725	7.93198629711966	11.5533339858452	13.7104764103039	15.3475196581978	8.34162352923047	0	0.934475572094506	1.43811585548781	1.78796148515392	2.22507492484564	2.36611118331244	2.1483005431365	2.00965586992992	1.38789942610607
31	2-11	3.85307624924977	4.74335827054981	5.54545301643397	6.46095202596318	7.97720726693116	8.53648782834227	1.30670896138345	1.28641485382046	1.26855025733935	0.880761742291685	0.561422270061849	1.50487559733388	1.20666454333087	4.70500115036765	5.51141002778483	6.46869393569596	6.86232205765555	0.805334825123676	1.54411662464691	1.78242264758972	1.47173625326697	3.73038752810314	4.78662857960159	6.09465640466053	7.37442931586513	8.5596809746614	3.41828892371086	8.42614070031779	12.0405046323592	14.8560744441511	12.6235340263068	15.551337646143	14.0380899727897	0.913193187461839	1.37118852025957	1.74689889722182	2.12975643738287	2.20437617101111	2.58161677879133	2.20646146026684	2.48637462852735
32	2-6	3.90113902434726	4.74153464214242	5.75829332363335	6.57400109598637	9.06258540375416	10.4654063522045	1.26551147737561	1.34132913229532	1.01881943396756	0.385964465544374	0.0740198307019358	1.48272126836507	0.726085287937156	4.68470884297426	5.66840014325511	6.48056449608146	7.37668470918075	0.859218820697135	1.62981572739154	1.79626661005816	1.4693614653124	3.7184727212239	4.8781145264881	6.09836188825382	7.50540477305473	9.01728414488055	3.36358318867914	9.53602586357546	14.4973504465899	16.1328948087437	19.4778074047256	21.4565387315557	10.4654063522045	0.945105901015347	1.47875461386486	1.84602274514277	2.11517855932923	2.39956731514965	2.27019170546478	2.21972719836391	2.22698031187335
33	4-36	3.89386663672942	4.71363126764289	5.45687987102426	6.20887840792782	7.99769231213492	8.81194431252821	2.09879482238323	2.42748740246975	2.83465611488533	4.34246258429474	5.72587002869323	1.57891938389903	3.74506532008035	5.22023613343686	6.11840781778751	6.64754952706746	8.1937457976039	0.800602307241851	1.41083313690865	1.78336655760695	1.5989815375806	4.19637005994239	5.30681167589489	6.51980042114081	7.79874654456792	8.60821274154917	5.41595180253953	19.8697346963318	25.8540205885373	26.920519852072	50.2648806753754	40.6896770446856	55.1810315171989	1.00445516370157	1.50408687947648	1.85776680755397	2.45026857350972	2.74680630634715	3.03705112717124	4.01517894338253	4.45607317525748
34	4-36	3.90987080594795	4.68729322054169	5.50569103360333	6.25981473513603	8.47713537750304	9.66731601340055	2.08831407015321	2.48839339669059	2.96018300870592	4.79026722789104	6.36507805288352	1.57936647406143	4.17929249813016	5.17574166148019	6.16852011672629	6.72605776393181	8.55728235838912	0.800864190837511	1.41406287536154	1.80000974964345	1.59911038360681	4.20405442192293	5.33258072456487	6.45739063314476	7.85641104021855	8.64940237999775	5.41544868678881	19.8215284662201	26.0054297046938	27.4846938304935	52.8482222910496	44.4851637988397	60.5493803310096	1.00472559345787	1.5059494149049	1.86106450266018	2.45331250279046	2.78987974536832	3.13263315444195	4.23069415081626	4.80493086669586
35	4-36	3.89520628167961	4.67113300109144	5.54433055905182	6.2683535391006	8.20860667045039	9.07957991697787	2.07552963670923	2.45563638911437	2.87373129294478	4.51698766874703	5.74459356650911	1.57528559352896	3.84067901432114	5.1495740808555	6.19544169110787	6.70209689740423	8.23790671883874	0.801011979692712	1.41229126661195	1.80202572279461	1.59949753256569	4.2006696325467	5.3115132730333	6.42802283382087	7.90692289617363	8.66704970512713	5.41660527268179	19.6490393986323	25.8881913091227	26.700303999798	51.5253626212993	43.2798888903235	54.7586836192782	1.00495511860182	1.5056116049291	1.85774751041031	2.44864673682591	2.78658362028892	3.0803808137408	4.08879914741939	4.57878547141399
36	4-36	3.8743139075206	4.68761441931867	5.53018844227426	6.44010705851224	8.37451842716787	9.47837923081342	2.0833560023029	2.4531073419694	2.89542467600841	4.68241946982354	6.15297599489472	1.5721557570352	4.05929414398392	5.17998703224159	6.20340639579141	6.84488701028297	8.4660376347481	0.800512297292358	1.40740433725963	1.79514433385587	1.59894836982544	4.19102104488476	5.2822966098341	6.46767840165085	7.8893845967938	8.89116686488492	5.4151806726403	19.7722748461457	26.0284424937125	26.5760253892837	51.7936620565077	43.278884677744	58.9095980771	1.00436367283395	1.50330378641584	1.85335686750364	2.45266600800734	2.80273926520782	3.13306148606944	4.18519586783629	4.72416277024976
37	3-33	3.90465723176206	4.76348038160518	5.74867035391627	6.47501591825996	8.14195113651383	8.57055325166851	1.69248281186702	2.24935052938655	2.07505320517761	1.48823554814465	0.804170931456888	1.77224751621634	1.53669757530963	4.84737167303541	5.87313976626936	6.56565107422095	7.41293594561505	0.825949998280411	1.72638278462923	2.1869054956888	1.44363808712706	3.67379930388105	4.74143412678258	5.89389340448112	7.1308655272366	8.19825459278465	4.06052610063326	11.0219483130181	18.2843636195697	19.118870863515	20.5115555476788	23.97585530086	15.7008911715698	0.938459138318208	1.44713725667474	1.93791747115345	2.58741406802323	3.03429562188439	3.06599053814434	3.17418847885052	3.24077221370887
38	4-53	3.91831790123902	4.7492918849987	5.77027176901318	6.8004345977906	8.42103852945053	9.2145564890447	1.32583547994542	2.13196737757574	2.66008404010956	2.36020681166436	2.24798019010885	1.54079551743381	3.19315026452778	4.63689619820698	5.65231213904076	6.71808722866391	7.3914033757842	0.869885608007834	1.52310127226818	2.04120949323195	1.45870338717679	3.7864288350718	4.99826447257991	6.14655328601211	7.29831275976893	8.46195090823934	3.60002853213084	8.96019257056648	13.1878132473007	16.890601137859	17.0176411228609	17.1385397153352	18.0414836704988	0.959612351129856	1.45224327686352	1.70321401454294	2.32730712598818	3.0440946139289	3.78980225793085	3.88322874105086	4.04787762952518
39	4-43	3.76979482530761	4.5317276208161	5.46951746289218	5.87674262993485	6.94800043000191	7.3003377051694	1.6151606108804	2.3821164544189	2.21013885025735	2.52739085705588	2.33971527868474	1.33723109492966	2.25948355967645	4.87724205004131	5.82929054746366	6.20589322279018	6.8303451218113	0.70513386817221	1.2605220616139	1.64810727673585	1.52902376508809	3.94860895673705	5.08020526975437	6.0782440616607	7.13186929000643	7.91909136562204	4.66244365837483	15.2251836143253	21.8814849035531	20.5941237735781	22.3453934285853	32.0790034697112	22.2504534573081	0.912767808799441	1.36566103785325	1.72068234862212	2.23935205874747	2.86715941579426	2.74977319823559	3.23125044550786	3.11094003116628
40	2-4	3.90064344721354	4.76685894809915	5.62888110604196	6.62723122957866	9.02600364336908	0	1.02841481495576	0.929402455993902	0.664167747398143	0.0638392088288572	0	1.40539928344733	0	4.51729021654788	5.32218008676382	6.19399057710354	6.94271373520638	0.862954849610362	1.65312426099136	1.8199583941194	1.4471447389219	3.7011114432493	4.8507740228083	6.11342091114676	7.32469677066954	9.03583430505431	2.88913456678442	6.93413677854546	10.0689773270265	10.8432597862222	11.3428143446165	9.02600364336908	0	0.910675566557693	1.38205662958901	1.75766683047843	2.01522099227952	2.17946794279399	2.07046375348364	2.01591581014888	1.50176823885253
41	4-53	3.92390752492899	4.77057146474332	5.81223670722837	6.8565434463466	8.58033677375127	9.31050375324782	1.3312134330829	2.14605910846513	2.68422742841335	2.38847105356315	2.29050378330247	1.54546703815887	3.24750729900755	4.65954442949806	5.69114287120591	6.77023084219792	7.48112072528683	0.869235106803512	1.52408818959481	2.05181418555164	1.45762087597824	3.78432641470338	5.00217899803059	6.1762462448442	7.34774428728898	8.51921970769802	3.59720078483055	8.97188309879142	13.2589017743507	17.0055996030028	17.2227752689898	17.3642533033275	18.2369239439836	0.958744150000897	1.45103299479248	1.70349363622704	2.33967673257468	3.06678320940131	3.82749151797159	3.93375049803043	4.1053016201754
42	4-28a	3.79315037538246	4.66311417838637	5.484364421231	6.38543559330916	7.84948104438083	9.03428521302569	1.37109424404594	1.50977583608193	1.57999035978144	1.19261543088169	1.30497805405873	1.42976992997955	2.00365577084001	4.72937663563902	5.48215533264522	6.28166178394894	7.13235057119403	0.724730952181625	1.18405998542417	1.91049507511665	1.47885527229711	3.8748352685555	4.91094042934135	5.96798148403279	7.12291920998246	8.45602445586425	3.57998926828909	10.3075757682679	14.131208383622	15.0100074370416	21.8039739370675	19.6072392939921	16.1874442518213	0.846394487404362	1.1992226554346	1.46677361711618	2.30460521436942	2.48590591957936	2.68156039605338	2.86709102866967	2.81616103431056
43	2-8	3.93752127068965	4.95368295393746	5.66910489815432	6.13928972397359	6.56178554551789	7.04106658089436	1.8943389126626	2.83007388486268	2.26619353055276	1.71164139921397	0.914429000645644	1.43965704295251	1.36757978494041	5.4452716459671	5.96569816470861	6.6091240628868	6.76654468844244	0.864178565658522	1.43924169450233	1.96724003470473	1.50925862436195	3.89795560383907	5.11539460377108	6.46890326141348	7.20047554974341	7.92118806194856	4.0935600903366	13.5367215760315	22.3413888844617	23.8006594207931	19.6545058784927	18.3364723343918	14.0750862320469	1.03145330863674	1.50201144908612	1.79456436219274	2.57474332868502	3.05175350584665	3.09775696411373	3.02793354831104	2.84787712906607
44	4-3a	3.92373963831667	4.80571623457827	5.59752723279189	6.43162801729778	9.29912795534231	0	1.15513448926012	1.04721118389748	0.744852191223929	0.0657709651938246	0	1.50236521963722	0	4.62445676254526	5.34520650540657	6.08730343039673	7.16766725359485	0.903336389679737	1.70822163452164	1.95008256186095	1.43176605318075	3.6847260984612	4.8211621981417	6.0650410796539	7.23633070596609	8.73515946100335	3.11879787001826	8.25233630365557	11.9403933980627	13.255083624462	15.1732385156295	9.29912795534231	0	0.946383064339446	1.44494502828139	1.82568112726043	2.17466334289929	2.22813475411213	2.01599232094088	2.03850350357933	1.54721132010822
45	4-37	3.8593878247577	4.71026185396116	5.77576471443569	6.46202452391934	7.81928008587506	9.60705084571406	1.40915918476753	1.03428523941915	0.923890862701157	0.277710595993008	0.0679488452920748	1.52595682670259	0.66653296057327	4.77805941931959	5.65321745642981	6.31539322304241	6.70597670293346	0.727617213084473	1.43120777353768	1.7732852425391	1.44962860008801	3.74280009822805	4.76939102071307	6.03641660095113	7.58361386968846	8.86106384417421	3.91452674399234	10.0553735651697	12.1501547469595	12.7083376507796	13.9131248853314	11.788324695751	9.60705084571406	0.851558460032857	1.20186806642773	1.66914554618188	2.13909894164405	2.20151558660702	2.07413611227213	2.23688521115059	1.90481797049649
46	4-37	3.84428341136246	4.5683610479718	5.44877192269577	6.10723506209929	7.02940728764097	7.18624633779112	1.36185585391789	0.96266737483964	0.828667140177057	0.219425517559328	0.0508269549603924	1.49319095883148	0.498578608967559	4.62837324233524	5.33863679488322	5.94609518970454	6.4250419552456	0.727807427276289	1.42699996890456	1.70424315886739	1.44968242505331	3.74386227812326	4.75979039082011	5.85926223394579	7.14827300243156	8.35673210436335	3.91541970099077	9.84603897280896	11.3997893915724	11.7278197735402	12.6422838432097	10.0736321673482	7.18624633779112	0.851818487138537	1.20196343217893	1.66228424805959	2.05075018512474	2.07361948559621	1.95148376417987	2.07650399254266	1.62897046188885
47	2-6	3.90314748337939	4.74937140360928	5.75955950042807	6.58384020805312	9.00328465857533	10.3966543815243	1.26502237812209	1.33730055542086	1.01175094799219	0.382149544650888	0.0735335610761891	1.48359065286726	0.72131530646223	4.69088872258117	5.66940969680861	6.48529270648372	7.36367464142628	0.860256717183407	1.6313161939331	1.79715788750215	1.47088698724489	3.72204734427973	4.87997383594022	6.10997698397877	7.50794490297547	9.03429173568241	3.36677962971793	9.53158017230491	14.481766019562	16.0700107859599	19.3230586510852	21.2512911697351	10.3966543815243	0.946204085996876	1.48025634368749	1.84728590391045	2.11615501514492	2.3989770149024	2.26705116249341	2.21093932671935	2.21005755729719
48	2-15	3.9688631974207	4.84402940428832	5.77000822864945	6.5776925278958	8.343502378556	9.17557927115277	1.88536300997192	2.18442085316394	2.09226323891549	1.39288629989797	0.860940130881058	1.93999490487297	1.66749207539425	4.94659438041321	5.90563713640847	6.71492483632156	7.51280854958052	0.837403909712311	1.74501204263556	2.20092991921936	1.44479350775749	3.69035713508958	4.73452286329895	5.99185956707878	7.22307485312654	8.39083417425195	4.16023782546903	12.0192451544782	18.5524683977574	20.2133150250661	20.8312332825824	22.4962558414627	17.2462977876449	0.948466708775591	1.46605620734086	1.96721459466109	2.62383786189507	2.96026751727729	3.07268702437559	3.15487353752402	3.11483678645764
49	4-44	3.84076250471906	4.69783061008018	5.47247161830957	6.14067063391194	7.25937753748387	7.55689400494778	1.44389489814691	1.90297352693563	1.99082081249891	1.87427637920471	1.55916050684891	1.48087486362379	2.0915458777129	4.84907345616984	5.52271490587562	6.19957607503796	6.78106163223473	0.769651155254611	1.28891805683888	1.9306705504042	1.46010133822056	3.83799803704508	4.91211185106416	6.04961659897437	7.03005500181412	7.93894905944518	3.72752896193972	11.197376116414	15.9974847506537	16.8375142779449	18.9585904876453	20.7389518537643	17.5879181921716	0.888019201371784	1.2657314632753	1.53403969364899	2.37669112009732	2.65086112039251	2.87368718444233	3.15675841598951	3.10299832274112
50	4-36	3.89408275519163	4.72066358936941	5.53689027728802	6.40235596493521	8.55547983986439	9.62930594738689	2.10353457887009	2.51738118640185	3.03459681327215	4.80606662514215	6.32958669105605	1.58600942447809	4.14258341520336	5.22811656101268	6.21204043563133	6.86689522693815	8.5848828919588	0.800608114148369	1.41236508372066	1.81201362854216	1.59897415245689	4.19811771336965	5.30347872163984	6.51451070511253	7.88706979594816	8.84801747682684	5.41491597211195	19.8146830309701	26.2812697899139	28.7536029629951	51.8626745104489	45.1361101647955	60.0701434183467	1.00442909456479	1.50427875776884	1.85795151756857	2.47689327617444	2.82372857059202	3.18029527076729	4.2695099773383	4.84259789265357
51	4-53	3.90946001201935	4.74299237912588	5.76916870910241	6.75334935555694	8.25761417276126	8.93963049464607	1.32320966660561	2.11708655723576	2.63168839610314	2.29444124802228	2.16961603553323	1.53847526780298	3.08473927817239	4.62997511927665	5.64803883365658	6.67062789373876	7.30706244671726	0.869727313154534	1.5215497844096	2.03815778038305	1.45844207567824	3.78263039324246	4.98594646232739	6.13684902264454	7.30201859244507	8.40727511161349	3.59922216272269	8.94283724385872	13.1494040160136	16.7831761692602	16.8345592805568	16.7944741570459	17.5019572297406	0.959377032408257	1.45149742776005	1.70118089257866	2.32281548157625	3.03129251398172	3.75576712760754	3.82563929530219	3.95040138568652
