No.	NAME	SsCH3	SssCH2	SdssC	SaasC	SssssC	SsNH2	SdsN	SsssNH+	SssssN+	SaaNH	SdO	SssS	SaaS	NssCH2	NsssCH	NdssC	NssNH	NsNH3+	NssNH2+	NssssN+	NssO	minssCH2	minsssCH	mindssC	minaasC	minaaaC	minsssN	minaasN	MaxsCH3	MaxdCH2	MaxssCH2	MaxdsCH	MaxaaCH	MaxsssCH	MaxdssC	MaxssssC	MaxsOH	MaxdO	MaxssO
2017	2-60	3.69204623846808	2.52000208432079	-1.41598450471671	0	-1.49955230722599	0	0	0	0	0	60.8643246134893	0	0	9	3	5	1	0	0	0	0	-0.26446958637695	-0.436347605400185	-1.23655186762376	0	0	0	0	1.90242151666578	0	0.775556005138194	0	0	0.131498270732127	0.162223262698101	-0.595446306029213	0	13.0975695921543	0
2018	2-49	1.60867866591081	1.94836687452759	-0.18787816515495	0	-3.00216139928193	0	0	0	0	0	24.7912213797556	0	0	4	5	4	0	0	0	0	1	0.335194633408919	-1.05959136432351	-1.21858796296296	0	0	0	0	1.60867866591081	4.00632936507937	0.647538737717309	1.76666288737717	0	-0.0520833333333341	0.897777777777778	-0.687592592592592	10.8918754724112	12.5389665611615	5.31703589537667
2019	2-98	0	-0.232767542202065	0	-0.232525466777602	0	11.4561485649725	0	0	0	0	50.3040004732269	0	0	2	4	0	0	0	0	0	4	-0.116383771101032	-0.974347285210381	0	-0.165391181447312	0	0	0	0	0	-0.116383771101032	0	1.60219298467845	-0.821266639371798	0	0	0	12.5760001183067	5.55973497732426
2020	4-55a	0	0.834119425547997	-0.420960884353741	0	0	5.14609922209625	0	0	0	0	10.9639096749811	0	0	3	4	1	0	1	0	0	3	-0.109434287603931	-0.316851851851852	-0.420960884353741	0	0	0	0	0	0	0.56151667611489	0	0	0.12646164021164	-0.420960884353741	0	0	10.9639096749811	5.4416014739229
2021	2-85	1.71191680839002	2.24948519511493	-0.288752939447382	0	-3.5803158856135	0	0	0	0	0	25.5248550214967	0	0	5	4	3	1	0	0	0	2	0.0661343773620551	-1.01003529961367	-0.60537745653817	0	0	0	0	1.71191680839002	4.12898959120685	0.648512534643487	1.82302602985639	0	-0.0844867514907206	0.76221012324683	-0.515566539115646	11.1630790869684	12.9582830732729	6.04092639833711
2022	2-34	3.9969341563786	5.11983552217183	-0.336074079323087	4.45770431783825	-0.0390740740740743	0	0	1.58594973020072	0	0	11.9165890337617	0	0	6	3	1	1	0	0	0	3	0.475580514613253	-0.0517592592592593	-0.336074079323087	0.809014786470144	0	0	0	2.30026919564122	0	1.13087301587302	0	2.2169637345679	0.544904572940287	-0.336074079323087	-0.0390740740740743	0	11.9165890337617	6.47075113378685
2023	3-54	2.07714317208365	1.92155942932729	-1.31313681027967	3.73395360922147	-1.54936744142101	0	0	0	0	0	24.1133753779289	0	0	4	2	2	0	1	0	0	0	0.341203703703704	0.00386574074074031	-1.17805272108844	1.2034018329554	0	0	0	2.07714317208365	0	0.752175925925926	0	2.13367394179894	0.272060185185185	-0.135084089191232	-0.301736111111111	0	12.4895417611489	0
2024	2-22	2.93597012261695	1.49738898337113	0.128898048416899	1.31440872490972	-0.600300925925926	0	0	0	0	0	25.4583764014865	0	0	3	2	3	1	0	0	0	2	0.218777399848828	-0.405282501889645	-0.100075113378685	-0.0316973733938015	0	0	0	1.47363911459646	0	0.661119614512472	1.7523970143613	1.68870866402116	-0.225086923658352	0.294408252498531	-0.600300925925926	10.7464889613253	12.9377191987906	5.22755857898715
2025	2-27	4.68284631188717	2.27199360839377	-0.715924730365567	3.25078157654502	-1.1401881377551	0	0	0	0	0	38.2090995162796	0	0	6	3	3	1	0	0	0	2	-0.402645548194791	-0.869562757201646	-0.556408550564395	1.02370802654803	0	0	0	2.01044611948697	0	0.804943940539179	0	2.08807750662504	0.143815586419753	0.123535052910053	-0.487569562547241	9.52508966713535	13.3770857741245	5.21006185419786
2026	2-10	3.64000887083228	2.55871756109851	0.182420634920636	3.73264710359453	-0.280393518518519	6.74449782690854	0	0	0	0	12.4775303130511	0	0	4	3	2	1	0	0	0	3	0.218871330939783	-0.175478552532124	-0.176440381708239	0.757380663685227	0	2.30623299319728	0	2.10404297367095	0	0.90759660808768	1.97287887377173	2.06081609032502	0.0921031746031746	0.358861016628874	-0.280393518518519	0	12.4775303130511	5.87203939909297
2027	2-34	3.9969341563786	5.11983552217183	-0.336074079323087	4.45770431783825	-0.0390740740740743	0	0	1.58594973020072	0	0	11.9165890337617	0	0	6	3	1	1	0	0	0	3	0.475580514613253	-0.0517592592592593	-0.336074079323087	0.809014786470144	0	0	0	2.30026919564122	0	1.13087301587302	0	2.2169637345679	0.544904572940287	-0.336074079323087	-0.0390740740740743	0	11.9165890337617	6.47075113378685
2028	4-47	7.37186821988004	2.57549033656673	0.138668299109768	0	0	0	0	0	0	0	23.4208413994615	0	0	4	4	3	1	1	0	0	2	0.338468416687663	-0.3569850718065	-0.323544501133787	0	0	0	0	2.0575921989166	0	0.879147534013605	1.79027777777778	0	0.0891238084740071	0.582785336356765	0	0	11.9817654006047	6.09332790060469
2029	4-60	4.00769358360628	5.17194578294281	0	4.56373252078609	0.00606481481481458	0	0	1.58963453745696	0	0	0	0	0	6	3	0	0	1	0	0	2	0.244736788233813	0.0972222222222219	0	0.839396730914588	0	0	0	2.29795634920635	0	1.15530257936508	0	2.22421721466364	0.555921201814059	0	0.00606481481481458	9.70423122952885	0	6.41236961451247
2030	2-81	1.71404722537163	3.62820197677837	-0.561819465440496	0	-3.36354544595616	0	0	0	0	0	39.8838031068909	0	0	7	7	3	1	0	0	0	2	-0.204584041950113	-1.02490129230705	-0.460936292726967	0	0	0	0	1.71404722537163	0	0.937837052259175	0	0	0.146028412908373	0.0300059051398343	-0.634976851851851	11.05799859064	13.7046579743008	6.33394109032502
2031	4-63	0	0	0	3.28444444444445	-0.62125	6.86194444444445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09481481481482	0	0	0	0	0	0	0	2.08333333333333	0	0	-0.62125	0	0	0
2032	2-49	1.60867866591081	1.94836687452759	-0.18787816515495	0	-3.00216139928193	0	0	0	0	0	24.7912213797556	0	0	4	5	4	0	0	0	0	1	0.335194633408919	-1.05959136432351	-1.21858796296296	0	0	0	0	1.60867866591081	4.00632936507937	0.647538737717309	1.76666288737717	0	-0.0520833333333341	0.897777777777778	-0.687592592592592	10.8918754724112	12.5389665611615	5.31703589537667
2033	2-25	4.37679618606702	4.86220096371882	0.474868197278912	4.28921910430839	-0.00847989890400558	0	0	0	0	0	12.7070142825649	0	0	6	2	1	0	0	1	0	0	0.198090750188965	0.33974537037037	0.474868197278912	1.34862670068027	0	0	0	2.19698459939531	0	1.14103009259259	0	2.28471419123205	0.529507275132275	0.474868197278912	0.0909722222222225	9.31147868638196	12.7070142825649	0
2034	3-6	6.22774510336953	0.762515935093046	0	0.940673307839615	0	0	0	0	0.701734913164837	0	24.8277933673469	0	0	2	4	0	0	0	0	1	3	0.223800941672966	-0.606299248866214	0	0.129907013731419	0	0	0	2.07591503445651	0	0.53871499342008	0	1.67001837154615	0.170356237944622	0	0	0	12.4138966836735	5.79193693835559
2035	2-92	4.44830606470983	2.1942010739481	-0.0951389413790198	0	-3.55588140117158	0	0	0	0	0	26.1643704727261	0	0	4	4	3	0	0	0	0	4	0.432036800831444	-0.828823223733938	-0.468416477702191	0	0	0	0	1.75277588813303	4.12520045981355	0.67443145313681	1.86425547996977	0	-0.0530035903250197	0.757070998152347	-0.565699640967498	11.1488460569413	13.1830725623583	6.42643943688587
2036	2-76	2.15987008692366	4.07849277210884	0.998517573696145	4.13201577853364	-0.644431216931217	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0.553287037037037	0.259050925925926	0.998517573696145	1.30331207482993	0	0	0	2.15987008692366	4.17071664777022	1.02172808012094	0	2.24759967876039	0.49099537037037	0.998517573696145	0.0359722222222223	10.883927154195	0	0
2037	4-51	5.47132608844917	4.25482358432464	0.755097428625569	0	-2.68451059404861	6.06639693679737	0	0	0	0	40.2829672819031	0	0	6	8	5	1	0	0	0	2	0.47079908699272	-0.849707105064248	-0.56245107919711	0	0	0	0	1.84320745087614	4.20262253694093	0.951993677136746	1.94289540816327	0	0.16185003270005	1.05231848912405	-0.503749028932561	11.3658741204529	13.9200453692598	5.92289654982363
2038	3-44	1.50561893738977	1.54624228395062	-0.0587926634152278	1.13181287792895	0	0	0	0	0	0	11.1270621697981	0	0	3	4	1	1	0	0	0	3	0.486220553036029	-0.0975246703619723	-0.0587926634152278	1.13181287792895	0	0	0	1.50561893738977	0	0.547867299697657	0	2.03066126178816	-0.0668284412530447	-0.0587926634152278	0	0	11.1270621697981	5.89352607709751
2039	3-17	4.42265211640212	3.90505905139834	1.08084183673469	4.49928429705215	-0.387909108087679	0	0	0	0	0	0	0	0	4	2	1	0	0	1	0	0	0.890938681027967	0.481273148148148	1.08084183673469	1.4124324452003	0	0	0	2.23539162887377	4.21390684051398	1.1074537037037	0	2.32312122071051	0.609375	1.08084183673469	0.201666666666667	10.8802423469388	0	0
2040	4-59	9.65924948720178	4.4350781840514	-0.91643206202234	0	-3.04730761054422	0	0	0	0	0	25.2374903244636	0	0	6	5	2	0	1	0	0	3	0.460383597883598	-0.738590797430084	-0.697831580162929	0	0	0	0	2.21162462207105	0	0.934454128873772	0	0	0.0109400457713948	-0.21860048185941	-0.253537887377173	12.4062603930461	12.9616815869866	5.75427169942051
2041	2-23	2.15541438334593	3.99390376984127	0.259590419501134	4.08262188208617	-0.570007676681783	0	0	0	0	0	12.7782642825649	0	0	7	2	1	0	0	1	0	0	-0.0115568310657594	0.230115740740741	0.259590419501134	1.29112244897959	0	0	0	2.15541438334593	0	0.992280092592593	0	2.2324182728647	0.419877645502645	0.259590419501134	-0.0677777777777775	9.91809830876795	12.7782642825649	0
2042	2-22	2.93597012261695	1.49738898337113	0.128898048416899	1.31440872490972	-0.600300925925926	0	0	0	0	0	25.4583764014865	0	0	3	2	3	1	0	0	0	2	0.218777399848828	-0.405282501889645	-0.100075113378685	-0.0316973733938015	0	0	0	1.47363911459646	0	0.661119614512472	1.7523970143613	1.68870866402116	-0.225086923658352	0.294408252498531	-0.600300925925926	10.7464889613253	12.9377191987906	5.22755857898715
2043	2-45	0	0.0113371598639453	-1.2842197866801	0	0	0	3.54230977576216	0	0	0	10.2306760431828	0	0	3	4	1	0	0	0	0	3	-0.493262707860922	-0.442784391534392	-1.2842197866801	0	0	0	0	0	0	0.268427343159486	0	0	-0.344764739229025	-1.2842197866801	0	0	10.2306760431828	5.35876322751323
2044	3-40	4.07274284559503	0.799690649407911	0	0.153918073402201	0	0	0	1.23061714513374	0	0	24.5071403376165	0	0	2	4	0	0	0	0	0	3	0.241246929327287	-0.579114701436131	0	0.153918073402201	0	0	0	2.03637142279751	0	0.558443720080625	0	1.76217173430693	0.211138300999412	0	0	0	12.2535701688083	5.70990504535147
2045	3-10	6.76605914588058	5.10309712773998	1.09649565381708	4.60113614890401	-0.372873204837491	0	0	1.50079034391534	0	0	0	0	0	5	2	1	0	0	0	0	0	0.896005291005291	0.559976851851852	1.09649565381708	1.43849726001512	0	0	0	2.26465088813303	4.26584845049131	1.15050925925926	0	2.35238047996977	0.616921296296296	1.09649565381708	0.218055555555555	11.0259339569161	0	0
2046	4-31	0	0.856504157218443	0	0.283194444444445	0	0	0	0	0	0	24.0915060468632	0	0	2	0	0	1	1	0	0	0	0.337107662509448	0	0	0.283194444444445	0.679687263794407	0	0	0	0	0.519396494708995	0	1.83604127299068	0	0	0	0	12.0457530234316	0
2047	2-28	6.56661951599587	3.09950168493323	-0.388939973499858	3.35591523637564	-0.964229024943311	0	0	0	0	0	38.098755971837	0	0	5	3	3	1	0	0	0	2	0.388728662761401	-0.476044238683127	-0.341130772786617	1.06086852037519	0	0	0	2.03409166585979	0	0.865052358906526	0	2.1161353578647	0.193616255144033	0.198081538170824	-0.423554894179894	0	13.3512566924918	5.22572301122265
2048	2-68	1.76508219954649	4.54223873036869	1.49060741580583	0	-2.53562334656085	0	0	0	0	0	27.0162174429957	0	0	8	5	4	0	0	0	0	2	0.502883033614681	-0.959462501049803	-0.418370706307214	0	0	1.84699688208617	0	1.76508219954649	4.18728221844293	0.761736268581507	1.92306642101285	0	0.0980005196523048	1.08519392479214	-0.45489984882842	11.2706523998488	14.0325325963719	5.53095942775258
2049	4-51	5.47132608844917	4.25482358432464	0.755097428625569	0	-2.68451059404861	6.06639693679737	0	0	0	0	40.2829672819031	0	0	6	8	5	1	0	0	0	2	0.47079908699272	-0.849707105064248	-0.56245107919711	0	0	0	0	1.84320745087614	4.20262253694093	0.951993677136746	1.94289540816327	0	0.16185003270005	1.05231848912405	-0.503749028932561	11.3658741204529	13.9200453692598	5.92289654982363
2050	2-90	1.76290910808768	4.51845668514319	1.46507629440665	0	-2.45516569822373	0	0	0	0	0	26.4015689169186	0	0	6	6	4	1	0	0	0	1	0.519824263038549	-0.93979969765684	-0.409625850340136	0	0	0	0	1.76290910808768	4.16124480347695	0.988994144725792	1.92089332955404	0	0.214867252456538	1.09383975812547	-0.423564814814815	11.1677399848828	13.5464214852608	5.4921095127866
2051	2-40	6.3807243638196	1.4552451814059	0.364920241244648	0	-0.730717592592593	0	0	0	0	0	38.9033112087428	0	0	3	3	7	0	0	0	0	3	0.145795540438398	-0.558250661375662	-0.315537131519274	0	0	2.14657525510204	0	1.98060515873016	0	0.703117441421013	1.82392101284958	0	-0.157412131519274	0.396113945578232	-0.730717592592593	0	13.2510540280927	5.74812098450491
2052	3-37	1.8754161027231	0.23339020812641	0	1.06996084865178	0	0	0	0	0	0	24.3474102418745	0	0	2	4	0	0	0	0	0	3	0.0947268675988915	-0.726223192725718	0	0.101940192743765	0	0	0	1.8754161027231	0	0.138663340527518	0	1.70835170487948	-0.506279814394894	0	0	9.60801867494779	12.1737051209373	5.33818693835559
2053	2-29	5.39515069916856	2.85644463340892	0.402133408919124	3.99689436885866	-0.270092592592593	0	0	0	0	0	12.9907912887377	0	0	3	3	2	0	0	0	0	3	0.91838813303099	-0.496296296296297	-0.0387443310657594	0.722611016628874	0	2.41440310846561	0	2.17511243386243	0	0.972769746787604	2.05559145880574	2.14639384920635	0.370319349962207	0.440877739984883	-0.270092592592593	0	12.9907912887377	6.2663066893424
2054	3-53	5.83261408730159	3.58631094104308	0.399689625850341	3.88724726001512	-0.270469576719576	0	0	0	0	0	24.5019593253968	0	0	4	2	2	1	0	0	0	0	0.618287037037037	-0.00252314814814847	0.000790343915344049	1.23710837112623	0	0	0	2.12596655328798	0	1.06426398337113	0	2.21033966364323	0.415532407407407	0.398899281934997	-0.0930555555555554	0	12.6695658541194	0
2055	2-87	4.5948523942788	8.82295140201142	0.411258030990175	0	-1.58270004954461	0	0	0	0	0	13.8208567964223	0	0	11	4	1	0	0	0	0	5	0.576699263038548	0.0783621504157219	0.411258030990175	0	0	0	0	2.33282423154447	0	1.09415316358025	0	0	0.469622490971697	0.411258030990175	-0.118352938397581	0	13.8208567964223	6.52304909926934
2056	2-29	5.39515069916856	2.85644463340892	0.402133408919124	3.99689436885866	-0.270092592592593	0	0	0	0	0	12.9907912887377	0	0	3	3	2	0	0	0	0	3	0.91838813303099	-0.496296296296297	-0.0387443310657594	0.722611016628874	0	2.41440310846561	0	2.17511243386243	0	0.972769746787604	2.05559145880574	2.14639384920635	0.370319349962207	0.440877739984883	-0.270092592592593	0	12.9907912887377	6.2663066893424
2057	2-82	1.69388904635928	3.42182922860502	-0.734330252162592	0	-3.73103269085412	0	0	0	0	0	51.8027589338204	0	0	6	7	3	1	0	0	0	2	0.1660511148904	-1.04505947131939	-0.481094471739313	0	0	0	0	1.69388904635928	0	0.921664212753002	0.789696397077349	0	0.125870233896028	-0.0880496504157213	-0.706226851851852	11.0418257511338	13.6788288926682	6.30811200869237
2058	2-60	3.69204623846808	2.52000208432079	-1.41598450471671	0	-1.49955230722599	0	0	0	0	0	60.8643246134893	0	0	9	3	5	1	0	0	0	0	-0.26446958637695	-0.436347605400185	-1.23655186762376	0	0	0	0	1.90242151666578	0	0.775556005138194	0	0	0.131498270732127	0.162223262698101	-0.595446306029213	0	13.0975695921543	0
2059	2-46	1.92937696837994	1.98768967309146	-1.04564909297052	2.89889077853364	-1.31399707105064	0	0	0	0	0	24.545470521542	0	0	5	2	2	0	0	0	0	0	-0.171231812169312	-0.730208333333334	-1.08195389266818	0.857351662887378	0	0	0	1.92937696837994	0	0.77037037037037	0	2.00638085789871	0.0939120370370368	0.0363047996976571	-0.591921296296296	9.76778297430083	12.5769954648526	0
2060	2-51	1.37239869404552	2.09834598692553	-0.417841579533047	0.971210566788444	-3.62984372375493	0	0	0	0	0	26.1571971103575	0	1.51381491413395	5	5	4	1	0	0	0	0	0.317403628117914	-1.60288212815991	-1.48811208742756	0.971210566788444	0	0	0	1.37239869404552	4.09601318382929	0.567957162803393	1.54607735995633	1.91753625820928	-0.175613163475267	0.696781121399177	-0.707731717687074	11.2120951420947	13.7400236205593	0
2061	3-5	4.06849673557969	0.782469638796749	0	0.943121771856892	0	0	0	1.22584881792223	0	0	24.6991282438902	0	0	2	4	0	0	0	0	0	3	0.231023163895188	-0.594447397014362	0	0.131418073402201	0	0	0	2.03424836778984	0	0.551446474901562	0	1.66835170487948	0.202763645352029	0	0	0	12.3495641219451	5.72152027168892
2062	2-84	3.41952570108987	2.62942778104344	0.590995462228102	0	-2.8043931187476	0	0	0	0	0	38.350166640734	0	0	7	5	5	1	0	0	0	2	0.0523274780591241	-1.02905249130312	-0.488235448564182	0	0	0	0	1.724582995804	4.13259919541045	0.692008902326363	1.85292692675223	0	0.0107932156894994	0.996243247426509	-0.567376858150668	11.2202289292621	13.6832474332326	5.47698633012772
2063	3-37	1.8754161027231	0.23339020812641	0	1.06996084865178	0	0	0	0	0	0	24.3474102418745	0	0	2	4	0	0	0	0	0	3	0.0947268675988915	-0.726223192725718	0	0.101940192743765	0	0	0	1.8754161027231	0	0.138663340527518	0	1.70835170487948	-0.506279814394894	0	0	9.60801867494779	12.1737051209373	5.33818693835559
2064	4-9	3.74015395355673	4.79439767573696	0.943170666414714	4.41770696858991	-0.27114984882842	0	0	0	0	0	11.6777264161838	0	0	5	2	2	0	1	0	0	1	0.900580120937264	0.456651077097506	-0.181004503653313	1.38474400562694	0	0	0	2.22079157743344	4.33363756613757	1.08259259259259	0	2.3098437893676	0.562114040060469	1.12417517006803	0.15375	0	11.6777264161838	5.84791879251701
2065	2-87	4.5948523942788	8.82295140201142	0.411258030990175	0	-1.58270004954461	0	0	0	0	0	13.8208567964223	0	0	11	4	1	0	0	0	0	5	0.576699263038548	0.0783621504157219	0.411258030990175	0	0	0	0	2.33282423154447	0	1.09415316358025	0	0	0.469622490971697	0.411258030990175	-0.118352938397581	0	13.8208567964223	6.52304909926934
2066	2-92	4.44830606470983	2.1942010739481	-0.0951389413790198	0	-3.55588140117158	0	0	0	0	0	26.1643704727261	0	0	4	4	3	0	0	0	0	4	0.432036800831444	-0.828823223733938	-0.468416477702191	0	0	0	0	1.75277588813303	4.12520045981355	0.67443145313681	1.86425547996977	0	-0.0530035903250197	0.757070998152347	-0.565699640967498	11.1488460569413	13.1830725623583	6.42643943688587
2067	2-10	3.64000887083228	2.55871756109851	0.182420634920636	3.73264710359453	-0.280393518518519	6.74449782690854	0	0	0	0	12.4775303130511	0	0	4	3	2	1	0	0	0	3	0.218871330939783	-0.175478552532124	-0.176440381708239	0.757380663685227	0	2.30623299319728	0	2.10404297367095	0	0.90759660808768	1.97287887377173	2.06081609032502	0.0921031746031746	0.358861016628874	-0.280393518518519	0	12.4775303130511	5.87203939909297
2068	2-48	1.35182256235828	1.8238346700531	-0.551702176240866	0.554543900121777	-3.71047512755102	0	0	0	0	0	26.0942341473945	0	0	5	5	4	1	0	0	0	0	0.132218442932729	-1.62345825984715	-1.50868821911481	0.554543900121777	0	0	0	1.35182256235828	4.07934651716262	0.54738103111615	1.52550122826909	1.72631731935326	-0.201654830141934	0.670739454732511	-0.741745323129251	11.195428475428	13.693727324263	0
2069	2-49	1.60867866591081	1.94836687452759	-0.18787816515495	0	-3.00216139928193	0	0	0	0	0	24.7912213797556	0	0	4	5	4	0	0	0	0	1	0.335194633408919	-1.05959136432351	-1.21858796296296	0	0	0	0	1.60867866591081	4.00632936507937	0.647538737717309	1.76666288737717	0	-0.0520833333333341	0.897777777777778	-0.687592592592592	10.8918754724112	12.5389665611615	5.31703589537667
2070	2-45	0	0.0113371598639453	-1.2842197866801	0	0	0	3.54230977576216	0	0	0	10.2306760431828	0	0	3	4	1	0	0	0	0	3	-0.493262707860922	-0.442784391534392	-1.2842197866801	0	0	0	0	0	0	0.268427343159486	0	0	-0.344764739229025	-1.2842197866801	0	0	10.2306760431828	5.35876322751323
2071	3-53	5.83261408730159	3.58631094104308	0.399689625850341	3.88724726001512	-0.270469576719576	0	0	0	0	0	24.5019593253968	0	0	4	2	2	1	0	0	0	0	0.618287037037037	-0.00252314814814847	0.000790343915344049	1.23710837112623	0	0	0	2.12596655328798	0	1.06426398337113	0	2.21033966364323	0.415532407407407	0.398899281934997	-0.0930555555555554	0	12.6695658541194	0
2072	3-31	3.03728056500378	2.13632133408919	-0.101765873015872	0	-3.64364819538927	0	0	0	0	0	25.7989932523936	0	0	4	4	3	0	0	0	0	2	0.429645219198791	-1.01127551020408	-0.457026171579743	0	0	0	0	1.69027588813303	4.09050910178886	0.642172146636432	1.8013851095994	0	-0.0989351851851861	0.750769557823129	-0.557337962962963	11.0471176618796	12.9824985827664	5.97338388133031
2073	3-45	2.15382141282439	3.32815074640967	0.27926776266062	4.10407596371882	-0.477284108087679	0	0	0	0	0	12.5399584278156	0	0	5	2	1	0	1	0	0	0	0.0162209467120182	0.195717592592592	0.27926776266062	1.30576152683296	0	0	0	2.15382141282439	0	1.02259259259259	0	2.23082530234316	0.463912037037037	0.27926776266062	-0.021319444444444	9.77182208994709	12.5399584278156	0
2074	3-37	1.8754161027231	0.23339020812641	0	1.06996084865178	0	0	0	0	0	0	24.3474102418745	0	0	2	4	0	0	0	0	0	3	0.0947268675988915	-0.726223192725718	0	0.101940192743765	0	0	0	1.8754161027231	0	0.138663340527518	0	1.70835170487948	-0.506279814394894	0	0	9.60801867494779	12.1737051209373	5.33818693835559
2075	2-60	3.69204623846808	2.52000208432079	-1.41598450471671	0	-1.49955230722599	0	0	0	0	0	60.8643246134893	0	0	9	3	5	1	0	0	0	0	-0.26446958637695	-0.436347605400185	-1.23655186762376	0	0	0	0	1.90242151666578	0	0.775556005138194	0	0	0.131498270732127	0.162223262698101	-0.595446306029213	0	13.0975695921543	0
2076	2-75	1.7518311707399	4.46737632262118	1.40409121210213	0	-2.61116324693458	0	0	0	0	0	27.1267419209228	0	0	8	6	4	0	0	0	0	1	0.48224324452003	-0.979380196523054	-0.434955068447132	0	0	1.82241354875283	0	1.7518311707399	4.18415549667985	0.743485239774922	1.90981539220627	0	0.0742415175946918	1.06555014907197	-0.48490091175359	11.2923190665155	14.1131259448224	5.53196493739446
2077	4-20	2.25990740740741	3.76164666792643	0	1.32082577475435	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	1	0.853025478710002	0.332685185185185	0	1.32082577475435	0	2.46643518518519	0	2.25990740740741	0	1.02779785525321	0	2.16132251511716	0.478055555555556	0	0	0	0	5.37324404761905
2078	2-76	2.15987008692366	4.07849277210884	0.998517573696145	4.13201577853364	-0.644431216931217	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0.553287037037037	0.259050925925926	0.998517573696145	1.30331207482993	0	0	0	2.15987008692366	4.17071664777022	1.02172808012094	0	2.24759967876039	0.49099537037037	0.998517573696145	0.0359722222222223	10.883927154195	0	0
2079	4-29	2.35872260015117	11.1003480095742	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	1	0	0	1	0.904490740740741	0.60962962962963	0	0	0	2.56525037792895	0	2.35872260015117	0	1.43963813303099	0	0	0.867217498110355	0	0	0	0	5.41301744771983
2080	3-19	3.52952168367347	3.02622236394558	0.728113189720332	3.57238614890401	-1.03735874905518	0	0	0	0	0	12.6440348639456	0	0	4	2	2	0	0	0	0	1	0.636296296296296	-0.273356481481482	-0.169444444444445	1.13731481481482	0	0	0	2.06816940665155	4.12654620181406	0.916138510959939	0	2.15589899848828	0.325023148148148	0.897557634164777	-0.244421296296296	10.9009811980348	12.6440348639456	5.15832057823129
2081	2-82	1.69388904635928	3.42182922860502	-0.734330252162592	0	-3.73103269085412	0	0	0	0	0	51.8027589338204	0	0	6	7	3	1	0	0	0	2	0.1660511148904	-1.04505947131939	-0.481094471739313	0	0	0	0	1.69388904635928	0	0.921664212753002	0.789696397077349	0	0.125870233896028	-0.0880496504157213	-0.706226851851852	11.0418257511338	13.6788288926682	6.30811200869237
2082	3-43	0	1.42840970647518	0	1.12087280591249	0	0	3.69403102869553	0	0	0	0	0	0	3	4	0	0	0	0	0	3	0.407331664147141	-0.235809922734526	0	1.12087280591249	0	0	0	0	0	0.535348403250189	0	2.01941955175857	-0.0934268707482995	0	0	0	0	5.84461380385487
2083	2-88	4.60422975633473	9.05100249590577	1.83459566851432	0	-1.17584528449044	0	0	0	0	0	13.6884493890149	0	0	11	3	2	0	0	0	0	4	0.597069633408919	0.125815854119425	0.431883030990174	0	0	0	0	2.33861126858151	0	1.11146797839506	2.43798847316704	0	0.49795582430503	1.40271263752415	-0.0465936791383221	0	13.6884493890149	6.17415406903502
2084	2-48	1.35182256235828	1.8238346700531	-0.551702176240866	0.554543900121777	-3.71047512755102	0	0	0	0	0	26.0942341473945	0	0	5	5	4	1	0	0	0	0	0.132218442932729	-1.62345825984715	-1.50868821911481	0.554543900121777	0	0	0	1.35182256235828	4.07934651716262	0.54738103111615	1.52550122826909	1.72631731935326	-0.201654830141934	0.670739454732511	-0.741745323129251	11.195428475428	13.693727324263	0
2085	3-43	0	1.42840970647518	0	1.12087280591249	0	0	3.69403102869553	0	0	0	0	0	0	3	4	0	0	0	0	0	3	0.407331664147141	-0.235809922734526	0	1.12087280591249	0	0	0	0	0	0.535348403250189	0	2.01941955175857	-0.0934268707482995	0	0	0	0	5.84461380385487
2086	3-25	8.3901750398751	3.98463919324489	0.206540795330478	2.00580849205308	0	0	0	0	0.924071046069326	0	12.8516385582011	1.47548485134795	0	4	4	1	0	0	0	1	1	0.838776533761653	0.118053665910808	0.206540795330478	0.818627290868904	0.945517634905712	2.10154927248677	0	2.23598593020407	4.14014608037706	1.07145742343208	2.13437348299181	2.08021770282187	0.553460674393214	0.206540795330478	0	0	12.8516385582011	5.452395347378
2087	3-12	3.74721501795163	4.16913666855631	1.01496575018896	4.1573899281935	-0.664780565003779	0	0	0	0	0	11.5098466632023	0	0	5	2	2	1	0	0	0	0	0.659768518518519	0.276550925925926	0.0165544690098263	1.3080361866969	0	0	0	2.17018046107332	4.20138794406652	1.0164134542706	0	2.25791005291005	0.482114040060468	0.998411281179138	0.0287500000000001	10.9886725245654	11.5098466632023	0
2088	2-51	1.37239869404552	2.09834598692553	-0.417841579533047	0.971210566788444	-3.62984372375493	0	0	0	0	0	26.1571971103575	0	1.51381491413395	5	5	4	1	0	0	0	0	0.317403628117914	-1.60288212815991	-1.48811208742756	0.971210566788444	0	0	0	1.37239869404552	4.09601318382929	0.567957162803393	1.54607735995633	1.91753625820928	-0.175613163475267	0.696781121399177	-0.707731717687074	11.2120951420947	13.7400236205593	0
2089	4-46	0	5.55314563539261	0	0.359590918157387	0	0	0	0	0	0	24.8278229717813	0	0	6	0	0	1	1	0	0	0	0.488787084278156	0	0	0.359590918157387	0.768108671447867	0	0	0	0	1.11061035698842	0	1.92374708537306	0	0	0	0	12.4139114858907	0
