No.	NAME	Uc	Hy	TPSA(Tot)	MLOGP	MLOGP2	LOGP99	ESOL	PDI	SAscore	PBF
2112	3-35	3.4594316186373	-0.582531798909445	118.97	0.177513732669048	0.0315111252860984	1.54542003152892	-2.30968347072215	0.93418456119366	5.01226859638258	0.56313061530135
2113	2-64	2.58496250072116	0.917324042712305	119.65	1.12888847653395	1.27438919245115	0.582280140486546	-2.58884880673741	0.874651123925408	6.22479946944013	0.987763075150807
2114	2-50	2.32192809488736	1.62898294614036	129.92	1.43358124579156	2.05515518828528	-0.593499809503555	-2.22413617226129	0.848312527801766	5.98070181419473	0.876245498794889
2115	4-63	4.24792751344359	0.163869415813708	26.02	4.38007958001175	19.1850971272359	3.93719994276762	-4.50509506293629	0.999306317891463	3.52461070862842	0.821388219651634
2116	2-83	2	0.811132841785117	125.46	1.61358877260153	2.60366872706572	1.11070014536381	-3.23857503635598	0.897249141710175	6.55834747135779	1.00042364544528
2117	2-68	2.32192809488736	0.209938894716135	96.3	1.64842297731723	2.71729831214738	0.801300130784512	-3.03440187900753	0.892085019454154	6.13211416936188	0.909464260710818
2118	3-43	3.16992500144231	-0.672495390000307	76.45	0.361288440078966	0.130529336934693	2.04830003529787	-2.18019772727155	0.923019660155911	4.72094025057651	0.639332097721354
2119	3-44	3	-0.271256823331262	56.79	0.520858841326131	0.2712939325876	0.874100059270859	-1.83014062567144	0.93468585959163	4.30198128009908	0.69607856065295
2120	4-28	2.8073549220576	1.14242769642015	49.34	-2.67924931360029	7.17837688442764	0.698899999260902	-0.867294591949487	0.923711648067889	4.45212532900158	0.479911032483663
2121	3-9	3	0.921300623819741	36.84	-0.175333139516818	0.0307417098128241	2.23032004386187	-2.48992453244325	0.937959598880436	6.21607693733449	0.569361790284274
2122	4-6	3	1.78050382727076	64.94	-1.24345788095703	1.54618750171416	1.53952004015446	-1.81578920806576	0.944847096908358	5.98988205042771	0.688240742829394
2123	4-31	3.8073549220576	2.17808680799756	95.08	-3.41791938155335	11.6821728987981	-0.245000008959323	-0.284579173151596	1.00945417699842	3.85681931610483	0.480716104603829
2124	4-51	2.58496250072116	1.49129974984435	127.95	2.45054377254688	6.00516478116831	1.75530010461807	-3.69022615025082	0.905475123319421	6.33504788629857	0.984065689357358
2125	3-52	3.16992500144231	-0.851392629175343	43.37	3.39897925241657	11.5530599583583	3.49822006374598	-4.03472269635106	0.938626461294143	5.52126370714271	0.637357762106418
2126	3-15	2.8073549220576	0.213068138024376	40.46	3.36668750015358	11.3345847236904	3.109320089221	-3.82777595567532	0.89062369175473	5.63674564627052	0.598105354122874
2127	3-6	3.16992500144231	-0.643440181094674	70.21	-2.30126283746618	5.29581064710288	1.39540002821013	-2.04135145853123	0.925027321732256	4.81527483470497	0.648562667466782
2128	4-59	1.58496250072116	1.62898294614036	109.7	-1.2513206132763	1.56580327721018	1.91510006040335	-2.63054004543539	0.856787293963674	5.153280902336	1.02759211093005
2129	2-27	3.32192809488736	0.209938894716135	101.93	1.88600118827397	3.55700048217082	1.60182013362646	-2.96464186579963	0.896133731662501	5.69787596119792	0.76206090774919
2130	3-15	2.8073549220576	0.213068138024376	40.46	3.36668750015358	11.3345847236904	3.109320089221	-3.82777595567532	0.89062369175473	5.63674564627052	0.594164799700713
2131	2-69	2.32192809488736	-0.30892286455496	89.9	2.59871679268847	6.75332896860105	1.81870007514954	-4.15209543542652	0.892609079275074	6.21687207775453	0.886190149830938
2132	2-57	2	-0.896202767552993	40.13	4.63853367851061	21.5159946866772	3.87150009721518	-4.64724034678456	0.896678498044209	4.22312070490476	0.534295200060908
2133	3-10	3	0.169145730739146	24.67	0.0521684535882989	0.0027215475497945	2.18162004649639	-2.65807286089838	0.929833156580602	6.27833407290091	0.573742979250734
2134	2-76	3.16992500144231	-0.431979363038607	44.02	3.42275940860487	11.7152819691931	3.95080007251818	-4.17728592187122	0.925410732461494	5.67133556095737	0.510400209731306
2135	3-12	3.16992500144231	0.192551828398377	49.33	3.22048084552169	10.3714968763721	3.17322012037039	-3.83576154518216	0.924663659618248	5.57506226602664	0.618476177512147
2136	2-87	1	-0.785198162425399	66.52	2.29611632850215	5.2721501940142	2.82560005038977	-3.87369912231699	0.933549324807641	5.59730418543964	0.606680737962958
2137	2-33	2.8073549220576	-0.326436838038828	66.84	1.21262608495568	1.47046202191495	1.68720010668039	-2.49402559233181	0.937520964295954	5.021953855587	1.00820916834456
2138	4-49	3.70043971814109	1.06624900206796	27.64	-0.0334994416989383	0.00112221259414056	2.45049996674061	-2.23835445479297	0.984439189473406	3.95722903763009	0.501455548662278
