No.	NAME	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_00_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_03_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_01_AA	CATS2D_02_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_09_AA	CATS2D_00_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_03_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_03_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_08_PP	CATS2D_03_PN	CATS2D_04_PN	CATS2D_05_PN	CATS2D_06_PN	CATS2D_09_PN	CATS2D_02_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_05_NN	CATS2D_06_NN	CATS2D_02_NL	CATS2D_04_NL	CATS2D_06_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_09_LL	SHED_DD	SHED_DA	SHED_DP	SHED_DL	SHED_AA	SHED_AP	SHED_AL	SHED_PP	SHED_PN	SHED_PL	SHED_NN	SHED_NL	SHED_LL
1488	2-61	0	0	0	0	0	1	0	0	0	0	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	3	5	4	1	0	0	2	2	2	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	18	14	15	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	5	2	0	1	2.70479734326014	0	6.28062028991409	4.17987065346641	0	6.05795763798636	0	0	0	0	4.53784022940234	5.80193158794743
1489	2-65	1	0	0	2	0	1	2	0	1	4	3	1	6	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	8	5	2	0	2	3	3	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	19	21	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	3.77976314968462	5.68586601302565	0	7.41594354530648	5.29396013960096	0	7.52698300376606	0	0	0	0	0	5.45659190542063
1490	3-2	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	7	11	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3.77976314968462	0	7.55952629936924	4.30372907607261	0	12.2753988129209	0	0	0	0	0	8.64911613469593
1491	2-92	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	1	0	0	0	3	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	16	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	5.32064894480878	4.30120600823555	0	6.233068091676	0	0	0	0	0	5.55737563918098
1492	4-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3.77976314968462	0	0	5.3829355788338
1493	2-33	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.82842712474619	0	3.21646345532414	4.50320012840204	0	5.50213105428106	0	0	0	0	0	5.02364982773991
1494	2-92	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	1	0	0	0	3	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	16	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	5.32064894480878	4.30120600823555	0	6.233068091676	0	0	0	0	0	5.55737563918098
1495	Chloramphenicol	2	1	0	0	0	0	0	0	1	2	1	2	1	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	6	0	0	0	2	1	1	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1.88988157484231	7.32539012895881	0	4.4912725759976	8.31989177611433	0	6.88367562135494	0	0	0	0	0	5.6809967075282
1496	2-70	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	2	2	0	1	0	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	8	9	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	4.7622031559046	0	7.44510156018509	6.91580933611296	0	10.3776613586029	0	0	0	0	0	6.00172306134249
1497	2-49	0	0	0	0	0	1	0	0	0	1	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	4	5	3	1	0	0	2	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	16	16	15	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	4	1	0	1	3.36992218619933	0	6.33755299761526	3.62144323612956	0	6.18651661553489	0	0	0	0	4.34980893178722	5.45659190542063
1498	2-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	5	1	2	1	0	0	2	0	1	0	0	2	2	1	1	0	2	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52971380030815	3.86431329785834	0	0	2	0	1	0	0
1499	2-52	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	2	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	8	12	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	0	7	3	0	0	1	0	5.7782757844848	1.88988157484231	0	5.4700483464426	0	0	0	0	4.36691506603759	5.9100124634034
1500	3-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.88988157484231	6.42431379301419	0	0	3.77976314968462	0	0	2.87174588749259
1501	4-60	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	4	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	7	6	2	1	1	0	2	0	0	1	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3.789291416276	3	5.94810968475028	3	3.77976314968462	5.68756903548624	1	0	4.88385131837866	0	0	5.0400884726344
1502	2-36	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	1	0	1	3	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	12	11	4	2	1	0	1	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.96013170420779	0	5.17281857971786	5.17281857971787	1.96013170420779	5.44954339674576	0	0	5.17281857971786	0	0	4.96028402943508
1503	2-71	1	0	0	2	0	1	2	0	1	2	1	1	6	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	8	5	2	0	1	1	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	15	11	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	3.77976314968462	5.61215502891315	0	7.41594354530648	5.74868280267519	0	7.24186920708324	0	0	0	0	0	5.45659190542063
1504	2-56	0	0	0	0	0	0	0	0	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	2	3	2	2	0	2	0	8	3	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	4	1	0	0	1	14	12	10	11	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	4	7	4	3	0	5.65685424949238	0	7.585432434654	8.04795244326855	0	11.6615017612157	0	0	0	1	9.45504929972386	8.07967466720952
1505	4-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	1	5.7782757844848	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
1506	2-90	0	0	0	2	0	1	0	0	1	1	1	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	7	3	5	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	13	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	1.88988157484231	3.7224194364084	0	6.66452062446096	4.13085192089075	0	6.71334190287782	0	0	0	0	0	7.21728257175327
1507	2-50	1	0	0	2	1	2	0	0	1	1	2	2	6	2	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	11	11	10	4	6	2	0	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	15	17	16	8	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	0	14	9	0	3.77976314968462	5.77769103360489	0	7.19003310336903	5.95275394488075	0	7.12657084830045	0	0	0	0	6.65048056289654	7.21728257175327
1508	4-46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	8	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	8	7	0	1	1	4.29872824709045	1	1	4.47528071638138	0	0	7.03754581904662	0	0	9.6000044111129
1509	2-53	1	0	0	2	1	2	0	0	1	1	2	2	7	3	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	12	12	10	4	4	3	0	2	2	2	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	19	19	18	9	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	1	13	15	15	3.77976314968462	8.2271416171475	0	9.11156619883097	9.14118122389697	0	10.7226564599561	0	0	0	0	9.3249581462972	9.78621845965719
1510	2-25	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	7	8	3	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	7	3	0	1	3	1	6.71220882183322	1	2	6.17602330706598	0	0	3.75447893899131	0	0	6.0918068171902
1511	2-79	0	0	0	2	0	1	0	0	1	1	1	0	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	7	3	3	2	0	2	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	15	7	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	15	1.88988157484231	6.02847554649284	0	8.50164991512608	6.83655633723947	0	10.7440978977969	0	0	0	0	0	9.78621845965719
1512	4-46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	8	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	8	7	0	1	1	4.29872824709045	1	1	4.47528071638138	0	0	7.03754581904662	0	0	9.6000044111129
1513	2-30	1	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	4	3	2	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	8	4	3	3	3	3	1	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	7	7	4	1	3.789291416276	1	5.6838423633359	1.88988157484231	3	8.78019165600446	0	0	5.26429605180997	0	0	9.859231032631
1514	2-95	0	0	0	0	0	0	0	0	0	2	0	1	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	3	0	5	0	2	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	6	0	4	4	2	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.58560894730718	1	4	3.75447893899131	2.7494592739972	5.49891854799441	0	0	2	0	0	3
1515	2-94	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4	3	11	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	2	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75682846001088	0	2.82842712474619	7.36419817985979	0	6.86423206559514	0	0	0	0	0	2.7494592739972
1516	2-24	0	0	0	1	1	0	1	0	1	1	3	1	5	2	1	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	6	7	5	3	3	4	0	1	2	2	5	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	15	11	13	8	8	4	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	2	0	0	0	0	0	0	0	16	10	2	3	6.62305677186234	2	8.27590004667217	5.33660438097579	2.74945927399721	8.28258582453945	0	0	7.32539012895881	0	0	9.21630566557122
1517	4-37a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74945927399721	2.82842712474619	2	0	0	1	0	0	0
1518	2-98	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	9	0	4	4	0	0	0	6	0	0	4	0	2	0	0	0	0	0	0	0	0	0	6	6	4	8	6	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.74674829750099	1	5.65685424949238	4.75179083593689	3.74674829750099	9.40519980834694	1	0	5.65685424949238	0	0	6.82553637092068
1519	2-43	0	0	0	0	0	1	0	0	0	0	2	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	7	4	5	4	1	0	0	2	2	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	1	0	15	18	17	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	6	1	0	5	2	0	1	2.88884551680244	0	6.39908256981124	3.30175123941637	0	6.22348910917874	0	0	0	1	5.79516048261617	5.68741100302505
1520	3-40	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	4	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	6	3	4	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2.87174588749259	0	2.87174588749259	2.97100409661001	2.87174588749259	5.62900016050256	0	0	2.87174588749259	0	0	2.87174588749259
1521	2-49	0	0	0	0	0	1	0	0	0	1	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	4	5	3	1	0	0	2	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	16	16	15	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	4	1	0	1	3.36992218619933	0	6.33755299761526	3.62144323612956	0	6.18651661553489	0	0	0	0	4.34980893178722	5.45659190542063
1522	2-75	0	0	0	0	0	1	0	0	0	1	2	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	6	5	10	4	0	2	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	16	8	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	1.88988157484231	4.4359877981887	0	8.30346458130275	4.71065067421325	0	7.80822359664952	0	0	0	0	0	7.18829291720251
1523	2-75	0	0	0	0	0	1	0	0	0	1	2	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	6	5	10	4	0	2	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	16	8	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	1.88988157484231	4.4359877981887	0	8.30346458130275	4.71065067421325	0	7.80822359664952	0	0	0	0	0	7.18829291720251
1524	3-37	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	7	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87174588749259	0	3.77976314968462	3.75447893899131	0	7.8009476487548	0	0	0	0	0	2.95999806011041
1525	3-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	1	5.74868280267519	0	0	3.75447893899131	0	0	6.0918068171902
1526	4-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	2	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	7	4	2	2	1	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	0	0	0	0	0	0	0	9	8	4	0	1	1	6.72223066136957	1.88988157484231	1.88988157484231	7.80704926883275	0	0	5.34785813736891	0	0	7.60438349942897
1527	4-60	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	4	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	7	6	2	1	1	0	2	0	0	1	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3.789291416276	3	5.94810968475028	3	3.77976314968462	5.68756903548624	1	0	4.88385131837866	0	0	5.0400884726344
1528	3-5	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	4	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	7	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2.87174588749259	0	2.87174588749259	2.97100409661001	2.87174588749259	4.64930416134081	0	0	2.87174588749259	0	0	2.87174588749259
1529	2-49	0	0	0	0	0	1	0	0	0	1	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	4	5	3	1	0	0	2	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	16	16	15	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	4	1	0	1	3.36992218619933	0	6.33755299761526	3.62144323612956	0	6.18651661553489	0	0	0	0	4.34980893178722	5.45659190542063
1530	3-10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	1	5.75856862422589	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
1531	3-9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	1	5.75856862422589	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
1532	2-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.61305265017781	0	5.11819832887294	0	0	0	0	0	4.89546264752371
1533	4-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56856760741556	2.87174588749259	0	0	0	0	0	0	0
1534	4-3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.91951307486139
1535	3-26	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	9	5	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	6	0	5	0	7.44510156018509	7.57858283255199	0	10.6380891949871	0	0	0	0	0	10.857368123278
1536	2-90	0	0	0	2	0	1	0	0	1	1	1	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	7	3	5	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	13	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	1.88988157484231	3.7224194364084	0	6.66452062446096	4.13085192089075	0	6.71334190287782	0	0	0	0	0	7.21728257175327
1537	2-66	0	0	0	2	0	1	0	0	1	1	1	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	7	3	3	4	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	13	1.88988157484231	3.7224194364084	0	8.50164991512608	4.13085192089075	0	9.07770007890115	0	0	0	0	0	9.70279089564532
1538	3-11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	1	1	5.7782757844848	1	1	5.75856862422589	0	0	4.36691506603759	0	0	5.9100124634034
