No.	NAME	RDF010u	RDF025u	RDF050u	RDF055u	RDF110u	RDF115u	RDF145u	RDF150u	RDF155u	RDF015m	RDF020m	RDF035m	RDF040m	RDF050m	RDF055m	RDF065m	RDF070m	RDF075m	RDF085m	RDF090m	RDF095m	RDF100m	RDF105m	RDF110m	RDF115m	RDF120m	RDF125m	RDF130m	RDF140m	RDF145m	RDF150m	RDF155m	RDF030v	RDF070v	RDF080v	RDF135v	RDF020e	RDF065e	RDF075e	RDF095e	RDF125e	RDF130e	RDF140e	RDF020p	RDF035p	RDF040p	RDF085p	RDF090p	RDF100p	RDF105p	RDF120p	RDF030i	RDF045i	RDF060i	RDF010s	RDF025s	RDF030s	RDF035s	RDF040s	RDF045s	RDF050s	RDF060s	RDF065s	RDF070s	RDF075s	RDF080s	RDF085s	RDF090s	RDF095s	RDF100s	RDF105s	RDF110s	RDF115s	RDF120s	RDF125s	RDF135s	RDF145s	RDF150s	RDF155s
2334	2-35	11.5687764409871	43.2790846668451	38.7781961108887	22.2431021686122	0.596599573992518	0	0	0	0	18.8025483667745	0.948070895455342	7.03591234260952	10.7076736037741	21.0767398745519	10.711788739169	12.8457119557435	8.3846214679786	3.32992034134186	0.620967768282402	0.125635474457009	0.315611380680712	0.102734370494049	0.00445305936582902	0.00421963543293002	0	0	0	0	0	0	0	0	12.4888059860587	8.0774538242366	2.98456537623624	0	10.8143089686557	33.2266329252095	23.7541742886984	4.84486184246364	0	0	0	2.49189986368976	11.8532764018127	15.0052478150088	2.61644950582155	0.567671426707958	0.732772045615377	0.0911599954534467	0	29.170474146274	51.2735923288743	44.5857750378482	26.9144643071439	116.351054416367	59.3530947051719	70.3684154316295	95.1039844446097	113.95266272905	120.436379967652	86.4458851367611	102.236426557622	80.761455977821	59.8038970694936	25.9097920823208	20.2029435055236	5.62290390857622	8.50149527379797	4.41531554234977	0.62894051679525	0.596599573992518	0	0	0	0	0	0	0
2335	2-10	12.0952811345451	47.4819524632292	40.9560082579795	36.8162996918785	0	0	0	0	0	18.8258201638705	1.58180783697824	9.98352829536589	11.9377337717101	19.2347073825852	11.9928938384239	8.5657348489796	7.66787230763023	2.90044911163929	0.199161495960214	0.0743761550614128	0.00434911262140244	0.000819712030295296	0	0	0	0	0	0	0	0	0	0	14.5560448332581	7.63932932582776	2.5567629647964	0	17.3449936189662	33.4799774476651	17.0455698118956	0.545399344450371	0	0	0	4.39488071631326	13.5465275257276	16.0670927212779	1.1107375162205	0.305620217556632	0.0167971295190529	0	0	36.5452081874903	41.857955258163	49.0666088413554	25.9307803897927	124.97088628969	76.2281737544908	73.0982094994776	99.6122638170039	109.597336997811	109.976962397423	132.113210923121	77.2541880307364	73.314519273961	42.7793956893351	28.4916769543866	10.2307440548672	2.70808839154363	0.614891131172786	0.115896232232351	0	0	0	0	0	0	0	0	0
2336	2-68	13.8384574193841	55.2196077616661	57.9712421070364	37.4173560040592	0	0	0	0	0	24.5002583473222	1.03159731421006	21.0446951255537	14.381056519505	25.3424378102626	10.3895244059347	14.1293426655663	11.2936381260847	10.6856863663913	7.381309691681	0.784958433084357	0.143610031209485	0.00776398292472949	0.0000371834314511644	0	0	0	0	0	0	0	0	0	14.2064550314134	14.1589410863546	8.98255777965742	0	12.1181247784747	48.8594195323536	31.7190743913054	5.00232269430624	0	0	0	3.25433153228624	25.5035648486307	17.2929371052696	5.78911169562369	2.55316205358025	0.159095659971398	0.000761944306005898	0	47.5550185559896	61.5485685136739	61.9807668205841	29.9639765318251	157.766344019355	119.670456931989	149.11214420483	131.945262693439	122.612333272195	193.868323145821	122.91167803134	177.372512350631	90.9356128679996	86.2060067725672	77.9008219073236	98.0584773221506	26.5204027957714	7.17751992002766	1.09772253221699	0.0052572360138565	0	0	0	0	0	0	0	0
2337	3-46	14.7297975945023	45.2985736124585	38.6533268023883	38.3589747808322	0	0	0	0	0	19.2717245386733	1.0690437426932	8.6946278815468	10.179111927599	8.16635776947114	9.30158465716434	4.88296780360164	3.06142995525237	4.34540089661087	1.55718414794634	0.380329674357296	0.0902310138208927	0.00590827566953435	0	0	0	0	0	0	0	0	0	0	14.2488861368735	4.79113191045022	2.32479197251371	0	13.2361421564651	24.7157226055999	12.7214439631879	2.29872384525639	0	0	0	4.1477435186656	17.0955233264795	18.2838027752152	1.34277472497462	1.48527357673296	0.1210694341276	0	0	52.888617598637	53.3701784668987	53.2692977416893	27.5508109736645	89.845611435954	79.5365943275493	89.2968824565755	91.0730759525688	76.6388845425153	84.1604120369186	71.3731823605603	45.0305381127905	36.9358486014219	40.9499982623519	27.7694406704843	18.2046124098685	15.9728974841905	6.36452582221871	0.835350542363551	0	0	0	0	0	0	0	0	0
2338	2-80	12.3436209147992	37.3660712820429	42.6828400401379	40.0563455864087	0	0	0	0	0	18.7203390932194	0.995386930863529	11.1953322587882	12.3101399304695	15.7367615849656	14.8960465595682	5.42348070343337	9.98792404131529	7.42058434285653	2.98332859718306	0.857185938166223	0.165840535218651	0.0264609625431903	0.00659026543016519	0	0	0	0	0	0	0	0	0	12.3638658705318	10.8103888589902	6.49327145512175	0	11.2533567326122	30.8724347778405	26.0115856065097	2.9482730704214	0	0	0	2.95292799117659	15.7947814579351	14.4938865209829	4.7305822604424	2.30379503725778	0.464147218417795	0.135044427682175	0	34.3412978972968	54.2008782367792	52.9253465847704	29.1664768759493	125.729299685704	84.9907096942259	96.6292831110574	125.189504044532	101.532473114022	130.810413806712	160.858000992354	92.0939916294419	93.6356832635812	84.0991309045448	66.736207233457	64.7855434688762	28.2600329205096	7.31467024606549	3.27074396607177	0.931774702015916	0	0	0	0	0	0	0	0
2339	3-12	12.4193181491887	35.9540715371183	32.2816861406229	25.6612066417677	0.000632306605773214	0	0	0	0	17.0714574155928	0.626743031017429	5.04701460103261	5.94363083507503	8.94708274581865	9.62115293861976	5.70024900456035	7.93918156510646	3.40343363937529	0.573614634602298	0.485745289104762	0.0509093446498415	0.0612817635180892	0.0000382150870266708	4.47218448437885E-6	0	0	0	0	0	0	0	0	10.6559288473943	9.20564640092796	2.30250118778988	0	7.14858648390598	29.4082477308794	13.5558063374978	2.1055232944921	0	0	0	2.63309254430328	11.1659877778108	12.5211109883373	2.71651660768475	1.98893579219717	0.318424306072947	0.000783084476798062	0	40.2689710829312	47.7796466206781	34.2375660888315	26.5958588367613	100.998041273424	61.8824007069513	51.7146388670975	65.473094451951	83.7930068374404	70.9094421611215	73.8363241840047	77.123147456538	84.4467572982154	34.8720837796919	27.1014879504179	17.9682819427038	12.0282460765426	3.64073415691412	1.75950783316851	0.00540309820660683	0.000632306605773214	0	0	0	0	0	0	0
2340	2-35	11.6238944186681	44.3004662130765	42.7573268357266	25.6176199137084	0.57215373886131	0	0	0	0	18.7170989294702	0.917515665945995	8.52287800502205	10.5748821980334	22.5869043702202	11.6980116545446	14.163401740452	9.39546335900802	4.07979524550615	1.12511816388438	0.2005458804116	0.166400439932974	0.0939218139884612	0.00313947453516436	0.00404673468575566	0	0	0	0	0	0	0	0	12.5535178572475	8.63937005265324	2.91015266593144	0	10.2549137505998	35.2353205500196	21.0499447589876	4.54960604041227	0	0	0	2.43839254764858	12.1492749557909	14.6538473719367	2.88177847729472	0.717578061661881	0.562528438211787	0.0642066301313318	0	30.93485112809	54.2745524859077	45.1543900421179	27.2324878250877	120.940388127697	62.3739223535886	96.4605701022217	90.4411454904185	120.137369585685	128.11448884268	82.2047167868501	109.70272062762	88.5379728331409	56.4804176138773	26.1870751448636	20.4251305043951	5.69761110096719	6.50881338924741	3.24550098516049	0.442951828868908	0.57215373886131	0	0	0	0	0	0	0
2341	2-60	12.9796405456249	53.1859456428893	42.4813276603448	31.7578764344479	9.12763574606523	9.90145193897201	0.920433417271318	0.894665325622066	0	19.0336385838359	0.588706815752932	9.24145014622096	15.2356984788819	12.2878087888704	7.21079430222463	11.3057471841432	8.58906262483604	10.9497748091835	4.15431359808645	7.18806608421142	8.05738449053899	3.99464099951649	2.85672359872313	4.22962504348506	3.78889872582237	2.11587431403064	3.4311213913926	0.43862309842534	0.205386500075879	0.0065100536688014	0.00632779786171301	0	16.6440580647919	9.25659914285374	7.59518771263149	0.638860237152401	6.2795672874853	31.745605030144	21.9997354635211	20.7429053987463	6.29598575732335	4.90350932448927	3.78576095225886	2.35554099761157	13.6708450093971	17.8098815340624	4.14220923533771	7.25597525459274	6.09196813449665	3.89094884190626	1.90029947313015	65.8406337722943	54.2190677632256	24.8528988685861	21.8308180267934	162.673898610966	139.903643753989	123.31244924065	105.327551338913	108.14671064871	119.601142349572	74.7688254024906	90.9977768276731	103.906916340296	131.216113842942	61.0806244899578	75.9320621808997	55.904475994466	89.747455926869	51.8347810140865	40.1183377976145	39.0942265807407	29.9976672845961	25.494022113212	29.927134526617	7.5805877530867	0.920433436685181	0.894665325622066	0
2342	4-62	18.3688799611112	54.3194310915737	70.1240286965637	57.5037584356374	0	0	0	0	0	18.7998100883616	1.06952901660164	12.0822657629655	19.580143182606	20.2638643788034	13.4204984085707	10.6841268763905	8.05077962922681	4.01915199807421	0.797818829733513	0.242433837399598	0.0189835662378093	1.74533107233309E-11	0	0	0	0	0	0	0	0	0	0	18.8718305378927	10.043420113687	3.98355389457763	0	13.1981916885783	51.0292486990272	34.714951250488	2.38069176536619	0	0	0	4.22213305893394	22.3815102733417	28.0015676424351	3.00856370336042	1.16342032079375	3.57644526274006E-10	0	0	57.2850860603178	81.9926386810483	77.6501888286694	38.8410222372067	125.511474161512	121.780674761743	128.730124437991	143.821084558765	142.740192236867	146.362709717305	90.3381438155802	109.681619227079	63.5324167853078	66.2755072731996	45.9209933154205	25.8228439851467	15.9260492937351	2.68402033353664	2.4676628841056E-9	0	0	0	0	0	0	0	0	0
2343	2-82	11.9866920893668	50.9264668658848	43.6313870069064	47.4346917658385	0.0127773449700443	0	0	0	0	24.9844132717906	0.68616876955523	12.7969744304998	15.7385396811798	19.7852004889399	17.1821790449429	8.70955561835019	11.072831295686	9.24108489252652	5.76684356838299	4.04773502755972	0.482033721220574	0.578604358977503	0.0814778791522148	0.0000903733051639995	0	0	0	0	0	0	0	0	19.7639991291017	12.7717385034635	6.83551074809972	0	8.16772904731214	32.6952395926102	23.0995754877548	4.86314001832249	0	0	0	2.34950786623042	14.2797437902714	18.428155205546	5.86525797491522	5.05054269173432	0.70608375752187	0.249292300792584	0	58.4703965807057	53.7131023053606	40.845405564012	23.2437491913017	140.499117678815	144.560284419136	124.49324748193	112.782693814706	131.885502224446	134.383343959375	100.894643600399	115.558383860852	104.775716287023	81.2620984461613	76.8423219809611	33.0777977165081	65.1108373090048	10.4644610890733	22.7835461659135	5.6048055035479	0.0127774348218964	0	0	0	0	0	0	0
2344	2-61	10.2175999823079	40.6642327946464	31.0753795986978	25.8663945279749	0.00236354451522674	0	0	0	0	18.7774022815247	0.535371939797089	13.4657110210044	11.165425066936	13.9693196110183	10.0358644480952	7.69957986809187	2.76417105418659	3.75087863038577	1.49532935017619	1.57931871619015	0.0989308790447482	0.167748202676143	0.000533759526531252	0.0000167169012827408	0	0	0	0	0	0	0	0	15.7356164920604	4.47802019646656	3.50566365482858	0	5.83189973839285	24.5350991673041	12.3882362898766	2.1802575507532	0	0	0	2.0013942285978	17.1181304191038	13.905880439598	2.8189945536133	1.38982013896415	0.670489485188985	0.0109375271408372	0	45.2541016679565	58.9302515750329	21.2659438046169	24.6973984160432	126.01578103335	124.956976916767	118.161791744005	101.755667048838	193.507309705139	152.639511582969	50.3524803757763	109.652996639011	46.4176056599078	45.6689737399643	47.6314773047257	23.8111777019526	35.2947130324484	6.01149197453674	8.43459002952076	0.0754663724505585	0.00236354451522674	0	0	0	0	0	0	0
2345	4-51	18.1379649479683	62.3158640544439	59.1948644078138	52.0486365062556	23.6425741285416	10.8181619596854	2.7426157815066	1.08714206800863	1.16167659770091	27.1183231938445	0.837544691317852	16.0488157550389	13.9219266992367	22.4650330926394	15.1392046454354	15.256378720611	19.3762210778431	12.2982582334071	13.5013423246005	5.26637616217859	7.19272975527148	4.96075992858692	4.60651188123534	3.77725382937658	1.86609888211126	3.77802136245945	1.68226149359303	0.944505907688687	0.56007117756705	0.127854860615053	0.0546365044337874	0.00821631785698499	17.1052486273972	20.0383497633367	17.771640190717	1.27167418957096	10.3654899371999	53.1153403943509	43.4750751118713	27.9837990460272	8.81872539337947	9.52219070607221	2.94767433055686	3.44972071632403	21.7230677839707	18.1479768551622	15.722865843603	11.0245058445995	8.7598604003322	7.2152738180703	4.15527619741042	65.6213803593122	68.4377894503865	61.9700012902231	39.8348959927091	184.035981311752	164.520571716956	134.355295993908	142.433665633627	141.608786793296	174.594208134429	120.017338854563	144.664077226648	154.800950404818	130.576265898804	123.465726352041	136.296252026201	55.9780742199718	61.9599494168432	42.3878096226579	51.0789941948705	47.7173803367438	19.4322353150595	53.5904824082125	20.4433396757967	16.8737708924373	5.14780147119424	1.6986015784049	1.16167659770091
2346	2-80	12.5954945232711	36.3183381547681	36.1542270528004	42.7851987057593	0.444570175267253	0.273964007255794	0	0	0	18.8568810551475	1.0129838464867	15.5914405009106	12.0106296037974	14.1038562016373	18.3249105872543	6.88167802411515	9.24071797807022	5.36826147012214	1.49844580250312	1.69367433881169	0.108733211712434	0.84536595086495	0.027299594360968	0.037293446240383	0.00193769928916713	7.90531474570141E-6	0	0	0	0	0	0	12.9671130418719	10.8897123121427	7.59613242464179	0	11.4470531790885	26.7804529554951	21.6792150474287	4.11947021359999	0	0	0	2.98395885950515	19.5027047629248	12.870305709461	3.11751386874693	2.09121639853179	1.23823091086354	0.202504525592098	0.000161991761453824	37.9150312154516	51.0055670378265	58.5221654297922	30.0171076879586	119.52707525494	94.3447708990452	136.599048596356	103.362735546937	153.316847249687	115.220051520536	208.768587009324	90.402390192367	85.9464576394769	60.599864530335	67.6604287732532	32.3957727285221	40.7082998650454	7.5724970843975	11.1624098744831	1.23063109859753	1.33118801900349	0.273964109012285	0.0011177049497585	0	0	0	0	0
2347	2-10	12.2265089388471	47.3952612471706	46.3139206477945	33.0243036886698	0	0	0	0	0	18.8625851865627	1.55833675326567	10.894148469772	11.7538555216149	19.5890662327114	10.907685532466	11.3063562372198	4.76795811720389	4.23530955666128	1.0405408719549	0.299226930316153	0.0324171671606301	0.00423568273628544	3.94855850597464E-7	0	0	0	0	0	0	0	0	0	14.1922669587573	6.10240566399209	2.17382563745313	0	16.8406809458554	31.4421627161227	17.2755444045003	0.49513128263107	0	0	0	4.30055000710309	12.7331262941106	16.4748935774667	2.40456312235682	1.05889845086347	0.086795495117197	8.09118887940698E-6	0	33.7237887235123	42.748921992185	41.550303600413	26.1129623228126	122.456819521326	68.0431389275068	74.2062636587632	99.2881955002728	102.636651085533	132.481757529176	82.7637151386819	86.9375223137655	44.4946441767743	48.2495736458796	25.1207025687252	21.8306719431778	10.0983506072941	0.906942980056529	0.598868446386293	0.0000558272950351366	0	0	0	0	0	0	0	0
2348	2-50	14.165797384067	52.0765279478771	41.3532597494952	45.8618047104508	1.60439837602775	0.0363030067553281	0	0	0	21.9745959168519	0.974167224897451	17.8009609555327	12.9154641498212	12.9342476236125	15.0308979059861	12.4691235472936	9.02415493774647	8.97215162538102	5.57315514685396	3.02615937594487	0.387491235783312	0.633257977468388	0.0338993790748943	0.118081152294693	0.000256764271340432	2.8870407246628E-7	0	0	0	0	0	0	14.8799717448604	10.7871814283214	7.76115916618716	0	12.3461985897278	33.8925639500843	29.9052137051141	7.53993966328354	0	0	0	3.75029565514796	19.0273054426879	17.5361464255894	6.79993501048719	6.45515101895296	1.9372411825813	0.323262781592419	5.91597965952407E-6	40.1944529968191	53.6537975972168	49.4280419840639	34.514478461526	169.315526032717	155.798101915803	172.303142439307	120.287541188852	115.706548475614	130.978601429279	140.342772073056	109.990319394044	128.598148953454	92.3014576273582	66.7788401016216	52.4193073548234	40.4576546405806	15.8504313844455	20.1181960068757	2.95617843821987	6.60960332506007	0.0363030068568513	0.0000408188644211113	0	0	0	0	0
2349	2-43	9.88470047098908	39.2756965940609	24.3667465847016	25.3415916395111	0	0	0	0	0	16.8598290636379	0.624822342542733	11.9827486688826	11.5703511752565	9.2263701329796	9.40827643294035	7.21552383240497	7.77840028783384	2.12440188912899	0.67216248334043	0.51007892449945	0.118137819440451	0.0321672412146206	0.00174092159648161	0	0	0	0	0	0	0	0	0	12.4493152426617	6.73110891286427	2.05089222160566	0	6.51415186061387	21.3477659627029	10.3875330411216	3.48218095838455	0	0	0	2.25714580123887	17.4092858845968	12.3558882281664	2.34650128439846	1.24730939640548	0.232165181520582	0.0356740958505679	0	35.3636359147742	37.681475213709	35.8234980835947	24.2369235653116	139.890781086309	96.9165787475009	93.4070820049797	130.654567314589	140.462961230813	73.1676027192296	110.800230837564	96.2615670177688	106.477681670194	36.4546149713747	26.7566403981006	19.3217263849658	21.730224724265	6.22179076031379	2.56861611672672	0.246142847960232	0	0	0	0	0	0	0	0
2350	3-37	7.74238442782584	22.4962584410795	15.1488216028734	7.93678401518225	2.83512774672133	2.34136020035939	0	0	0	19.3318705826606	0.798139440146873	4.4087263506333	7.69266080217084	10.6768181005159	3.53282393448191	4.29284054152312	4.51724830840232	3.71691977648682	4.75786122423101	2.03692291956245	0.497747353558593	2.51265086367098	0.268814943686483	1.46583022885996	0.0651170257018514	0.00701738396165195	0.0111223004178897	0	0	0	0	0	6.34602652055276	4.70698530130442	3.84332334025967	0	8.67741892338188	10.1452406572472	8.31053827003607	7.63715109753693	1.39482589665421	3.35297202485195E-11	0	1.79289950926367	4.18057239468168	6.98215735012336	5.87993424494739	3.32535228288347	2.36399355805281	0.876590117072814	0.0319577853138811	25.1057814307921	13.1064958722158	15.0582217545162	16.6246931931131	140.819551600071	81.4594095784228	37.7474043180872	28.4627300636713	60.8248341253185	87.890221648517	44.4333352490102	25.7616563271335	49.6567096265966	39.5983454423785	27.0768769916037	37.200439705004	16.8723479839034	14.5628519733696	19.294915833938	6.39243290743093	18.386238284072	4.65434432655352	0.168780898073317	1.57254336224071	0	0	0	0
2351	3-11	14.2839100864617	44.9632681638579	47.2553257895097	35.4939855802359	0	0	0	0	0	19.253980752886	0.586561612451552	7.05738317029544	7.45192505201509	13.2839436535179	5.99457332284419	7.68393627059652	4.8100780887906	5.22234929973526	0.721655223390002	0.215383465700003	0.0358060956937237	0.00795958867001066	0	0	0	0	0	0	0	0	0	0	11.9343039326166	8.33607569691164	4.90657475443206	0	7.09614607501883	35.2361542396754	21.2544803816981	1.67049190387243	0	0	0	2.32166890924887	15.898332802322	14.6376070177195	3.36220592813011	1.45441622302685	0.163103915603619	0	0	49.7284782785102	49.8762137503399	44.8773545667184	30.0163662703949	109.175684853779	66.518503773316	69.4887871140703	71.298550859099	74.0190022143027	88.1267441347109	75.9088769095533	76.4293121146598	52.5294877909954	53.9086260732044	50.2755030830836	22.9136751676297	10.4626420790392	2.89464025262598	1.12537855110072	0	0	0	0	0	0	0	0	0
2352	2-44	10.1727801906638	44.6853958797228	38.3372340654842	33.4127887304551	0	0	0	0	0	16.2887762205529	0.360425024842463	12.5116875894243	15.0588691371737	12.6027288064638	14.2216610502585	11.0114146324671	3.01551683519343	4.91711562663022	1.13866033383584	0.00120576445618917	0.00700226924882932	0	0	0	0	0	0	0	0	0	0	0	15.5974557620553	3.91174109240128	0.885142569799863	0	3.8098781725021	26.356771305309	13.3464971973903	0.878140862649498	0	0	0	1.52611586591605	14.8386329772239	17.2527010801101	1.45743858728984	0.0246299081591285	5.90217573656001E-12	0	0	56.9083261361753	47.6846557333309	26.9023326596016	16.5479971849324	145.364593255181	133.776257540104	151.797106168777	94.8359518702585	104.838686985174	106.489767996761	75.8479890450152	124.883485194359	35.1450182193409	53.7334656349167	11.3354705313118	40.2323169024868	0.17014949444497	0.990026488599202	4.0723620608188E-11	0	0	0	0	0	0	0	0	0
2353	4-47	15.1806930742766	44.1757235431091	32.9353134204342	20.4765653480084	3.41586158957864	0.818965776499885	0	0	0	15.0335038733861	0.937093956929494	6.23326328460954	6.67908434165938	11.2532622051013	7.6922206895765	10.9813616257333	4.20745763672698	5.05520403743816	1.30932130294626	5.63998313562653	1.38642885792683	0.347819860289315	0.242122297209841	0.127593294302142	0.0284169842861726	0.000446135907385095	1.33215986494786E-7	0	0	0	0	0	7.28233010522546	6.11439066151798	5.12394523556758	0	10.5077210173989	34.2005027772032	22.8275635847713	7.63914321766901	0.0000167063557744217	0	0	3.16906908172895	8.52111226722027	10.7085931940127	3.96403743594393	6.46743097992961	1.65848049166997	1.20111638799944	0.00914199419123816	40.032103507547	39.3985852510665	33.3735376859018	30.9773490632479	115.084838598638	68.2563550220448	59.8932443794741	65.4582270437227	73.122418095954	88.3551411310116	48.3106432073913	93.1863937129206	64.5915116326566	55.0632589691509	38.2590746903303	31.5319416777218	56.2823083934166	16.8484342575682	9.4925966855445	6.14205265960044	4.26663256134116	1.11268796668519	0.0630776038639657	0.0000188349448797276	0	0	0	0
2354	4-29	13.7866254700006	40.3517580922854	22.365884567422	17.9755402279232	0	0	0	0	0	14.7033511251389	1.07323279956878	5.61915316607869	6.5708732608646	4.27574756240603	2.48905602196369	3.60093038649062	2.9662231247406	0.813224611486902	1.94531296473536	0.291468463322016	0.107062038728475	0.000934970059810141	0	0	0	0	0	0	0	0	0	0	8.84351381293253	3.86652222188448	3.11683290341026	0	12.4283800490666	18.5564753580081	8.45040743027564	2.129596614068	0	0	0	3.38520128324287	12.9326839057488	11.3701222190096	2.32410422291788	0.85973113148262	0.0191589386019646	0	0	40.0306847142473	30.2397319160282	23.6383454489418	25.6181023326066	73.0128517258947	47.9996231615031	56.7530344219923	61.3699354672804	37.7669377757818	36.7946325059168	28.4231710004993	31.8465330093604	25.692288299851	13.1406428299552	21.5729882072599	16.3043195222731	7.60175037733274	4.24603313076362	0.132192158862669	0	0	0	0	0	0	0	0	0
2355	2-29	9.59919585199236	38.4840955131365	34.3429863717729	16.4422734434796	0.562991959343402	0	0	0	0	18.6137285309244	0.857395682465237	7.21866771040447	8.44543389615696	13.7132574446482	4.55526385792334	7.57843215753105	6.71239085067863	2.03208456912299	0.240038735369525	0.156275192710843	0.361048183223603	0.123010215607159	0.0000427061631636996	0.0039819351599636	0	0	0	0	0	0	0	0	11.974969138412	7.56975375775323	3.57473768241984	0	9.6170142718049	26.178134662299	16.2018285035294	4.14762682497278	0	0	0	2.15039513420391	10.576187651366	12.5443173453856	1.71580377161262	0.515070450743657	0.728448921762235	0.000380511536570893	0	27.2999495918276	38.0177818003888	33.3087146606414	17.0110045696223	101.017838562454	51.773258681201	50.2765528836004	55.1622117402466	72.7247301021464	106.673798429728	84.8703914918507	73.7226294136858	83.9072562839199	34.2692580200113	31.0468871949829	9.86732760242239	4.49925379548148	7.11084264304037	4.18952233845377	0.00239456042602064	0.562991959343402	0	0	0	0	0	0	0
2356	3-6	9.52740880731395	30.0575016244281	28.2266824103642	15.2208440941429	4.98599319310198	3.03477145022998	0	0	0	22.2487431695041	3.05843550741764	8.31484904786247	9.79341629441571	13.2555495547123	6.09829931753881	29.7206031416697	16.8783071682836	7.12894072242644	4.69126185364596	13.3485502022226	6.82629757102203	4.03294775612189	8.02924493893477	0.893481028915561	5.69425824391348	3.25659391865707	0.233011953060277	0.000595616655450618	0	0	0	0	9.16657826799383	5.41428292042314	7.61423177678268	0	8.33809976042678	14.9747994139952	14.7627086463804	14.2019316892885	0.459257469878061	0.00117393719292334	0	2.21210146188369	8.98472698027368	8.77630289814972	4.59235285975469	8.60874443647293	3.34971817800202	5.17471158204125	1.01858687138995	36.3059365400796	26.8992058187278	13.528309500251	16.9917177273664	140.953823086664	83.6722585093712	59.3657719531014	77.736254283777	60.4985183635265	123.6752590208	44.5109797701412	45.4577384546112	51.5254041967332	34.1902241744051	54.3959293891415	20.5584791687032	74.6983041744966	30.6527816577633	19.8480054442527	21.0137489314014	8.5831168577334	8.46344226687469	3.78108451474429	1.14527671366105	0	0	0	0
2357	4-29	13.7503764720557	49.0913093226033	21.3892138434065	18.4912468009829	0	0	0	0	0	14.5532898187766	1.03326358557544	2.98033141467938	4.27416223738759	4.58870132867278	4.15071901867114	2.19230876864318	3.36438564203301	3.07140628513464	2.44438961032392	0.869391483177004	0.0357872318302012	0.0778517813274049	1.14457350431389E-10	0	0	0	0	0	0	0	0	0	6.26278877205812	4.814978644591	3.47935500277314	0	12.6499731323623	17.1955577366262	14.786331421341	1.18202899784169	0	0	0	3.41077501403564	9.45860915047995	9.57857103740863	3.93440042742341	1.67424140792952	0.336149322865165	2.3454028592347E-9	0	27.9663090088751	38.3832618716276	24.1299703244267	25.5637497478207	84.5983371458543	34.7870399462427	40.9124921473184	43.3595830929696	40.6290476380195	39.2139562486769	24.2322706104641	25.2182259496871	23.2384158289915	23.4278173445358	20.1089262355494	23.02122596904	11.2065030050968	1.85514847390457	3.68725522022125	1.6182726586942E-8	0	0	0	0	0	0	0	0
2358	4-41	8.68270654844702	16.3716735673948	6.16270658963743	10.5145119670886	0.999482406594104	1.74273293823017E-11	0	0	0	11.8765103706397	1.17391031946318	2.69591492884101	1.50793316924345	2.07007978244131	4.51622346627693	0.754762644143733	1.91598665389777	1.41989112662428	0.921230646102108	0.257947384671392	0.128610746034864	0.0954941985769477	0.00267246717614509	0.00706914916018284	0	0	0	0	0	0	0	0	3.11600426699476	2.05153377877825	0.929888531430323	0	13.1244567118542	4.64704382770078	9.37399320770935	4.71431948850583	0	0	0	2.6773106490362	2.44632367970597	3.74619384891913	1.73742641359139	0.833264446245382	0.643446443096149	0.054762112425793	0	17.7212982877448	17.3086536228861	6.89505855641949	17.8803786899518	56.4441185222649	36.61337980463	17.3330074023034	25.7269649883829	41.24479978454	21.567951819327	23.994036870523	8.63327000529647	16.0604473901395	22.8279937405049	18.5565856076395	7.23829724257953	8.37393654288033	7.06425200069215	5.05453013347784	0.377845344248225	0.999482406594104	1.74273293823017E-11	0	0	0	0	0	0
2359	4-51	18.144526314047	62.1886091893481	55.5935032118802	57.4173134064232	10.0111224465659	10.8235812734848	1.96743344745789	0.490428952083812	0	27.410441662622	0.884311637240548	18.4711163918438	15.3618287863527	21.0893049337617	18.7011645918589	17.5062050789374	20.2152780509233	11.5471074307518	12.3067791327658	7.26856427406724	5.61560946648692	4.46825916860364	5.07253631756066	1.65986046287441	1.09812971999804	2.63312815770517	0.569240483894068	0.616378934471734	0.0949389424906732	0.0139206331613813	0.00346871079658791	0	15.9215844528499	20.3118500631339	14.5518017395063	1.11345538322212	10.6577279132275	47.8401137601621	42.2227701443822	23.5808856033177	7.10432620759522	5.41224358605871	1.82929262347758	3.67566560785121	25.0264629998534	16.5784950565624	13.7008945289975	13.009821917796	8.20009409761361	7.75705789078276	4.19494234669988	65.759518751844	75.3649339681449	59.650866198939	39.8326536571907	185.455021527298	143.295101379578	157.128989496155	188.135773036955	143.682231496502	149.929411324614	169.377997091472	132.628376218544	143.953842205344	108.205478491623	117.854862914286	139.563161136484	94.7875191107458	58.515429466822	41.3855449853907	46.4933969911906	19.8695055813402	18.8604731835978	37.637862716396	12.652461707346	9.91126583905368	1.96754209035784	0.490428952083812	0
