No.	NAME	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	QED
1986	3-46	0	1	1	1	0.7	1	1	1	0.957142857142857	1	1	0.824134112842269
1987	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
1988	4-27	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671045902377042
1989	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
1990	2-74	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.445813329651294
1991	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
1992	3-41	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.746838930325375
1993	3-45	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.896688004421474
1994	2-40	0	1	1	1	1	1	1	1	1	0.5	1	0.662142464762603
1995	3-5	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.71338831408153
1996	2-22	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.849002508505723
1997	3-15	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.875876455336982
1998	2-40	0	1	1	1	1	1	1	1	1	0.5	1	0.662142464762603
1999	3-25	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	1	0.517865298148719
2000	2-43	0	1	1	1	1	1	1	1	1	0.5	1	0.555572286804086
2001	3-19	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.686447041304297
2002	3-45	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.896688004421474
2003	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
2004	2-92	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.557741145177837
2005	2-98	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
2006	3-10	0	1	1	1	1	0.5	1	1	0.928571428571429	1	1	0.780659920451543
2007	2-97	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
2008	3-48	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.868476394956342
2009	3-15	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.875876455336982
2010	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2011	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2012	2-69	0	1	0.833333333333333	1	1	0.5	1	1	0.904761904761905	0.5	0.75	0.273238253449651
2013	2-38	0	1	1	1	1	1	1	1	1	0.5	1	0.605166307617009
2014	2-70	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.678600593828992
2015	2-52	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.85390540475651
2016	3-11	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.629718754421112
2017	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
2018	2-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
2019	2-98	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
2020	4-55a	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.5	0.875	0.477704849549094
2021	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
2022	2-34	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.819841168325378
2023	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
2024	2-22	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.849002508505723
2025	2-27	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.675717565375824
2026	2-10	0	1	1	1	1	1	1	1	1	0.5	0.875	0.800856774548338
2027	2-34	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.819841168325378
2028	4-47	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.166666666666667	1	0.730995537915227
2029	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
2030	2-81	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.374329426209962
2031	4-63	0	0.75	1	1	0.5	0.5	1	1	0.821428571428571	0.833333333333333	0.875	0.66036503527955
2032	2-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
2033	2-25	0	1	1	1	0.9	0.5	1	1	0.914285714285714	0.833333333333333	1	0.895711398449172
2034	3-6	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.552907010962653
2035	2-92	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.557741145177837
2036	2-76	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.843534902321714
2037	4-51	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.166666666666667	0.75	0.359343057053226
2038	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
2039	3-17	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.796682686932731
2040	4-59	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.65738740546386
2041	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
2042	2-22	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.849002508505723
2043	2-45	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.297559628059251
2044	3-40	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.720623244992516
2045	3-10	0	1	1	1	1	0.5	1	1	0.928571428571429	1	1	0.780659920451543
2046	4-31	0	1	0.833333333333333	1	0.5	0	1	1	0.761904761904762	0.333333333333333	1	0.77989015446555
2047	2-28	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.766227065934612
2048	2-68	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.492522220299422
2049	4-51	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.166666666666667	0.75	0.359343057053226
2050	2-90	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.477795249281769
2051	2-40	0	1	1	1	1	1	1	1	1	0.5	1	0.662142464762603
2052	3-37	0	1	1	1	1	1	1	1	1	0.5	1	0.775217816245207
2053	2-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.666666666666667	0.875	0.843700849154044
2054	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
2055	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
2056	2-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.666666666666667	0.875	0.843700849154044
2057	2-82	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.254205547321918
2058	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
2059	2-46	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.888689864569162
2060	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2061	3-5	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.71338831408153
2062	2-84	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.387613653210711
2063	3-37	0	1	1	1	1	1	1	1	1	0.5	1	0.775217816245207
2064	4-9	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.637052652989218
2065	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
2066	2-92	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.557741145177837
2067	2-10	0	1	1	1	1	1	1	1	1	0.5	0.875	0.800856774548338
2068	2-48	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.166666666666667	0.875	0.399954824321619
2069	2-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
2070	2-45	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.297559628059251
2071	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
2072	3-31	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.554361948871515
2073	3-45	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.896688004421474
2074	3-37	0	1	1	1	1	1	1	1	1	0.5	1	0.775217816245207
2075	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
2076	2-75	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.417737641994672
2077	4-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	1	1	0.748217829493559
2078	2-76	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.843534902321714
2079	4-29	0	1	0.833333333333333	1	0.5	1	1	1	0.904761904761905	1	1	0.713714004021213
2080	3-19	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.686447041304297
2081	2-82	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.254205547321918
2082	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
2083	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2084	2-48	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.166666666666667	0.875	0.399954824321619
2085	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
2086	3-25	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	1	0.517865298148719
2087	3-12	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.84121413963485
2088	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2089	4-46	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.166666666666667	1	0.847569818413297
2090	2-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.666666666666667	0.875	0.843700849154044
2091	4-62	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.620590302856804
2092	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
2093	2-69	0	1	0.833333333333333	1	1	0.5	1	1	0.904761904761905	0.5	0.75	0.273238253449651
2094	2-3	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.83597298334541
2095	3-46	0	1	1	1	0.7	1	1	1	0.957142857142857	1	1	0.824134112842269
2096	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2097	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
2098	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2099	4-49	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.833333333333333	1	0.719871127063917
2100	2-67	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.833333333333333	1	0.7930514397883
2101	2-47	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.499814104114337
2102	2-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
2103	3-10	0	1	1	1	1	0.5	1	1	0.928571428571429	1	1	0.780659920451543
2104	2-48	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.166666666666667	0.875	0.399954824321619
2105	2-66	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.429250967081439
2106	3-19	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.686447041304297
2107	3-2	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.740982145577988
2108	4-3a	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.825075056614033
2109	4-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	1	1	0.748217829493559
2110	2-84	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.387613653210711
2111	3-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.894416805012463
2112	3-35	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.319323331420128
2113	2-64	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.333223140291697
2114	2-50	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.405109081487706
2115	4-63	0	0.75	1	1	0.5	0.5	1	1	0.821428571428571	0.833333333333333	0.875	0.66036503527955
2116	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
2117	2-68	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.492522220299422
2118	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
2119	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
2120	4-28	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.666666666666667	1	0.794489238112263
2121	3-9	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.809307832286361
2122	4-6	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.910788747135197
2123	4-31	0	1	0.833333333333333	1	0.5	0	1	1	0.761904761904762	0.333333333333333	1	0.77989015446555
2124	4-51	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.166666666666667	0.75	0.359343057053226
2125	3-52	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.798181160002729
2126	3-15	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.875876455336982
2127	3-6	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.552907010962653
2128	4-59	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.65738740546386
2129	2-27	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.675717565375824
2130	3-15	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.875876455336982
2131	2-69	0	1	0.833333333333333	1	1	0.5	1	1	0.904761904761905	0.5	0.75	0.273238253449651
2132	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2133	3-10	0	1	1	1	1	0.5	1	1	0.928571428571429	1	1	0.780659920451543
2134	2-76	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.843534902321714
2135	3-12	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.84121413963485
2136	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
2137	2-33	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.848700112511914
2138	4-49	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.833333333333333	1	0.719871127063917
2139	4-47	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.166666666666667	1	0.730995537915227
2140	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2141	4-55a	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.5	0.875	0.477704849549094
2142	2-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.666666666666667	0.875	0.843700849154044
2143	4-9	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.637052652989218
2144	2-93	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	0.875	0.40149767960441
2145	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
2146	2-80	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.5533706974247
2147	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2148	3-52	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.798181160002729
2149	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2150	2-35	0	1	1	1	1	1	1	1	1	0.5	1	0.638041872034577
2151	2-73	0	1	1	1	1	1	1	1	1	0.5	1	0.862511601497231
2152	2-86	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.646668172760832
2153	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
2154	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
2155	2-48	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.166666666666667	0.875	0.399954824321619
2156	3-40	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.720623244992516
2157	4-41	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.498340905327447
2158	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2159	2-27	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.675717565375824
2160	2-50	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.405109081487706
2161	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
2162	4-41	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.498340905327447
2163	2-79	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.397561662034197
2164	3-35	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.319323331420128
2165	2-69	0	1	0.833333333333333	1	1	0.5	1	1	0.904761904761905	0.5	0.75	0.273238253449651
2166	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
2167	2-27	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.675717565375824
2168	2-28	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.766227065934612
2169	2-35	0	1	1	1	1	1	1	1	1	0.5	1	0.638041872034577
2170	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
2171	2-48	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.166666666666667	0.875	0.399954824321619
2172	3-48	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.868476394956342
2173	2-66	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.429250967081439
2174	3-46	0	1	1	1	0.7	1	1	1	0.957142857142857	1	1	0.824134112842269
2175	2-69	0	1	0.833333333333333	1	1	0.5	1	1	0.904761904761905	0.5	0.75	0.273238253449651
2176	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
2177	2-61	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
2178	3-41	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.746838930325375
2179	3-48	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.868476394956342
2180	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
2181	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
2182	2-92	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.557741145177837
2183	2-93	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	0.875	0.40149767960441
2184	3-52	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.798181160002729
2185	4-2	0	0.75	0.666666666666667	0.666666666666667	0.8	1	0.833333333333333	1	0.816666666666667	0.333333333333333	0.875	0.640149480947604
2186	4-51	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.166666666666667	0.75	0.359343057053226
2187	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2188	2-28	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.766227065934612
2189	4-63	0	0.75	1	1	0.5	0.5	1	1	0.821428571428571	0.833333333333333	0.875	0.66036503527955
2190	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
2191	2-97	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
2192	2-98	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
2193	2-32	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.917304767187169
2194	3-5	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.71338831408153
2195	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
2196	4-27	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671045902377042
2197	3-9	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.809307832286361
2198	2-50	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.405109081487706
2199	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2200	2-16	0	1	1	1	0.9	0.5	1	1	0.914285714285714	0.666666666666667	1	0.742341715687075
2201	2-44	0	1	1	1	1	1	1	1	1	0.5	1	0.747310216622351
2202	2-80	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.5533706974247
2203	4-29	0	1	0.833333333333333	1	0.5	1	1	1	0.904761904761905	1	1	0.713714004021213
2204	2-66	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.429250967081439
2205	3-37	0	1	1	1	1	1	1	1	1	0.5	1	0.775217816245207
2206	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
2207	4-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	1	1	0.748217829493559
2208	2-45	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.297559628059251
2209	4-29	0	1	0.833333333333333	1	0.5	1	1	1	0.904761904761905	1	1	0.713714004021213
2210	2-32	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.917304767187169
2211	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2212	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2213	3-31	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.554361948871515
2214	4-47	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.166666666666667	1	0.730995537915227
2215	2-46	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.888689864569162
2216	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2217	3-11	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.629718754421112
2218	2-82	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.254205547321918
2219	2-45	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.297559628059251
2220	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2221	3-52	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.798181160002729
2222	2-51	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.166666666666667	0.875	0.375824819552324
2223	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2224	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
2225	4-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	1	1	0.748217829493559
2226	3-9	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.809307832286361
2227	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2228	4-27	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671045902377042
2229	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
2230	3-9	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.809307832286361
2231	4-27	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671045902377042
2232	3-7	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.707521212389725
2233	2-38	0	1	1	1	1	1	1	1	1	0.5	1	0.605166307617009
2234	2-65	0	1	0.833333333333333	1	1	1	0.833333333333333	0.5	0.880952380952381	0.166666666666667	0.875	0.279417790506209
2235	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
2236	3-6	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.552907010962653
2237	3-11	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.629718754421112
2238	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
2239	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2240	3-31	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.554361948871515
2241	3-9	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.809307832286361
2242	2-35	0	1	1	1	1	1	1	1	1	0.5	1	0.638041872034577
2243	Chloramphenicol	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.519168136716881
2244	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
2245	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
2246	2-45	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.297559628059251
2247	2-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.666666666666667	0.875	0.843700849154044
2248	3-12	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.84121413963485
2249	3-41	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.746838930325375
2250	4-41	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.498340905327447
2251	2-40	0	1	1	1	1	1	1	1	1	0.5	1	0.662142464762603
2252	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
2253	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
2254	2-66	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.429250967081439
2255	3-25	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	1	0.517865298148719
2256	4-29	0	1	0.833333333333333	1	0.5	1	1	1	0.904761904761905	1	1	0.713714004021213
2257	2-64	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.333223140291697
2258	2-81	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.374329426209962
2259	3-43	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.463620778871101
