No.	NAME	T(N..O)	T(O..O)	T(O..S)	B01[C-N]	B01[C-O]	B01[C-F]	B01[N-N]	B02[C-O]	B02[O-O]	B02[O-S]	B03[C-O]	B03[N-O]	B03[N-F]	B03[O-O]	B03[O-S]	B03[F-Cl]	B04[N-O]	B04[N-S]	B04[O-O]	B05[C-C]	B05[C-N]	B05[C-O]	B05[C-S]	B05[C-Br]	B05[N-N]	B05[N-O]	B05[O-O]	B05[O-S]	B05[O-F]	B06[C-N]	B06[N-O]	B06[N-S]	B06[O-O]	B06[O-S]	B07[C-C]	B07[C-N]	B07[C-O]	B07[C-S]	B07[N-O]	B07[O-O]	B08[C-C]	B08[C-N]	B08[C-O]	B08[C-S]	B08[C-F]	B08[N-N]	B08[N-O]	B08[N-S]	B08[O-O]	B08[O-S]	B09[C-C]	B09[C-N]	B09[C-O]	B09[C-S]	B09[N-O]	B09[O-O]	B09[O-S]	B10[C-C]	B10[C-N]	B10[C-O]	B10[N-N]	B10[N-O]	B10[N-S]	B10[O-O]	F01[C-N]	F01[C-O]	F01[N-O]	F02[C-C]	F02[C-N]	F02[N-N]	F03[C-N]	F03[C-O]	F03[N-N]	F03[N-O]	F03[N-S]	F03[O-O]	F04[C-N]	F04[C-S]	F04[N-N]	F04[N-O]	F04[O-O]	F05[C-N]	F05[C-O]	F05[N-N]	F05[N-O]	F05[N-S]	F06[C-N]	F06[C-S]	F06[N-N]	F06[N-O]	F07[C-C]	F07[C-N]	F07[C-O]	F07[C-S]	F07[N-N]	F07[N-O]	F07[O-O]	F08[C-C]	F08[C-N]	F08[C-O]	F08[C-S]	F08[N-N]	F08[N-O]	F08[O-O]	F08[O-S]	F09[C-N]	F09[C-O]	F09[C-S]	F09[C-Cl]	F09[N-N]	F09[N-O]	F10[C-C]	F10[C-N]	F10[C-O]	F10[C-S]	F10[O-O]
2038	3-44	13	26	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	2	7	0	16	3	0	1	6	0	2	0	3	2	0	0	0	0	0	6	0	1	0	1	0	0	0	9	1	5	0	0	0	1	7	2	3	0	0	0	0	0	2	1	0	0	0	0	4	1	2	0	0
2039	3-17	5	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	33	2	0	5	4	0	0	0	0	6	0	0	0	0	3	2	0	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2040	4-59	34	80	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	9	0	39	1	0	2	22	0	0	0	1	4	0	0	1	1	7	27	0	1	0	4	0	0	3	16	3	12	0	0	1	2	10	0	9	0	0	0	2	0	0	5	0	0	0	0	2	0	1	0	0
2041	2-23	14	21	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	34	3	0	5	7	0	1	0	0	6	0	0	0	1	3	6	0	1	0	0	0	0	1	6	0	13	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2042	2-22	27	58	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	7	0	29	3	0	3	12	0	1	0	2	4	0	0	0	0	3	19	0	1	0	2	0	0	2	8	0	6	0	0	1	3	3	1	3	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0
2043	2-45	96	41	0	1	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	8	0	7	3	1	4	3	0	2	0	5	5	0	0	2	0	3	6	0	3	0	3	0	0	1	0	2	4	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0
2044	3-40	25	35	8	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	3	5	0	15	2	0	1	11	0	2	0	3	2	2	0	0	0	0	7	0	1	0	0	0	0	0	8	1	4	2	0	2	0	7	2	6	0	0	0	0	0	2	0	0	0	0	0	4	1	0	0	0
2045	3-10	6	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	37	1	0	2	4	0	0	0	0	5	0	0	0	0	6	3	0	0	0	3	0	0	1	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2046	4-31	26	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	5	0	4	6	1	0	0	0	5	3	0	0	0	5	6	0	2	1	2	0	1	2	3	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2047	2-28	24	70	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	2	7	0	39	3	0	3	12	0	2	0	0	4	0	0	1	0	2	18	0	0	0	3	0	0	0	16	2	10	0	0	2	2	11	4	7	0	0	0	0	0	0	10	0	0	0	0	11	0	4	0	4
2048	2-68	29	98	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	8	0	42	3	0	2	19	0	1	0	1	5	0	0	0	1	7	20	0	0	0	3	0	0	4	24	0	25	0	0	0	0	6	0	18	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0
2049	4-51	73	88	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	3	8	0	44	5	0	4	21	0	2	0	1	6	0	0	0	1	9	25	0	0	0	7	0	0	5	37	3	23	0	0	1	0	20	4	17	0	0	1	4	0	4	6	0	0	1	1	13	6	6	0	1
2050	2-90	26	57	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	39	3	0	2	18	0	0	0	1	5	0	0	0	1	7	19	0	0	0	3	0	0	4	21	0	16	0	0	0	0	6	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2051	2-40	32	86	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	3	9	0	32	3	0	3	15	0	1	0	2	5	0	0	0	2	3	24	0	2	0	2	0	0	2	11	0	11	0	0	1	4	5	1	5	0	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0
2052	3-37	0	60	14	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	6	0	14	0	0	0	12	0	0	0	5	0	2	0	0	0	0	7	0	0	0	0	0	0	0	9	0	5	0	0	0	2	7	0	4	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0
2053	2-29	23	26	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	32	3	0	3	11	0	0	0	3	4	0	0	0	1	3	13	0	2	0	2	0	0	1	9	0	4	0	0	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2054	3-53	7	7	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	34	3	0	5	5	0	0	0	0	6	0	0	0	0	3	7	0	1	0	0	0	0	0	6	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2055	2-87	0	95	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	11	0	39	0	0	0	20	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	16	0	10	0	0	0	4	13	0	12	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	4
2056	2-29	23	26	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	32	3	0	3	11	0	0	0	3	4	0	0	0	1	3	13	0	2	0	2	0	0	1	9	0	4	0	0	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2057	2-82	38	125	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	9	0	40	3	0	2	26	0	0	0	2	5	0	0	0	3	7	23	0	1	0	3	0	0	4	21	0	20	0	0	1	2	6	0	16	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
2058	2-60	33	125	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	2	6	0	33	2	0	2	15	0	0	0	0	1	0	0	2	0	3	15	0	0	0	3	0	0	1	12	3	12	0	0	1	1	12	2	7	0	0	0	1	0	3	12	0	0	0	0	8	0	7	0	3
2059	2-46	0	32	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	35	0	0	0	11	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	3	0	5	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2060	2-51	33	86	51	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	2	6	0	42	2	0	3	19	0	0	1	1	7	1	0	0	2	7	25	0	0	0	3	2	0	4	23	0	19	5	0	1	1	20	0	9	7	0	0	4	0	0	5	3	0	0	0	6	0	9	0	0
2061	3-5	25	35	8	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	3	5	0	15	2	0	1	11	0	2	0	3	2	2	0	0	0	0	7	0	1	0	0	0	0	0	8	1	4	2	0	2	0	7	2	6	0	0	0	0	0	2	0	0	0	0	0	4	1	0	0	0
2062	2-84	34	151	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	2	9	0	41	2	0	3	21	0	0	0	1	5	0	0	2	1	8	22	0	0	0	4	0	0	4	21	0	21	0	0	0	0	13	0	18	0	0	0	3	0	0	18	0	0	0	0	12	0	6	0	8
2063	3-37	0	60	14	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	6	0	14	0	0	0	12	0	0	0	5	0	2	0	0	0	0	7	0	0	0	0	0	0	0	9	0	5	0	0	0	2	7	0	4	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0
2064	4-9	14	2	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	35	1	0	2	5	0	0	0	0	5	0	0	0	0	6	7	0	0	0	3	0	0	1	8	1	6	0	0	0	0	5	1	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
2065	2-87	0	95	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	11	0	39	0	0	0	20	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	16	0	10	0	0	0	4	13	0	12	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	4
2066	2-92	0	110	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	39	0	0	0	26	0	0	0	0	0	0	0	0	4	0	34	0	0	0	0	0	0	0	10	0	18	0	0	0	0	4	0	3	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
2067	2-10	64	35	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	7	0	31	7	0	10	8	1	1	0	1	15	0	0	0	0	10	13	1	3	0	7	0	1	5	9	2	8	0	0	2	2	3	0	6	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
2068	2-48	36	137	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	2	8	0	42	2	0	3	19	0	1	0	1	7	0	0	0	2	7	26	0	0	0	3	0	0	4	23	0	24	0	0	1	1	20	0	16	0	0	0	4	0	0	8	0	0	0	0	6	0	9	0	1
2069	2-49	0	83	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	38	0	0	0	19	0	0	0	1	0	0	0	0	1	0	26	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2070	2-45	96	41	0	1	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	8	0	7	3	1	4	3	0	2	0	5	5	0	0	2	0	3	6	0	3	0	3	0	0	1	0	2	4	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0
2071	3-53	7	7	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	34	3	0	5	5	0	0	0	0	6	0	0	0	0	3	7	0	1	0	0	0	0	0	6	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2072	3-31	0	80	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	39	0	0	0	23	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2073	3-45	11	4	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	33	2	0	5	7	0	0	0	0	6	0	0	0	1	3	4	0	1	0	0	0	0	1	3	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2074	3-37	0	60	14	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	6	0	14	0	0	0	12	0	0	0	5	0	2	0	0	0	0	7	0	0	0	0	0	0	0	9	0	5	0	0	0	2	7	0	4	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0
2075	2-60	33	125	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	2	6	0	33	2	0	2	15	0	0	0	0	1	0	0	2	0	3	15	0	0	0	3	0	0	1	12	3	12	0	0	1	1	12	2	7	0	0	0	1	0	3	12	0	0	0	0	8	0	7	0	3
2076	2-75	30	103	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	3	7	0	44	3	0	3	21	0	0	0	1	5	0	0	1	1	7	21	0	0	0	3	0	0	4	29	0	22	0	0	0	0	13	0	16	0	0	0	3	0	0	11	0	0	0	0	0	0	3	0	4
2077	4-20	9	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	14	6	0	4	0	1	1	0	0	6	0	0	0	0	5	2	0	0	0	1	0	0	1	6	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2078	2-76	7	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	35	1	0	1	4	0	0	0	0	2	0	0	0	0	5	3	0	0	0	6	0	0	0	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2079	4-29	9	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	14	6	0	4	0	1	1	0	0	6	0	0	0	0	5	2	0	0	0	1	0	0	1	6	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2080	3-19	0	14	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	35	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2081	2-82	38	125	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	9	0	40	3	0	2	26	0	0	0	2	5	0	0	0	3	7	23	0	1	0	3	0	0	4	21	0	20	0	0	1	2	6	0	16	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
2082	3-43	42	9	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	6	0	15	3	1	4	5	0	2	0	3	5	0	0	2	0	3	3	0	3	0	3	0	0	1	8	2	4	0	0	1	0	5	4	2	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0
2083	2-88	0	68	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	9	0	39	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	16	0	10	0	0	0	2	13	0	10	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	4
2084	2-48	36	137	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	2	8	0	42	2	0	3	19	0	1	0	1	7	0	0	0	2	7	26	0	0	0	3	0	0	4	23	0	24	0	0	1	1	20	0	16	0	0	0	4	0	0	8	0	0	0	0	6	0	9	0	1
2085	3-43	42	9	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	6	0	15	3	1	4	5	0	2	0	3	5	0	0	2	0	3	3	0	3	0	3	0	0	1	8	2	4	0	0	1	0	5	4	2	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0
2086	3-25	40	8	8	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	9	3	0	35	7	0	7	5	0	0	0	0	8	5	0	0	0	8	5	0	1	1	7	3	2	0	23	8	6	2	0	2	0	22	5	4	3	0	1	1	0	5	6	0	0	0	0	15	3	2	0	0
2087	3-12	8	8	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	35	2	0	2	5	0	0	0	0	5	0	0	0	0	6	5	0	0	0	3	0	0	1	12	0	10	0	0	0	0	3	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2088	2-51	33	86	51	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	2	6	0	42	2	0	3	19	0	0	1	1	7	1	0	0	2	7	25	0	0	0	3	2	0	4	23	0	19	5	0	1	1	20	0	9	7	0	0	4	0	0	5	3	0	0	0	6	0	9	0	0
2089	4-46	22	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	18	3	0	4	6	0	0	0	0	5	4	0	0	0	5	8	0	0	0	3	1	0	0	10	0	2	1	1	0	0	10	0	2	0	0	0	0	0	1	0	0	0	0	2	7	2	0	0	0
2090	2-29	23	26	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	32	3	0	3	11	0	0	0	3	4	0	0	0	1	3	13	0	2	0	2	0	0	1	9	0	4	0	0	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2091	4-62	19	20	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	4	0	36	2	0	4	11	0	1	0	0	5	0	0	0	0	3	10	0	0	0	2	0	0	0	13	3	6	0	0	0	0	9	0	5	0	0	2	0	0	1	2	0	0	0	0	1	0	5	0	0
