No.	NAME	nCIR	Rperim	MCD	RCI	NRS	nSpiro	nBridgeHead	nR05	nR06	nR07	nR08	nR09	nR10	nR12	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr11
228	4-33	15	19	0.8	1.45	1	0	2	1	4	0	1	1	3	1	0	32.491756227089	128.627601848616	0
229	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
230	4-58	10	27	0.84375	1.22222222222222	3	0	0	3	3	0	0	3	0	0	0	166.866120103554	190.296742647953	0
231	4-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
232	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
233	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
234	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
235	3-33	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	149.005741317506	0
236	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
237	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
238	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
239	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
240	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
241	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
242	4-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
243	4-28a	1	6	0.260869565217391	1	1	0	0	0	1	0	0	0	0	0	0	0	87.3603174603175	0
244	4-11	6	13	0.684210526315789	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	30.1784104784105	67.7021645021645	0
245	2-13	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
246	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
247	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
248	4-54	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	146.676808159161	0
249	3-9	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
250	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
251	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
252	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
253	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
254	2-8	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
255	2-17	11	20	0.75	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	81.3061793288523	177.841834240751	0
256	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
257	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
258	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
259	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
260	2-1	5	20	0.8	1.1	3	0	0	2	2	0	1	0	0	0	0	119.886683169771	168.809139789519	0
261	4-52	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
262	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
263	2-17	11	20	0.75	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	81.3061793288523	177.841834240751	0
264	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
265	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
266	2-15	6	14	0.583333333333333	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	139.767872323755	0
267	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
268	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
269	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
270	2-51	11	19	0.625	1.35	2	1	2	3	2	1	0	2	1	0	0	173.632482433026	124.101433439282	0
271	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
272	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
273	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
274	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
275	2-34	24	18	0.84	1.52380952380952	1	1	2	1	3	0	1	3	1	2	0	21.001716721531	86.4203614582871	105.210387243475
276	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
277	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
278	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
279	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
280	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
281	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
282	2-2	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
283	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
284	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
285	2-59	10	14	0.483870967741936	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.5023779668904	121.302943427402	0
286	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
287	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
288	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
289	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
290	4-57	6	13	0.466666666666667	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	52.6341194323392	61.9838698668033	124.284199499331
291	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
292	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
293	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
294	2-1	5	20	0.8	1.1	3	0	0	2	2	0	1	0	0	0	0	119.886683169771	168.809139789519	0
295	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
296	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
297	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
298	4-58	10	27	0.84375	1.22222222222222	3	0	0	3	3	0	0	3	0	0	0	166.866120103554	190.296742647953	0
299	2-12	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
300	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
301	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
302	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
303	2-15	6	14	0.583333333333333	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	139.767872323755	0
304	4-28a	1	6	0.260869565217391	1	1	0	0	0	1	0	0	0	0	0	0	0	87.3603174603175	0
305	2-1	5	20	0.8	1.1	3	0	0	2	2	0	1	0	0	0	0	119.886683169771	168.809139789519	0
306	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
307	4-33	15	19	0.8	1.45	1	0	2	1	4	0	1	1	3	1	0	32.491756227089	128.627601848616	0
308	4-54	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	146.676808159161	0
309	2-1	5	20	0.8	1.1	3	0	0	2	2	0	1	0	0	0	0	119.886683169771	168.809139789519	0
310	4-15	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.8952380952381	0
311	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
312	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
313	4-15	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.8952380952381	0
314	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
315	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
316	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
317	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
318	2-59	10	14	0.483870967741936	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.5023779668904	121.302943427402	0
319	2-39	6	13	0.448275862068966	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	58.9254491122912	127.526871833876	0
320	2-17	11	20	0.75	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	81.3061793288523	177.841834240751	0
321	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
322	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
323	2-15	6	14	0.583333333333333	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	139.767872323755	0
324	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
325	2-3	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
326	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
327	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
328	2-34	24	18	0.84	1.52380952380952	1	1	2	1	3	0	1	3	1	2	0	21.001716721531	86.4203614582871	105.210387243475
329	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
330	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
331	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
332	4-11	6	13	0.684210526315789	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	30.1784104784105	67.7021645021645	0
333	2-11	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	142.490931290931	0
334	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
335	2-8	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
336	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
337	2-20	4	14	0.666666666666667	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	93.4079642579643	68.0878750334633	0
338	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
339	4-54	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	146.676808159161	0
340	4-54	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	146.676808159161	0
341	4-47	1	6	0.272727272727273	1	1	0	0	0	1	0	0	0	0	0	0	0	82.6047619047619	0
342	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
343	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
344	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
345	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
346	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
347	2-20	4	14	0.666666666666667	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	93.4079642579643	68.0878750334633	0
348	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
349	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
350	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
351	4-48	9	29	0.935483870967742	1.13793103448276	4	0	0	1	4	0	0	1	1	0	66.2237004449836	66.0677209572333	283.049178998302	0
352	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
353	4-15	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.8952380952381	0
354	4-28a	1	6	0.260869565217391	1	1	0	0	0	1	0	0	0	0	0	0	0	87.3603174603175	0
355	Ampcillin	4	13	0.541666666666667	1.15384615384615	2	0	0	1	1	1	0	0	0	0	47.5813797313797	59.7656898656899	85.0553998289292	0
356	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
357	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
358	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
359	2-24	26	22	0.727272727272727	1.5	3	2	4	3	2	3	1	2	3	0	0	141.3501871022	111.011474438874	104.411657516031
360	2-70	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.4279867062762	119.69011142796	0
361	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
362	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
363	2-19	4	16	0.666666666666667	1.125	2	0	0	0	3	0	0	0	1	0	0	0	199.636513280321	0
364	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
365	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
366	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
367	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
368	4-54	6	14	0.56	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	146.676808159161	0
369	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
370	2-74	16	21	0.696969696969697	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	149.010191455992	207.561285544185	0
371	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
372	2-15	6	14	0.583333333333333	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	139.767872323755	0
373	2-1	5	20	0.8	1.1	3	0	0	2	2	0	1	0	0	0	0	119.886683169771	168.809139789519	0
374	4-16	6	13	0.518518518518518	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	44.0663397060456	52.4518916540976	104.274556489262
375	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
376	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
377	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
378	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
379	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
380	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
381	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
382	2-3	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
383	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
384	4-33	15	19	0.8	1.45	1	0	2	1	4	0	1	1	3	1	0	32.491756227089	128.627601848616	0
385	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
386	2-59	10	14	0.483870967741936	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.5023779668904	121.302943427402	0
387	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
388	2-15	6	14	0.583333333333333	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	139.767872323755	0
389	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
390	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
391	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
392	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
393	2-12	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
394	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
395	2-12	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
396	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
397	4-55	6	14	0.7	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	106.264102564103	0
398	2-19	4	16	0.666666666666667	1.125	2	0	0	0	3	0	0	0	1	0	0	0	199.636513280321	0
399	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
400	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
401	2-54	10	14	0.576923076923077	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	72.6941919191919	93.9657037407037	0
402	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
403	2-17	11	20	0.75	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	81.3061793288523	177.841834240751	0
404	4-58	10	27	0.84375	1.22222222222222	3	0	0	3	3	0	0	3	0	0	0	166.866120103554	190.296742647953	0
405	2-68	16	21	0.766666666666667	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	125.21345527967	168.010712748425	0
406	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
407	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
408	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
409	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
410	Tetracycline	10	18	0.5625	1.33333333333333	1	0	0	0	4	0	0	0	3	0	0	0	221.129653799932	0
411	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
412	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
413	2-24	26	22	0.727272727272727	1.5	3	2	4	3	2	3	1	2	3	0	0	141.3501871022	111.011474438874	104.411657516031
414	Ampcillin	4	13	0.541666666666667	1.15384615384615	2	0	0	1	1	1	0	0	0	0	47.5813797313797	59.7656898656899	85.0553998289292	0
415	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
416	2-24	26	22	0.727272727272727	1.5	3	2	4	3	2	3	1	2	3	0	0	141.3501871022	111.011474438874	104.411657516031
417	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
418	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
419	2-7	6	19	0.703703703703704	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	51.8320710335416	183.596727300907	0
420	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
421	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
422	2-58	11	20	0.567567567567568	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	122.115449544772	261.711307827356	0
423	4-39	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.5714285714286	0
424	2-59	10	14	0.483870967741936	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.5023779668904	121.302943427402	0
425	2-39	6	13	0.448275862068966	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	58.9254491122912	127.526871833876	0
426	4-58	10	27	0.84375	1.22222222222222	3	0	0	3	3	0	0	3	0	0	0	166.866120103554	190.296742647953	0
427	4-15	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.8952380952381	0
428	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
429	2-65	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	145.267466842583	112.744739251976	0
430	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
431	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
432	4-33	15	19	0.8	1.45	1	0	2	1	4	0	1	1	3	1	0	32.491756227089	128.627601848616	0
433	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
434	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
435	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
436	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
437	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
438	4-43	3	9	0.36	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	61.7332580817875	74.2752427311251	0
439	3-29	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458874	74.7488233988234	0
440	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
441	2-54	10	14	0.576923076923077	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	72.6941919191919	93.9657037407037	0
442	2-84	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	148.17263554598	115.20822449189	0
443	2-19	4	16	0.666666666666667	1.125	2	0	0	0	3	0	0	0	1	0	0	0	199.636513280321	0
444	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
445	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
446	4-44	2	11	0.354838709677419	1	2	0	0	1	1	0	0	0	0	0	0	109.362026862027	129.503059822874	0
447	4-39	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.5714285714286	0
448	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
449	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
450	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
451	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
452	4-3	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
