No.	NAME	TDB03u	TDB05u	TDB06u	TDB07u	TDB08u	TDB09u	TDB03m	TDB05m	TDB06m	TDB07m	TDB08m	TDB09m	TDB10m	TDB02v	TDB03v	TDB05v	TDB06v	TDB09v	TDB10v	TDB03e	TDB04e	TDB05e	TDB06e	TDB07e	TDB08e	TDB09e	TDB10e	TDB01p	TDB02p	TDB03p	TDB04p	TDB05p	TDB06p	TDB07p	TDB09p	TDB01i	TDB02i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB08i	TDB09i	TDB01s	TDB02s	TDB03s	TDB04s	TDB05s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB04r	TDB07r	TDB08r
180	Ofloxacin	3.07518052135341	4.89473601796773	5.90214199158276	6.71105854239853	7.47165901959374	8.34231226271202	1.69019527954019	2.53160652727257	2.88980503097015	2.67864782143108	2.21143043838072	2.19893372295276	2.32554357398591	1.24297741116678	1.52046041678612	2.17868700797191	2.56531391688712	2.49752828280458	2.53278743214413	3.21449435710458	4.08796175692187	5.17560746702522	6.40045975780363	7.26914735823999	7.68511353047839	8.31730269482308	9.48852432292326	0.820484184022545	1.21521595938378	1.53221564569926	1.78809644845994	2.18355494775762	2.55913152733339	2.52300692126756	2.88460923232977	1.50913656624532	2.79146533303212	3.87193737366078	4.93746997455639	6.27524286655558	7.60723544075468	8.92566582758994	9.82499899890611	10.9740496105715	4.29287453333028	8.02215023538514	10.2041019684761	15.4570311253852	19.4050037455357	24.391025315709	33.4498761851418	22.2059322189323	21.8580963765595	31.5171063794373	0.98440134500671	2.20096594196578	3.30892408912242	3.46473818579671
181	Ceftizoxime	3.22544941301592	4.98291200652463	5.75269610971588	6.45745589618642	7.31015307101213	7.92977882032991	2.66344650190854	4.34218083653604	4.00812197908295	4.5909880553234	5.993985449991	4.37852848126789	4.55604174570931	1.43822924773326	1.85840242170344	2.48015785984998	2.78269796036551	3.21594445612461	3.47816199861876	3.56786068070823	4.63213434146453	5.72180902043567	6.45106097596353	7.11656887328408	8.00602265187307	8.54678080412195	8.80694663651966	1.00505560564971	1.48100483038369	1.88355075536638	2.24022838593716	2.34549995585034	2.83263812142541	3.29908128437452	3.50126895968276	1.56401465556568	2.8271524715556	4.03838510581683	5.11993233421641	6.39873404796317	7.5375939752902	8.15804321706597	9.2754846752762	10.4608460323444	5.55835438065227	10.9869004644136	14.8080545280923	21.415451410991	31.1448805463918	28.6729253415712	29.0402520117057	38.9043529015179	33.7474621460247	40.742328829189	1.15959462781563	2.91139270250813	4.10354885586824	4.7554391063612
182	SCE-796	3.17374449080983	4.83512642493665	5.57113148773026	6.26958574768911	6.93966484829418	7.68302829886184	2.07172620355357	3.06451089029453	3.36787047192672	4.02958381467161	4.25063886933712	4.84422290904311	5.06041241008555	1.44830812324229	1.73875809126059	2.24091594724585	2.69372127608274	3.69048729881999	3.79856261549731	3.35012733823461	4.27153420102721	5.29099045659277	6.03850964072139	6.87005403918897	7.4174579300743	8.50349436280636	9.00522299386411	0.954258264834683	1.47889091564982	1.79795800973441	1.98258225163266	2.25056847762902	2.75182318896488	3.14606978261657	3.61107616109871	1.49202701967507	2.74228110716472	3.83009210080026	4.97418042153246	6.14692828788684	7.02586705378425	7.87205696415627	8.60731582301939	9.748165458016	5.06180608089562	10.7063728638614	12.4583197414059	18.8851230301033	25.0717482722372	25.0981560768213	32.9096952208972	34.3750364898481	38.5595258371666	60.6298602012705	1.08458765509546	2.48818482380885	3.9417799853115	4.27225542126925
183	Penicillin N	3.09697792101464	4.80843597403261	5.67168671365508	6.24133966865056	6.98210803158523	7.48928108280671	1.62241649296001	2.04508970826807	2.22708506090468	2.94028362176732	3.00634658741412	2.97976057108317	3.30406916021061	1.19887505595692	1.37310254535851	1.6968398918308	1.96596206134793	2.55298449671172	2.523450624	3.25643165667496	4.05961315216936	5.17740722867654	6.06368382542781	6.70041992393373	7.41892680803153	7.71805523101096	8.34167002238285	0.874595424749457	1.28163507608809	1.51686611934418	1.52811863050666	1.77129513085851	2.09279331576191	2.64804976580444	2.87149985851813	1.50628256683946	2.73355314778504	3.86892036115932	4.97134156609892	6.30829344424218	7.61391600698137	8.06791057437836	8.87979112767323	9.73616865030303	4.48580713223395	9.13834547372246	11.0786463139258	14.9828787400261	23.5439017758344	22.594551239559	30.167703753585	32.7035516128209	25.1533063333896	34.4726677084972	1.00358450834773	1.99820005222545	3.36551565668205	3.68154924281401
184	Ceftazidime	3.17802039393559	4.85264275183303	5.54681558538034	6.20815551404511	6.91157141058964	7.95407657117503	2.21773781139451	3.84106833371038	4.02424265898455	4.28313767524457	4.59310902054624	4.74504873272172	4.64540022018027	1.39549234235501	1.68254667392433	2.55885725309315	2.94444383175544	3.54754546787502	3.41179531481094	3.45176140105408	4.3001695716728	5.35645505632874	6.04861370853343	6.93141147049205	7.41417931199963	8.60092381025203	9.28211343798073	0.958981246522494	1.41862280746087	1.72389124691048	1.88150650408501	2.53335465888371	2.97433314160283	3.17521037501122	3.67854126935009	1.52641723916308	2.78252428022675	3.93230436120469	5.09804330037224	6.05614167188818	6.91632890596583	7.95294771611529	8.62835484487114	10.1841217544775	5.11556533262195	10.3279759614866	13.7864115406593	17.1720210887238	24.5772368335461	25.986197046968	33.3110377003412	31.05384758296	37.7399830891076	43.6089226706768	1.10077293759217	2.4014212483684	3.99563728923046	4.25848992112253
185	Cefazolin	3.2608765671737	4.97455489481909	5.81090809570143	6.5772404271344	7.19761207434996	7.76272489817834	2.76664534392218	4.23878121706228	4.78401642157274	5.71953041090856	6.21205321785904	5.02009901067184	4.69328621053532	1.47617668282636	1.89011089296519	2.53699433455897	2.9893590847955	3.57181976264338	3.49632598464666	3.54590004113744	4.43268850987327	5.61570934704526	6.39147817647711	7.24643627236126	8.08643729849519	8.55863188081096	9.37371689819051	1.06732958331058	1.60401751523206	2.06020115233976	2.30226948377951	2.64165781605793	3.19725523216361	3.50505982182622	3.68448344183557	1.60551536205411	2.85474391903033	4.0144259202502	5.13183303864948	6.31919388084171	7.4194077257669	8.44504438771717	9.27922055598603	10.0836901764119	5.38964337612398	10.0128973320742	12.5804682642719	16.4000741725754	28.1954523623717	24.3057424435453	30.5248613108438	43.4444244319576	35.6184389389865	39.8548253758514	1.21390328114005	2.76358085910234	4.5078484904052	4.93200177021979
186	Ofloxacin	3.07963101019745	4.91004444289968	5.8872523606494	6.61175227008883	7.41299746338451	8.3225722746694	1.70030264012529	2.53655879676803	2.88079135889375	2.68464893874174	2.21251222809019	2.19112208270318	2.32695917275643	1.24447411502166	1.52592693858378	2.18732968586121	2.55300721567778	2.49431786235885	2.53008905496426	3.21907250442892	4.10726415386196	5.1962631437983	6.38239647800904	7.17964908500664	7.65577989682385	8.29560547331168	9.5683091927096	0.82134761085249	1.21675557556331	1.53597438270496	1.79782851779128	2.19374390615386	2.54720903151077	2.49864182806999	2.88503763705254	1.51047627386311	2.79468198290506	3.87706665857051	4.95400598443432	6.30218889917595	7.5896930955726	8.80220353891537	9.75826181800788	10.9299842001957	4.29723830431304	8.03319119067298	10.2252951938407	15.5897429551147	19.6689736295025	24.3743074240276	33.4380752018365	22.6568275655313	21.8538027313684	31.538047051408	0.985467671861496	2.21404571458931	3.28371108795808	3.45628509171698
187	Cefotaxime	3.21441727751194	4.92903898618013	5.7695309401126	6.46729611272708	7.51443601987049	8.19277674775491	2.60881142818666	4.0585616126922	4.20048106127566	4.34592811629872	5.48805524130187	4.67321252932757	5.38365313986198	1.3618975490178	1.85248001262698	2.45269563555172	2.85971256926016	3.40806920608164	4.0573552345406	3.57491824130259	4.53189690296646	5.57640336065299	6.46886976952901	7.13457052240728	8.25532049998808	8.91120134791762	9.83044487075437	0.953096827704063	1.37866518467809	1.86766255784084	2.17710528265364	2.35408190609413	2.90608621416124	3.20543941385542	3.60495906497903	1.54567880860983	2.81011327899758	3.99008870570182	5.06105784074362	6.26428858227663	7.39967715584592	8.25169881786619	9.55577493666405	10.7378374997831	5.44894931330194	10.8744963140266	14.3321178614654	18.9858857958013	28.4701054510451	29.2566348768158	32.6271115978439	39.2871493531782	37.3270096843897	41.5074538773388	1.11566255692733	2.79629000973974	4.02566000544116	4.6692583209021
188	Cefmetazole	3.26176154695507	4.69143379459919	5.3275836050016	6.01913093985751	6.68710399315315	7.49257864879178	3.26647918901378	3.71854523753338	4.35544088571	4.41246101483226	4.40990513305438	4.72951509920421	4.93007543424922	1.37891355689022	1.98722287995723	2.28250827262894	2.62018143372878	3.02470953713874	3.26027249431751	3.60777730313273	4.3212748278577	5.30537503479112	5.82603549109488	6.55575692136661	7.35422870211867	8.13408574249229	8.48939495015567	1.02640840693673	1.47705729504836	2.09382156464457	2.21486520367913	2.36747893688336	2.8413659089458	3.06939868686528	3.34387220496091	1.57252927310866	2.84002631948108	3.96304750728008	4.98008323448605	6.00267126814351	6.72613955672266	7.63570253604041	8.55255413438759	9.7228679208576	5.30873537494008	9.71852727159702	14.0337779414636	15.6688704678423	25.1324785234463	24.4233858583767	25.4752842220165	37.7748526028219	35.5073658343733	30.5022934485143	1.165839027507	2.66352919132745	3.83942986544769	4.0800897983017
189	Cefuroxime	3.18333395006528	4.89003309307284	5.71901012935797	6.36820008877952	7.29748215828557	7.97117150341332	2.47761373824734	3.74492406091492	3.81576725527553	4.11908778985422	4.43343413918794	4.20151142350751	5.15492385885843	1.33722048094357	1.78621551306368	2.41827749172949	2.68525229931063	3.45572899217516	4.09622206022044	3.52910253408451	4.53223037525359	5.59393949906782	6.5106020251339	6.98598326022756	7.96324282457039	8.95870008397772	9.92478567629336	0.875568723986318	1.3093731110871	1.77002761179428	2.07219237739459	2.25865684724327	2.60023393481373	2.91662622526425	3.44130179336792	1.53406767583729	2.79813451493234	3.94347189614044	5.04440039895184	6.22236893525049	7.421645219875	8.10942870355193	9.39113368300636	10.3887995677963	5.59021212768641	11.5287374711945	13.9020531913624	19.5697835535737	29.3734497802156	28.7301586979787	33.7685080113499	40.0874009177817	38.9628402853559	46.1795844566435	1.07081781712354	2.7321253549889	3.8172930197766	4.22018294484095
190	Cefazolin	3.25087528439545	5.10903562403429	6.15270342158686	7.15819100652284	8.07658618839703	9.15693060197243	2.7828132280715	4.51713221640526	5.34540877034016	6.40927664226427	7.12290598771348	5.98760391332459	5.85025277769871	1.47184958386964	1.89664841053069	2.66902558202089	3.25370773262775	4.23329021267544	4.2632647912049	3.5361605961322	4.44124952719648	5.7722087915701	6.76646942309685	7.86441304835052	9.02407554858139	10.0326214704034	11.0061929206318	1.06643051081064	1.59811798523949	2.06805935907832	2.3581863895249	2.79015605184734	3.51525709790658	3.95263352239817	4.41544032796162	1.60525943217838	2.85171779154556	3.99904509283046	5.11547817470879	6.46111449253147	7.8050443299041	9.122892828316	10.3425663504346	11.8650395276387	5.38965184128729	9.98903531357002	12.5639220790693	16.4549716176097	28.7416387308945	25.4318644115809	32.00920843629	46.4620331462642	40.0846126167404	45.7409775984122	1.21320907598154	2.81039379876781	4.99437149179902	5.61761514413926
191	SCE-796	3.17181560290605	4.84105057150503	5.57545414671874	6.26272687326789	6.89302860981724	7.59199357862896	2.07345033651723	3.04834052201144	3.3527881226664	4.04658016784819	4.15466573074137	4.63791410833489	4.81847499888421	1.44828341177217	1.73857831655992	2.23624913079624	2.68335818593643	3.56741217624502	3.56300984162873	3.34891320416642	4.26672669362144	5.29940694102885	6.04813979074504	6.87436340093659	7.35329927928293	8.38652767851742	8.72518344954129	0.954637057183932	1.47890218863841	1.79704120940501	1.98132174422834	2.24176061996285	2.73210496794954	3.1192996794546	3.50224058018606	1.4923912311812	2.74231132072398	3.82789205770976	4.96566483977157	6.15738800307573	7.03853875347106	7.8758454978767	8.54863011945272	9.65635615597951	5.06268171228725	10.7019757531477	12.4685454040393	18.8489298969722	25.1026546945944	25.2372634304294	33.5087838360089	33.8590113255473	37.8663320482274	60.5809670134176	1.08500041995102	2.48694362829662	3.92430704977598	4.2094777910526
192	Cephalosporin C	3.09461031740442	4.91727111185318	5.89222826354688	6.84147884471762	7.73695053945696	8.73244627263341	1.89644103522293	3.08112309020751	3.12431870857474	3.68356857531337	3.85582454928156	4.40191285406491	4.79437154689823	1.21430373155352	1.48019962119608	2.10292463046818	2.35634513165942	3.43784448443389	3.47908538612963	3.28873661162118	4.21789753538814	5.45279550478208	6.47052526653306	7.6501794426224	8.26753389769206	9.48226334152045	10.2098915108024	0.87164527894325	1.24736896422135	1.54803248939416	1.70242839577191	2.08775544810632	2.3802211947156	2.88994118122558	3.55710687847539	1.51622224807855	2.76375100808899	3.87357348368124	4.98472247406486	6.32582643371215	7.70657773821112	8.90247696022247	9.86737540100015	11.3056541857421	5.08581484035439	10.6042961428253	11.946970103667	15.8806226894783	26.5418313388218	28.197301536042	41.6751009642459	38.6504312475606	39.1150045466956	49.8556527251984	1.03269874461854	2.21731742380641	3.87887861677316	4.20672585637267
193	Ceftriaxone	3.26036975767096	5.05936531531717	5.83588390685573	6.6714013801852	7.33132956143832	8.00994455067914	3.11514267814664	4.44086503184856	4.2718481044115	5.17729451974863	5.8725212058908	5.5628760903864	6.0502550583936	1.46294994200293	2.00658629384174	2.64416681676408	2.88493062109581	3.6725147958386	4.04989332799755	3.64374380441482	4.56851906891802	5.71095678524714	6.47839788264152	7.38063941778884	8.10678980305516	9.01628965927436	9.61974156825215	1.01859321816272	1.49060477517557	2.06353111917836	2.44471213790465	2.61711117501043	2.93705001095226	3.57203811001819	3.65722230767208	1.58313095908884	2.87205281113141	4.0403797679786	5.09532190995232	6.3537356518158	7.57593110380972	8.42848573847935	9.33885129033331	10.4493181516368	5.63616338868313	11.2315064312295	16.5785713328531	18.9861712682274	27.7342293015901	26.8397112921298	30.0109507618424	38.6049772634306	45.5294824492692	53.8362945459245	1.18267489174249	2.98953358390168	4.48727171666154	4.83553830111253
194	Nocardicin B	3.09185498994726	4.73961421293341	5.56942814540348	6.40409893205275	7.18034017131258	8.15569459551431	1.71673065732102	2.49393183245216	2.8594094802105	3.39063349165481	3.58121748749502	4.27289431377947	5.36826146381213	1.28644673929417	1.49416338795313	2.08735613284477	2.5015473373454	3.6302191258665	4.43942101765655	3.30239948265922	4.20920694204319	5.18793328200082	5.97125903556892	6.84913128726449	7.74935961652309	8.89383516921608	9.89214677054373	0.833270500307828	1.25634115883542	1.48505929036065	1.71713510294172	2.02014234283956	2.49068204517224	2.80150001976036	3.49724405224406	1.49249168830634	2.72624490840918	3.86200510904931	4.94497444075162	6.09912827410521	7.05695580373313	8.11167547219132	9.2742822051657	10.5364837971896	5.30602086532171	10.1576808936143	12.9232276917255	17.7759414309397	25.1938034561823	24.0395442078633	32.2473167030478	37.2523004364204	37.3042166808674	47.5278969015469	0.997746166403886	2.25052621405059	3.6344235612554	3.96643047716257
195	Ceftriaxone	3.26600252740088	4.84291877322888	5.45597034858445	6.146838064544	6.66748801393341	7.36971236004321	3.11104456356458	4.25901754582414	3.92665927633376	4.67892131775669	5.28758430169785	5.12018672109525	5.61503800307267	1.46525352251204	2.00355699474084	2.51389970562458	2.66732929273732	3.39163113992591	3.77500047250842	3.64964155799951	4.55016719468246	5.48274600192054	6.09482446979444	6.83014304286279	7.33941504060714	8.28250678423011	9.05778700645872	1.01872054481641	1.49244693623007	2.06050573793319	2.39473240872492	2.47638182885245	2.69657015554983	3.21348475351278	3.39452067734947	1.58347623419827	2.87258020742815	4.04802084017627	5.0856586644866	6.08911500016673	7.09140227151027	7.81578842256604	8.48369584091291	9.60426136995027	5.6354171664064	11.2376279317497	16.6128842068063	19.1957924390935	27.1939918399434	26.0919232362941	28.7706425236789	34.5060293753379	43.0936566027598	50.3428949598381	1.18285963350405	2.94350278199827	4.07965503977795	4.37221739816401
196	Aztreonam	3.16441138337383	4.66949335035303	5.55835967921824	6.16560088565784	6.79299168366099	7.72810314175697	2.40748756113716	3.63229440544354	4.55991666043461	4.85507923995052	4.89860514820044	5.12268773224319	4.6164532666673	1.31529332979772	1.5992002238285	2.38896417931229	3.0705221109399	3.22102521461172	2.74036001956042	3.58738972951492	4.45068507160511	5.39648791163666	6.3004877149778	7.20223938799401	7.40064606184894	8.53704390006607	9.35366493649709	0.917741264955508	1.2688192364981	1.5461383151748	1.62905630997923	2.2413497264557	2.92553895537379	3.06179819431425	3.36642182190976	1.55731279835377	2.86687001569828	4.03881560389453	5.13569858447578	6.00955049357675	6.96601883423937	8.08626756654838	8.56892291176327	9.98546795098834	5.45412926801969	15.5231454099501	16.5643509941382	25.8667239323335	27.2885112227975	30.5827286075891	46.5551073720932	30.7164168743576	46.4086039291075	46.4740277642386	1.12447437390531	2.31374363956058	4.07247509995839	4.17971530177119
197	Imipenem	3.11914553063305	4.82965942592894	5.84896568334785	7.10393264709933	7.72430772974442	8.16594330721906	1.83237373789237	2.40634906250563	2.76981426267417	3.35961654764859	2.61580035852001	2.41573115621669	1.86068897519965	1.2076011039147	1.45019762330161	1.92124570178303	2.28701209949754	2.23165653737391	2.07716059448942	3.25309695154918	4.22907017013829	5.20284868262454	6.08396375746413	7.77372229549789	8.40567223826003	8.54395663852425	9.40622063102448	0.880795009782798	1.2997224896335	1.59107843504879	1.97456155961829	2.05018466392824	2.51076034432254	2.91394170339994	2.44416040999671	1.50673363733808	2.7454710546293	3.90877961372769	4.96911312196542	6.24207349232719	7.47991938057355	9.1258718489176	10.3054869722224	11.1639488539388	4.5226709990115	8.59179379527091	10.0783367829106	16.3188950195455	21.8131428866331	19.2970069898933	38.7267494515723	34.2880343828873	35.1117634091737	34.6028632820872	1.00570303118879	2.39833934854314	3.87733773597603	3.68567527877024
