No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpMAD_EA(ed)	SpMax_EA(bo)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMax_EA(ri)	SpDiam_EA(ri)	SpMAD_EA(ri)	SpDiam_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpDiam_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	Chi1_EA(dm)	SM04_EA(ed)	SM05_EA(bo)	SM09_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM07_EA(dm)	SM08_EA(dm)	SM15_EA(dm)	SM05_EA(ri)	SM09_EA(ri)	SM15_EA(ri)	SM04_AEA(ed)	SM15_AEA(ed)	SM06_AEA(bo)	SM10_AEA(bo)	SM11_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM04_AEA(dm)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM15_AEA(dm)	SM03_AEA(ri)	SM06_AEA(ri)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig07_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig15_EA(dm)	Eig05_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig13_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig08_AEA(dm)	Eig09_AEA(dm)	Eig13_AEA(dm)	Eig04_AEA(ri)	Eig12_AEA(ri)
340	Cefazolin	0.398770235985528	20.7606475515369	4.47123874829246	3.93364508606308	6.59408118183653	1.88982625736324	0.107935520756655	27.2526857379149	0.851646429309839	3.24028136208176	5.14690047680966	1.39584661231293	6.83973270353888	1.570719098753	4.60929740534415	1.54989169139074	4.6206014742453	6.40072677302782	1.71395975650324	1.5161974832887	21.3511659363757	22.4689624301233	10.9739232499355	7.68063742756094	13.061546007521	4.17547590788345	2.22111469999593	5.37629912438235	11.1082469102319	13.4358194618803	6.39205094028328	10.8711585390324	17.7305285646837	9.196545660954	29.8503102872228	10.2472689495449	2.80271151157955	2.6828803703691	2.11745512552655	2.04361486252917	1.11741133134769	9.60168675200635	7.57526522159432	7.4228759109322	5.52690048045584	4.61707487309402	1.90919449978361	3.70557297644525	3.51094841047282	2.70620891858574	2.25758367219315	3.26353630415455	2.00041196750739	1.9353838577838	1.43666279968544	0.812317279934296	0.434620684406681	0.253932767165671	0.035540544106632	0	0	0	0	5.17664239582164	4.83146564462872	4.60308193852392	4.10955770280836	4.06235744825629	3.96018276325683	2.04958947018177	4.43119026723941	3.80774988714015	3.62845615879095	3.55649655762301	3.10281313972835	2.55794348876751	2.48092039255556	1.33537710214637	3.50758186925199	1.65499191218828
341	Ampicillin	0.540885456421224	22.0630218669518	4.96738311434878	3.77356129745765	6.77356129745765	1.84687134934724	0.121235799162052	22.0293204461951	0.847281555622889	3.38006104932291	5.38006104932291	1.50294708429332	7.44679575391583	1.66006245321035	4.68924824926035	1.60061944661736	4.95159642355975	6.95159642355975	1.71009090257708	1.56645588162505	15.745273046894	16.2904070955075	11.3157298355768	7.38111265313321	12.5712832792546	3.81028702431284	2.93111268246368	6.50476607796246	9.95851962559102	13.7017839530422	6.69241073618477	11.3660749859327	18.4513558910077	9.29734341559776	30.7394469241234	10.1658842684001	3.04272227480399	2.88301170177011	2.12277618215136	1.55209572994854	0.71159714761147	11.0324640018696	9.37352757246955	7.2528105572773	4.53942776071166	3.10614850663219	1.00898861113992	3.60318989577667	3.20911132217781	2.5812121722391	1.69719628839784	2.37723239478852	2.08309816972106	1.97028982641405	0.706789256880023	0.590303871491957	0.134815925588597	0	0	0	0	0	0	5.14926317947505	4.76715241004114	3.71086592211098	4.19464527973374	4.06662301073597	3.55824708292149	0.664506830542043	3.9629662339619	3.76101473168608	3.71351616627378	3.17340389416813	2.7653807803634	1.86864267849375	1.75358491780938	0.458501138914972	3.20594681497971	0.551348107821945
342	Cefaclor	0.489335101359515	20.7227126353474	4.61885595928834	3.91727041439591	6.91727041439592	1.87113749452971	0.132678112296922	22.6894906878891	0.872672718764967	3.216204787019	5.216204787019	1.44348358558438	7.02044146627683	1.63654682931903	4.60165154575871	1.56238061693344	4.6157702434299	6.6157702434299	1.70278094426068	1.53821332892874	16.9685892690982	17.4431521191002	10.9576079263122	7.41780560228037	12.7697586878373	3.83556087981297	2.33479668415723	5.59308618551999	10.6147122130597	13.5017448553453	6.38722370449972	10.9301653134523	17.7451873757487	9.11195547005478	29.908542464474	10.0853858426821	2.93402823778984	2.71641627856448	1.94168015308533	1.55911540236541	0.801717965256572	9.54992062951158	9.17080869692803	6.01948103024099	4.53458432049299	3.10328114969847	1.29580900713891	3.60733093455229	3.28745633597993	2.28798489404547	1.81906955526319	2.08344111812038	1.97667040750107	1.43666279968544	1.06782444003088	0.70051616986399	0.505862108365808	0.124137380657019	0	0	0	0	0	4.99579083392775	4.6383856013988	3.56248097416198	4.18259534740131	4.02815450864605	3.55213458725295	0.880032303838361	3.84497907570187	3.73992952202971	3.62042802425165	3.08017604827793	2.76529709744566	1.96183844259567	1.75855797776009	0.694074184625474	3.13937421105487	0.663428755479026
343	Aztreonam	0.458969202831403	21.3101068821107	4.95343171015091	4.5527312337816	7.24067054713834	1.93011389918836	0.0896473666401852	16.4473391115196	0.56714962453516	3.46179237712891	5.36904326228385	1.48104750844604	6.76580747854183	1.66806784186145	4.84748384015705	1.58306547309653	4.31965789457562	6.24455735532251	1.72140202695202	1.54871066108204	20.3372841895996	22.4889402788342	11.3780560347153	8.23832218724301	14.0221347249864	3.42839741714436	2.5906111062914	6.34317006185597	8.35226951757506	13.9053289746698	7.02621000011843	11.7630246628874	18.9562326901564	9.43292376643183	30.7743147011595	10.5310110400391	3.33590818381389	3.00928523753268	2.38315843901728	1.73576031856243	0.915326408884083	11.9308145104917	10.0518431281258	9.30363520702411	4.99421603816594	3.75294919217727	1.69178833980755	3.95074062197239	3.52738392518083	3.17117411431838	1.84177272207486	2.19025154952501	1.95625492287738	1.05830052442584	0.247832144272751	0.171256782093474	0	0	0	0	0	0	0	5.32060836867179	4.73205080756887	4.39923687479423	4.44436841859897	4.3398867132728	4.09415541051061	1.17082913636468	4.04081845616668	3.78465140077445	3.45387435388741	3.07451046844131	2.75731998451377	2.36650188809407	2.05921202493952	0.526526980046571	3.75127559241703	1.05430542803387
344	Carbenicillin	0.50225548983371	22.0631537153439	4.94399079569433	3.7775047529023	6.7775047529023	1.85599367962402	0.11257609955488	26.386072277912	0.942359724211141	3.38077822925865	5.38077822925865	1.50278902598634	7.44681589006638	1.66241368429082	4.68956621374082	1.59781754263782	4.95160706023269	6.95160706023269	1.70857564022045	1.56035913048261	16.6065078050461	16.4079557498685	11.395481121951	7.4817669472013	12.6807640735685	3.9979547998782	3.3302895349228	7.18645620658354	10.0446513302124	14.6928048683518	6.78542898835483	11.4795231548439	18.5663484944663	9.36964915446106	30.7968918766374	10.2537162955435	3.1052458289102	2.96864284683102	2.16013450992289	1.85988232954529	1	11.0720475024084	10.5846588421291	7.25940298559511	4.98761944029451	3.88166643691179	1.5091461365317	3.68766937821879	3.2097129709255	2.58297591696837	1.97545860166308	2.5873930998208	2.37722934323329	1.98399676576786	1.88531624224403	0.619116999645066	0.48012286904444	0.10773003166386	0	0	0	0	0	5.15694611272334	4.82124039215467	3.80156214072371	4.30732399410964	4.08491003779074	3.61140224055936	0.812963512964417	4.05365285229676	3.9214985990796	3.71473356645719	3.36924854159996	3.17340046078907	2.22497224767764	1.86403246548119	0.795380044366741	3.20951163239065	1.12927116178956
345	Cephalosporin C	0.455731154061226	20.7604723137143	4.31335919954128	3.93211859844571	6.57948096596125	1.71982775395086	0.122683022509142	29.6405391112896	1.05859068254606	3.24091959596628	5.16316033400882	1.4204214246752	7.08631735147736	1.60090899475561	4.6088576202171	1.52423605249476	4.61151055355751	6.37578890623318	1.68923331609401	1.48768077522777	20.3228192741054	17.9982148606518	10.8881656392757	7.32712329225929	12.5937233485179	4.07740523177625	2.87009648558759	6.39618417208742	10.6073154532095	13.9138877288773	6.40364141421879	10.9001996733682	17.7489776205341	9.07234187381889	29.8473190030776	10.026147565272	2.78332028015729	2.64651071108016	2.04342434095131	1.6229731947397	0.826371580166176	9.59705922146555	7.41638724860001	6.35182351709851	4.70446277475509	3.04396957949458	1.49853981659753	3.30987598933049	2.99097687077811	2.36529820287908	1.73772123207454	2.37394579187914	1.99318527022936	1.89640367791845	1.7365299240555	1.43666279968544	0.956294460268188	0.591709481390016	0.212929692931409	0.0283355910646544	0	0	0	5.0380347221346	4.68612675988584	3.57857207858745	4.07920838069053	3.83371827997171	3.60775004269868	0.917039702454042	3.80702012655223	3.72765927155553	3.62676066838898	3.53764570582003	3.10259072633444	2.54939258660048	2.09582078048596	1.20259556914328	3.3129028879724	1.32586505590388
346	Ceftazidime	0.319164000621852	20.7665600248741	4.63479300840724	3.96172349749304	6.96172349749304	1.90224841257574	0.0858688233997052	28.9284005769106	0.723210014422764	3.24651797187229	5.18288784676214	1.43649330917115	7.02823842649516	1.60744517230068	4.61469119014918	1.56390277078008	4.61143154105616	6.61143154105616	1.71167428724681	1.52736765271085	27.2497445778988	28.9064413323181	11.4130277786302	7.99127508020876	13.3997513934908	4.10826390381091	2.6189945541978	6.38821297846394	10.6686503209383	14.3636331531808	6.91935296507155	11.4883297952987	18.3611293943549	9.56345899971214	30.5163113944209	10.5887580905082	3.33565483108356	3.00177770017567	2.47547605934945	2.38337851033949	1.46252801286827	11.9307875136807	10.0500985627495	9.5799660161651	6.70889833603582	5.13149305597397	3.46702489263852	3.93257806367464	3.52737934580776	3.29946021691022	2.35234135543519	2.59977363256537	2.19025154952501	1.98404045370333	1.43666279968544	1.06203494770133	0.922938816307748	0.548855695825131	0.171256782093475	0	0	0	0	5.45136308629651	5.03522381988553	4.73589475749694	4.44204756550355	4.33572232259826	4.09534792859301	2.5	4.31934505318202	3.82463123764822	3.76468695965947	3.61261622768076	3.44371917936329	2.75708463931057	2.65326824066965	1.89910177587629	3.76917797725054	2.25617846498333
347	Cefamandole	0.375370219987867	20.7625874795875	4.53092853245384	3.93580294968039	6.93580294968039	1.89678964543878	0.101586372513934	29.1304883845397	0.856779070133522	3.2426819865197	5.2426819865197	1.44049228638347	7.02744685329893	1.60499282664751	4.61035833025049	1.55405910604087	4.62150847444603	6.62150847444603	1.72151346473084	1.52603367869613	20.1057990921787	18.897731656262	11.1101916235551	7.73633438875227	13.1661607261649	4.21642649252385	2.45131401590955	5.82866926048787	11.113252558642	13.5785045768151	6.56912160814404	11.0696627610068	17.8716090772028	9.31623074723361	29.9839595943156	10.3246840008661	2.93848820819863	2.83174907409623	2.14012535949651	2.02314094817547	1.27372835746562	9.69423527692252	9.27951071902026	8.58386463245874	5.61754492980583	4.30408281791088	2.42875238621435	3.81093545384762	3.6076305949234	2.83584006954369	2.045160017933	3.26353630473166	2.19264575660198	1.98024028343487	1.43666279968544	0.890080120820757	0.805508186937116	0.418760432814556	0.123873641769744	0	0	0	0	5.22497019792595	4.90248870407097	4.13185528977487	4.19922394665537	4.17617731824074	4.0403544349356	2.09728422049781	4.45015507337332	3.85978603683717	3.75426951067801	3.6013125433276	3.13379605103513	2.75684217918378	2.43149989378783	1.33389598213811	3.68413471486977	2
348	Aztreonam	0.458969202831403	21.3101068821107	4.95343171015091	4.5527312337816	7.24067054713834	1.93011389918836	0.0896473666401852	16.4473391115196	0.56714962453516	3.46179237712891	5.36904326228385	1.48104750844604	6.76580747854183	1.66806784186145	4.84748384015705	1.58306547309653	4.31965789457562	6.24455735532251	1.72140202695202	1.54871066108204	20.3372841895996	22.4889402788342	11.3780560347153	8.23832218724301	14.0221347249864	3.42839741714436	2.5906111062914	6.34317006185597	8.35226951757506	13.9053289746698	7.02621000011843	11.7630246628874	18.9562326901564	9.43292376643183	30.7743147011595	10.5310110400391	3.33590818381389	3.00928523753268	2.38315843901728	1.73576031856243	0.915326408884083	11.9308145104917	10.0518431281258	9.30363520702411	4.99421603816594	3.75294919217727	1.69178833980755	3.95074062197239	3.52738392518083	3.17117411431838	1.84177272207486	2.19025154952501	1.95625492287738	1.05830052442584	0.247832144272751	0.171256782093474	0	0	0	0	0	0	0	5.32060836867179	4.73205080756887	4.39923687479423	4.44436841859897	4.3398867132728	4.09415541051061	1.17082913636468	4.04081845616668	3.78465140077445	3.45387435388741	3.07451046844131	2.75731998451377	2.36650188809407	2.05921202493952	0.526526980046571	3.75127559241703	1.05430542803387
349	Ofloxacin	0.433083478084605	20.3013661758788	4.81018033795417	4.40445433568361	7.40445433568361	1.8239872397655	0.0495400965408772	9.39332559937088	0.323907779288651	3.31433347326149	5.31433347326149	1.46252797451083	6.5786151783087	1.64202140054455	4.72670551425219	1.57022705134703	3.81911022394534	5.81911022394534	1.63344084371638	1.54256524082725	26.9770894945178	39.5812996392019	11.1149671105515	7.81515661701037	13.5690780186251	2.24994352166845	0.766397642299539	0.482003343825304	3.64812309162332	0.100339940067644	6.56581566344633	11.1409794743174	18.119943154139	9.28498391497195	29.9540831181311	10.2326777590606	2.9915002838305	2.70837494488368	2.27873849329373	1.95987202026742	1	10.5149999246612	9.14053426006206	7.74657441429227	6.05895465731234	4.36654203905099	1.5963120623694	3.72396836067428	3.13221783439608	2.47254007586265	2.05463500340815	0.86	0.8	0.8	0.8	0	0	0	0	0	0	0	0	5.34130257954169	4.84175803361354	4.18945924508328	4.29041104724144	3.87816517317522	3.68135083810004	1.13994150522243	3.55119122165892	3.30164790988317	3.14304566818199	2.78685235247506	2.49304621228777	2.17643563145798	1.71208792595263	0.506910200283343	3.41984398684614	1.14902223706382
350	Cefmetazole	0.497167742641522	24.9557471631123	4.5355594371415	4.06513504282422	6.7312676624679	1.80157121999855	0.127204948661861	41.0388513120196	1.28246410350061	3.52923588847714	5.43583193203321	1.36974465344652	8.04167463962477	1.65078256519935	4.86998738650837	1.54802515492938	4.75913085175822	6.49592473506215	1.80718509752983	1.49196209142247	19.6157824515715	16.179706974918	11.5737477143159	7.74746189867352	13.2602954944959	4.68830288395138	2.36284447164671	6.36441171541895	12.2904826254831	17.4513665664298	6.70592240845609	11.5405748461932	18.9660865738099	9.40763263969996	31.5126191554912	10.387419608229	2.97855920286131	2.80677332192309	2.03257481610843	1.84454584003199	1.12289353628404	10.8746504093374	8.59216174756771	6.95739067124932	5.40224587770062	3.64209100085684	2.15617449979884	3.81582501804619	3.61167103459148	2.35577040394444	1.99866668850988	3.4539588163481	3.2635424393394	2.28614783249382	2.15913819922012	1.49002312592178	1.43666279968544	1.10137647689531	0.759470554869651	0.12654901457892	0	0	0	5.37301930855947	4.86451212770532	3.91709527090164	4.29500520953105	4.17859532766524	3.62167443411102	1.76681775645505	4.46040944009438	4.43223715028281	4.01617343195686	3.92032942634269	3.63977056034673	3.13575171365196	2.86343522208525	1.95936805639165	3.29701209209896	1.54812217259366
351	Penicillin N	0.562508675703062	22.0627168925765	4.86006427905408	3.77109313386873	5.77109313386873	1.71853408321243	0.126085230817721	25.4907738209077	1.01963095283631	3.3793143818683	5.30173113238451	1.48234760571711	7.19214339336559	1.67091135061712	4.68867023595119	1.57745797730844	4.95157054748105	6.7165862672127	1.7318266001356	1.54928916653746	16.8760555630948	15.0784992145246	11.239790403159	7.27309259599952	12.3115986474944	3.95615854409243	3.26039543200017	6.9070640555504	9.99872817924338	14.0610635861368	6.63895985889401	11.2730013591269	18.3788037388513	9.23102496316902	30.7018188017733	10.0724705448909	3.01587545203776	2.64727293990463	2.19743940734614	1.48877158778265	0.480579623105203	11.0202621255222	7.41805075248162	7.30132945009118	4.51054626655954	3.04322402113786	-0.681625750661786	3.21600132875833	2.99087000874732	2.58017988312721	1.58926170578721	2.37723124689864	2.37394579187914	1.98781174170458	1.89554287127148	0.608140706776592	0.191435545513696	0.159148235966687	0	0	0	0	0	5.15511932774915	4.70251533166263	3.72195204884704	4.10796061275069	3.83378385116669	3.61355900876681	0.611078583885188	3.95115373997958	3.72769293466422	3.7151547707653	3.55462363578221	3.17340110726536	2.09529483781744	1.86298082261369	0.456392444873016	3.33452186320409	0.546865852397987
352	Carbenicillin	0.50225548983371	22.0631537153439	4.94399079569433	3.7775047529023	6.7775047529023	1.85599367962402	0.11257609955488	26.386072277912	0.942359724211141	3.38077822925865	5.38077822925865	1.50278902598634	7.44681589006638	1.66241368429082	4.68956621374082	1.59781754263782	4.95160706023269	6.95160706023269	1.70857564022045	1.56035913048261	16.6065078050461	16.4079557498685	11.395481121951	7.4817669472013	12.6807640735685	3.9979547998782	3.3302895349228	7.18645620658354	10.0446513302124	14.6928048683518	6.78542898835483	11.4795231548439	18.5663484944663	9.36964915446106	30.7968918766374	10.2537162955435	3.1052458289102	2.96864284683102	2.16013450992289	1.85988232954529	1	11.0720475024084	10.5846588421291	7.25940298559511	4.98761944029451	3.88166643691179	1.5091461365317	3.68766937821879	3.2097129709255	2.58297591696837	1.97545860166308	2.5873930998208	2.37722934323329	1.98399676576786	1.88531624224403	0.619116999645066	0.48012286904444	0.10773003166386	0	0	0	0	0	5.15694611272334	4.82124039215467	3.80156214072371	4.30732399410964	4.08491003779074	3.61140224055936	0.812963512964417	4.05365285229676	3.9214985990796	3.71473356645719	3.36924854159996	3.17340046078907	2.22497224767764	1.86403246548119	0.795380044366741	3.20951163239065	1.12927116178956
353	Ceftizoxime	0.46370061374463	20.519916571105	4.56239971461193	3.94829549993936	6.62935896172752	1.87626012704524	0.126801419757727	22.2495491614417	0.824057376349692	3.20627454161709	5.11289757793288	1.41272920846544	6.92320287820387	1.63098433903233	4.54319047088433	1.56521754372691	4.59490794608076	6.51861133761199	1.72547765038428	1.52140685496265	18.7497765581141	17.1012755687275	10.9332676710898	7.56692547398685	12.9864208302817	3.90481710517782	1.66785775256348	4.80163035182072	10.5968009565857	13.3836094264548	6.38041317262722	10.8999494536589	17.6975288089535	9.10952506673736	29.8108956148521	10.1350487012616	3.00394637256453	2.59311042835203	1.78835455686813	1.7154298393634	0.776733324868358	10.0088470344881	8.46275062901618	6.69705142453153	4.86278196478419	2.94800630216366	1.6939547115262	3.76451225205437	3.26161072406714	2.24009050232806	1.77062654072327	2.37318351587061	1.98361552498397	1.43666279968544	1.06103056685945	0.695842871818905	0.15080096804383	0	0	0	0	0	0	4.95523505099355	4.59377861174842	3.72999137587332	4.36512178891564	3.92566171542481	3.78978234828317	0.901026224894222	4.01691537898466	3.79653257700123	3.57165826169259	3.46758524077633	2.78372764312714	2.31372222331567	2.11333244062359	0.696681255640547	3.28315439999588	1.25940194133201
