No.	NAME	G1u	G2u	G3u	E1u	E2u	E3u	L3m	G1m	G2m	G3m	E1m	E2m	E3m	L2v	P1v	P2v	G1v	G2v	G3v	E1v	E2v	E3v	G1e	G2e	G3e	E2e	E3e	L3p	G1p	G2p	G3p	E1p	E2p	E3p	L1i	G1i	G2i	G3i	L1s	L2s	P1s	P2s	G1s	G2s	G3s	E1s	E2s	E3s	Tu	Ts	Ae	Gu	Gm	Du	Dm	Dv	Dp	Ds
521	Cefoxitin	0.17703420673468	0.17703420673468	0.199217541122102	0.509765631386323	0.39065016043997	0.383905221857274	1.03243138231532	0.154812382735768	0.187864317906003	0.166428834349117	0.407694925505184	0.413828676769937	0.124733168571236	1.84023974554985	0.850538442286334	0.0896789390081278	0.154812382735768	0.17703420673468	0.17703420673468	0.434206840464309	0.331857007682222	0.225044370970678	0.154812382735768	0.166428834349117	0.19346235052009	0.412281159761514	0.394213239464269	1.25045503005674	0.154812382735768	0.166428834349117	0.154812382735768	0.459454286468707	0.313518564980175	0.252946370842556	19.11798125556	0.154812382735768	0.160997524278041	0.17703420673468	18.1794640912148	2.52441571091596	0.818029217967795	0.113592226892107	0.154812382735768	0.166428834349117	0.171731919799903	0.484174598941093	0.575800026020258	0.261573373263945	22.5536698652841	22.2234899339874	71.4962753276641	0.184139651982857	0.16915812220494	0.428107004561189	0.315418923615452	0.330369406372403	0.341973074097146	0.440515999408432
522	Ceftriaxone	0.167299752740038	0.194295664666336	0.167299752740038	0.481973934410428	0.363334001050108	0.383262088963747	1.69905701213898	0.149243936527412	0.175956633401682	0.15871993279114	0.514863128916116	0.159609314024736	0.250216514426048	2.6806894016023	0.821727973179038	0.10839964551912	0.149243936527412	0.175956633401682	0.149243936527412	0.475452428617898	0.212289879276921	0.265623298469838	0.149243936527412	0.149243936527412	0.163022121884134	0.346916714092559	0.375997665467543	1.78414841417007	0.15871993279114	0.175956633401682	0.149243936527412	0.461061886755	0.225285566577633	0.287172083079867	20.8301087301582	0.167299752740038	0.149243936527412	0.15871993279114	22.4661981271551	3.0377312760755	0.816569638666465	0.11041116598507	0.149243936527412	0.163022121884134	0.149243936527412	0.599077353184162	0.307277642489638	0.346336415359201	26.1002470856287	27.5128991617231	120.57209391297	0.175853588953056	0.160932813366234	0.409523341474761	0.308229652455633	0.317788535454886	0.3245065121375	0.417563803677667
523	Nalidixic acid	0.172195433794098	0.192603319712751	0.21188509116202	0.43227094006201	0.483519454024619	0.344443157863916	0.229906431874135	0.172195433794098	0.172195433794098	0.21188509116202	0.520252792466276	0.20415980355326	0.086523445149062	3.11601429774102	0.649149101745271	0.323693526513907	0.172195433794098	0.202141697365992	0.21188509116202	0.383630964703457	0.293814238239729	0.127253178790087	0.172195433794098	0.172195433794098	0.21188509116202	0.455874909136251	0.330288574732031	0.285146769099981	0.172195433794098	0.172195433794098	0.192603319712751	0.344003683192208	0.344708524850512	0.157038126005489	6.69986915931828	0.172195433794098	0.192603319712751	0.192603319712751	9.54610212608448	3.19544845629414	0.726136398593295	0.243065850678853	0.172195433794098	0.192603319712751	0.192603319712751	0.939942008896204	0.304610600033539	0.255953865221602	10.9655156848214	13.1464310900509	31.0560898493737	0.19154108047463	0.184521886933853	0.420077850650181	0.270312013722866	0.268232793911091	0.28191677801607	0.500168824717115
524	Nalidixic acid	0.172195433794098	0.183017028955741	0.21188509116202	0.434460484174178	0.486417864114234	0.271171384061357	0.108415905866314	0.172195433794098	0.192603319712751	0.21188509116202	0.513234233671186	0.219277165936915	0.0231346614537376	3.21971568195366	0.647090219729447	0.33312419518762	0.21188509116202	0.172195433794098	0.221972012073271	0.380377518553893	0.302267817700711	0.0760376329631349	0.183017028955741	0.172195433794098	0.202141697365992	0.466849914795465	0.234699721966867	0.240168730068485	0.172195433794098	0.192603319712751	0.21188509116202	0.344061981725297	0.345838378573967	0.12184191619014	6.73158272199902	0.172195433794098	0.183017028955741	0.192603319712751	9.51699220421074	3.45246841264063	0.722827501720598	0.262219308782681	0.172195433794098	0.172195433794098	0.21188509116202	0.924019929486922	0.338636251448734	0.0776917923419691	11.0198856469133	13.1663393846482	31.0651286723486	0.188309043362096	0.19154108047463	0.397349910783256	0.251882020353946	0.25289432307258	0.270580758829802	0.446782657759209
525	Cefamandole	0.171797629532887	0.219203214138859	0.162305632647406	0.510596315684761	0.466714497344909	0.452007941223169	1.20103481592478	0.151861153330863	0.151861153330863	0.171797629532887	0.487760979175619	0.388709182714833	0.295718925536209	5.42842609122691	0.625648486669162	0.306801856543408	0.151861153330863	0.176575614695628	0.162305632647406	0.465776469871972	0.424459666220634	0.310435382953796	0.151861153330863	0.151861153330863	0.162305632647406	0.479102266483433	0.443696637052967	1.26660198824664	0.162305632647406	0.162305632647406	0.171797629532887	0.429958532972396	0.390967670707151	0.348487358752164	12.2399112605378	0.162305632647406	0.171797629532887	0.151861153330863	12.0403906356069	6.87372077607988	0.593804885137326	0.33899639134926	0.157424392613738	0.151861153330863	0.162305632647406	0.57489520930706	0.684804597139811	0.384864270829636	18.9686948615408	20.2766783112982	95.0069389304489	0.182837760121412	0.158235352291031	0.476439584750946	0.390729695808887	0.400223839682134	0.38980452081057	0.548188025758836
526	Sulbenicillin	0.178483027281038	0.167560109227301	0.178483027281038	0.63200101784962	0.399458887317457	0.458681623239557	1.35002728403244	0.178483027281038	0.178483027281038	0.155611391402494	0.621694676952405	0.285699836561991	0.20998012053343	2.51197718641507	0.745250948985505	0.158979304812494	0.155611391402494	0.167560109227301	0.167560109227301	0.57989082266262	0.335919930787399	0.3095391620942	0.178483027281038	0.155611391402494	0.178483027281038	0.450408123230396	0.464855122662303	1.53057017941988	0.155611391402494	0.173019650876961	0.167560109227301	0.56500915577593	0.315734608108461	0.323049829384029	12.5095048191935	0.155611391402494	0.178483027281038	0.178483027281038	13.3918385240455	3.3974733210686	0.721082214961486	0.182936613462737	0.155611391402494	0.167560109227301	0.161972688765155	0.844409097117955	0.43723034282968	0.327729566099077	17.0512177145808	18.5718608033631	64.130721409093	0.174765147257365	0.170508124592367	0.496713842802212	0.372458211349276	0.408449971848073	0.401264531089473	0.536456335348904
527	BL-S217	0.191449544252692	0.171797629532887	0.191449544252692	0.578212354730107	0.533397840674239	0.340818962864856	1.43915647169827	0.151861153330863	0.176575614695628	0.162305632647406	0.434856305470727	0.417980229623309	0.381746943904931	3.33297580617283	0.821111092966774	0.129976656253925	0.162305632647406	0.162305632647406	0.171797629532887	0.49511468174736	0.400431928942195	0.305883341029099	0.162305632647406	0.151861153330863	0.151861153330863	0.534606377124667	0.387701092134916	1.21857507310208	0.162305632647406	0.162305632647406	0.157424392613738	0.504950722398063	0.396532692838375	0.270652902049909	22.9504256521519	0.162305632647406	0.162305632647406	0.18637866334394	21.965751527296	4.12141840862661	0.793815504628898	0.148943041159562	0.151861153330863	0.181427545613218	0.151861153330863	0.546098950181198	0.715530951728144	0.403529999987507	27.9705341667188	27.6711041787535	123.807386582648	0.18466104132695	0.163268976715153	0.484143052756401	0.411527826332989	0.400476650572885	0.390712105762116	0.555053300632283
528	Cefotaxime	0.164291815289034	0.184508593132169	0.184508593132169	0.480717244440184	0.478742504856729	0.325586587692657	1.49669479451412	0.153290488652678	0.153290488652678	0.189764696977103	0.291957835388973	0.441108029646459	0.411505321081926	3.69922664669564	0.734352224566988	0.197941554440139	0.174311518733476	0.164291815289034	0.184508593132169	0.354939343364648	0.425866187810372	0.299739095202698	0.153290488652678	0.164291815289034	0.174311518733476	0.4684158919798	0.352770996531965	1.27289615580759	0.164291815289034	0.164291815289034	0.164291815289034	0.380409462289567	0.478364284263239	0.299312950233087	16.4651084150113	0.153290488652678	0.174311518733476	0.174311518733476	13.6370586249731	3.98989493587746	0.709224861677306	0.207503154589559	0.153290488652678	0.153290488652678	0.153290488652678	0.345256528581024	0.532863785134356	0.372608401990548	21.4546320245889	19.2281170075195	88.0523221835013	0.177507363839892	0.164594485051451	0.428348778996523	0.381523728705786	0.360181542125906	0.386028898928631	0.416909571901976
529	Cefaclor	0.161044771756444	0.161044771756444	0.202466690935849	0.657130454983648	0.497948036511675	0.42018722857261	1.5412160590757	0.175428647161764	0.161044771756444	0.182043663840566	0.864008517984383	0.308307259132843	0.240945854291544	2.679699942945	0.721416214624572	0.178226222168771	0.175428647161764	0.161044771756444	0.161044771756444	0.70014124572178	0.317957190279819	0.290439367406411	0.161044771756444	0.175428647161764	0.175428647161764	0.486527183241887	0.417458570392755	1.57134066850118	0.161044771756444	0.175428647161764	0.175428647161764	0.707145313141372	0.340368453184622	0.323512381684445	10.4773313492885	0.188704122661139	0.175428647161764	0.161044771756444	11.9220728000137	3.27261786400859	0.707123178111749	0.194105839107137	0.175428647161764	0.161044771756444	0.175428647161764	0.865162197852854	0.42328003141851	0.239120237951493	15.6307575876844	16.8599660837728	60.3859489809475	0.173813010509371	0.17261329282285	0.525088573355978	0.47108721046959	0.43617926780267	0.45700871600348	0.509187489074286
530	Cefotaxime	0.153290488652678	0.184508593132169	0.189764696977103	0.594870751345372	0.357104328054598	0.405329275967075	0.76839604405636	0.159149325506182	0.174311518733476	0.200707660494957	0.44730075374279	0.248610102529471	0.143533921164814	3.14976903579304	0.832098207844071	0.130207840000074	0.153290488652678	0.153290488652678	0.164291815289034	0.484234621257389	0.24474120667895	0.222994159245835	0.153290488652678	0.169306021329876	0.189764696977103	0.348039111759591	0.391324869487965	0.96522797555391	0.153290488652678	0.164291815289034	0.159149325506182	0.527620807181492	0.265379561432233	0.251511342161837	22.4741817049658	0.153290488652678	0.164291815289034	0.169306021329876	19.8838589575927	3.8007801677708	0.799957056042487	0.152911007876245	0.153290488652678	0.153290488652678	0.179366692236495	0.47152584485834	0.368791742338102	0.350471716049793	27.4431407201229	24.8561579742308	114.93552805053	0.175085054533945	0.177241307835202	0.452434785122349	0.279814925812358	0.317323329060725	0.348170570258521	0.396929767748745
531	Nocardicin B	0.168094042296078	0.175619463586292	0.191613152876715	0.620989056688073	0.536311358004763	0.371720045204448	2.16024788667487	0.15342793062519	0.15342793062519	0.160756461920877	0.546101239435637	0.508493741194505	0.429263531326337	6.23029327617623	0.63411238298297	0.282722417003385	0.145293020839243	0.160756461920877	0.160756461920877	0.553671309243352	0.484861757933677	0.308102547658496	0.15342793062519	0.145293020839243	0.160756461920877	0.539188481495379	0.431966169866464	1.66646419102738	0.15342793062519	0.15342793062519	0.160756461920877	0.563654399410876	0.478817233813906	0.245945268556777	15.0728400632714	0.145293020839243	0.145293020839243	0.18747326482413	14.992268939	6.97832418089283	0.60292137754097	0.28063669649939	0.145293020839243	0.15342793062519	0.15342793062519	0.625233247287936	0.592329762172551	0.730639881640216	23.5462243959437	24.8660430654264	145.56225915222	0.178176365092124	0.155832880357419	0.509673486632428	0.494619503985493	0.448878538278508	0.429472300593853	0.649400963700234
532	Piperacillin	0.165236574970594	0.151462078343268	0.183311769442231	0.515164829257364	0.373344254824442	0.432008560915655	1.50101347306402	0.151462078343268	0.147882497251658	0.165236574970594	0.411348295649235	0.287968274382465	0.272431014389084	7.23774720652876	0.589323403288289	0.340929100787444	0.151462078343268	0.151462078343268	0.179556337497033	0.432651355469644	0.347682024310802	0.300188212044574	0.151462078343268	0.165236574970594	0.158354502298208	0.360520936376317	0.444654619640046	1.44765673899745	0.151462078343268	0.165236574970594	0.151462078343268	0.465809647909661	0.357768453196077	0.300725093502241	13.9080901107283	0.143798068873378	0.143798068873378	0.168729104490234	12.6372956611603	7.1620497107031	0.57801769579133	0.327585235158094	0.143798068873378	0.143798068873378	0.151462078343268	0.475294658610539	0.355405734875889	0.46762779466426	23.1301712242898	21.8631639708873	138.448335282708	0.16616267758328	0.15468289466136	0.440172548332487	0.323915861473595	0.360173863941673	0.374767731535993	0.432776062716896
533	Cefmetazole	0.174311518733476	0.184508593132169	0.231473229752241	0.531521378210939	0.36511278344511	0.390712615856677	1.38920191916372	0.164291815289034	0.169306021329876	0.153290488652678	0.469434639058738	0.38148069488895	0.187475999569738	1.71004259148795	0.870528317537839	0.0686652231005176	0.153290488652678	0.153290488652678	0.174311518733476	0.484024308936241	0.33001132532088	0.226717708860624	0.164291815289034	0.174311518733476	0.153290488652678	0.460721088503599	0.355811381616241	1.56674126885037	0.153290488652678	0.174311518733476	0.164291815289034	0.481507268425599	0.301396917424741	0.286195501638595	23.3423684528919	0.164291815289034	0.174311518733476	0.153290488652678	22.7022290224453	2.84803726667047	0.843853129131651	0.105862959843604	0.153290488652678	0.164291815289034	0.169306021329876	0.529537855051052	0.940204478248287	0.186643788586401	26.5685354079112	26.9030572249066	89.9859039943979	0.195260539626827	0.162156556634082	0.429115592504242	0.346130444505809	0.346917781039248	0.356366562496312	0.552128707295247
534	Ceftriaxone	0.15871993279114	0.175956633401682	0.167299752740038	0.508057796371535	0.423335866629087	0.453592282854055	3.06780571966565	0.15871993279114	0.149243936527412	0.149243936527412	0.326700542177305	0.37619349759914	0.351181193445762	3.25691097023723	0.704334589518937	0.157973899437962	0.149243936527412	0.184911354482311	0.154292604561237	0.379339100290597	0.333921916709171	0.439526637063207	0.163022121884134	0.149243936527412	0.149243936527412	0.424112259308371	0.494245408092315	2.82397269356517	0.149243936527412	0.149243936527412	0.149243936527412	0.394377967492567	0.308773131376321	0.416222782823513	17.2381857560213	0.15871993279114	0.154292604561237	0.175956633401682	14.7926304227381	3.91441819313813	0.659074302024198	0.174403900100669	0.15871993279114	0.149243936527412	0.149243936527412	0.410922887534628	0.420905229358081	0.614547649024898	23.5770211678217	22.444556520116	123.244775242607	0.167177363306773	0.152338013275442	0.461661981951559	0.351358411074069	0.384262551354325	0.3731246272308	0.482125255305869
535	Sulbenicillin	0.167560109227301	0.220506818595674	0.241985033307291	0.631179110279588	0.388919923328378	0.572415044440776	1.42704509364972	0.167560109227301	0.178483027281038	0.155611391402494	0.570611763675916	0.366267093493645	0.201275614446722	2.11770180503265	0.784738655427004	0.12156912041564	0.155611391402494	0.167560109227301	0.167560109227301	0.573247766243768	0.356397697101841	0.345581959440605	0.167560109227301	0.161972688765155	0.161972688765155	0.449375376674629	0.56455653585398	1.6400887849102	0.155611391402494	0.178483027281038	0.189657924780623	0.569391742888401	0.325123695388314	0.368643040716004	14.5281619230644	0.155611391402494	0.195442852338989	0.189657924780623	14.8117301010409	3.06369807676574	0.74707338441625	0.154526667406537	0.155611391402494	0.155611391402494	0.155611391402494	0.745872741956856	0.577576883475084	0.316730448050932	18.7662278912493	19.8263388979043	68.3445003866883	0.207552063098968	0.166956365302126	0.530838026016248	0.379384823872094	0.425075807595405	0.421052826330907	0.546726691160958
536	Cefuroxime	0.166428834349117	0.224251605952246	0.199217541122102	0.564540286662128	0.437434918173722	0.398852352641082	1.12011428912707	0.154812382735768	0.166428834349117	0.17703420673468	0.43224876746697	0.415748416919508	0.166858278157	2.43311811442552	0.823954384684694	0.114001180838043	0.17703420673468	0.154812382735768	0.171731919799903	0.460655811620953	0.356184136999775	0.247601308532205	0.154812382735768	0.154812382735768	0.17703420673468	0.437034944736096	0.399076738249795	1.38827184539711	0.154812382735768	0.17703420673468	0.154812382735768	0.451574704077906	0.361451244238651	0.269113917232918	19.8943303287305	0.154812382735768	0.154812382735768	0.19346235052009	19.6543653608045	3.13342379976757	0.809316545155069	0.129026385618729	0.166428834349117	0.160997524278041	0.17703420673468	0.580207673764243	0.660349254483933	0.272190561830914	24.0186690030682	24.2851397002377	91.3981089482275	0.195177867933583	0.165843002528329	0.466942519158978	0.338285154181159	0.354813752384311	0.360713288516492	0.504249163359697
537	Ceftizoxime	0.175428647161764	0.175428647161764	0.175428647161764	0.642955923182535	0.449070860140334	0.372410439594293	0.934937154684561	0.161044771756444	0.161044771756444	0.161044771756444	0.486897007440856	0.346076689929702	0.226940407790818	4.28829044153798	0.683647461544769	0.259021116076858	0.161044771756444	0.161044771756444	0.161044771756444	0.539158144349643	0.319423844705126	0.242640818007535	0.161044771756444	0.161044771756444	0.175428647161764	0.45298377745013	0.36214646238361	1.01326463563709	0.161044771756444	0.161044771756444	0.188704122661139	0.564031376834265	0.302597389503847	0.277280971385157	12.4681806946525	0.161044771756444	0.161044771756444	0.175428647161764	12.1836109918084	4.92175354325241	0.669361730752218	0.2703987735871	0.161044771756444	0.161044771756444	0.175428647161764	0.655696356274592	0.314412234844385	0.279658739232079	18.6508721028342	18.2018338247641	81.9846668541881	0.175428647161764	0.161044771756444	0.488145740972387	0.353304701720459	0.367074269020768	0.381303245907756	0.416589110117019
538	Ceftizoxime	0.161044771756444	0.175428647161764	0.202466690935849	0.511385913186989	0.356404891126533	0.387031843505982	1.6378256957294	0.161044771756444	0.161044771756444	0.175428647161764	0.506805571498459	0.260838406691536	0.352972240707341	3.86348791645347	0.652507416260776	0.251202504004342	0.161044771756444	0.161044771756444	0.161044771756444	0.464811891581325	0.289947069399544	0.320495750946381	0.161044771756444	0.175428647161764	0.161044771756444	0.36869458638604	0.417978653832904	1.50544506082361	0.161044771756444	0.161044771756444	0.188704122661139	0.487516782989479	0.315126262198936	0.315850659124796	11.3273755254067	0.175428647161764	0.161044771756444	0.161044771756444	10.3572638444481	4.58673464843333	0.618463348825398	0.27388770948074	0.161044771756444	0.161044771756444	0.161044771756444	0.54377550133547	0.396277604296881	0.397669165869054	17.3346173818115	16.7467706277484	74.7642842215586	0.178840925966701	0.165703338424518	0.418274215939835	0.373538739632445	0.358418237309083	0.372831234771071	0.445907423833802
539	LY097964	0.171240638681063	0.183232655433118	0.183232655433118	0.529091009284803	0.345963665474637	0.335879838138657	1.32146862742019	0.171240638681063	0.158179590939782	0.171240638681063	0.381115179930985	0.252508587439938	0.495770369544131	3.78696426927721	0.721780819284726	0.217221046519608	0.158179590939782	0.158179590939782	0.158179590939782	0.417244399790227	0.270886668702898	0.323390435902172	0.158179590939782	0.183232655433118	0.208630768791487	0.360420715720129	0.347361423346623	1.114484111234	0.183232655433118	0.158179590939782	0.158179590939782	0.455671385179128	0.28199623242465	0.328424708016985	14.7935267330992	0.171240638681063	0.158179590939782	0.183232655433118	12.5113951510566	4.89556566862727	0.67445656809959	0.263907132650165	0.158179590939782	0.158179590939782	0.177226059091724	0.439517807583184	0.447045965326421	0.286546605305573	20.0970678055688	18.550334807043	83.2014718167043	0.179144795937169	0.166771323501364	0.403644837632699	0.376464712305018	0.337173834798432	0.355364108540254	0.391036792738393
540	Piperacillin	0.158354502298208	0.175879558161047	0.183311769442231	0.519991221783421	0.395733723324466	0.42389866682918	1.06077277559259	0.143798068873378	0.151462078343268	0.175879558161047	0.377543733295656	0.314896205948915	0.218545759111859	3.60421827635458	0.817021250532706	0.138814676925747	0.147882497251658	0.158354502298208	0.158354502298208	0.416446093374737	0.360858098196039	0.255072360674746	0.143798068873378	0.143798068873378	0.168729104490234	0.403743879279425	0.409320611801653	1.22389769342244	0.158354502298208	0.143798068873378	0.143798068873378	0.443769073956559	0.350610481594805	0.291021127228163	24.0277603419037	0.151462078343268	0.154926456068983	0.179556337497033	21.9468557083767	4.23638705420745	0.794650009731423	0.153390766248448	0.154926456068983	0.143798068873378	0.158354502298208	0.454990152236031	0.458937609622675	0.387238551207065	28.9876182417976	27.618266456442	127.840388475291	0.172191632588494	0.156467488092588	0.446541203979022	0.303661899452143	0.344125517415174	0.361800227593175	0.433722104355257
541	BL-S217	0.162305632647406	0.191449544252692	0.196658284079416	0.567342547426803	0.466613938199372	0.327456531714702	1.23018928145791	0.167059190487993	0.171797629532887	0.162305632647406	0.459525258688076	0.36700163709055	0.391494487427282	4.13807954427284	0.767335671994023	0.184827377382182	0.151861153330863	0.151861153330863	0.171797629532887	0.498404293157235	0.359132265332126	0.297250113301406	0.151861153330863	0.151861153330863	0.171797629532887	0.475731809375492	0.366966004759613	1.07031148537361	0.157424392613738	0.151861153330863	0.167059190487993	0.502413195271483	0.341837236917699	0.274562493615881	18.4480430031868	0.151861153330863	0.171797629532887	0.202021706155924	18.3448221369501	5.36307335809529	0.732668424747048	0.214194200398598	0.151861153330863	0.162305632647406	0.171797629532887	0.579301852834638	0.672314906187447	0.447089775488463	24.2374466434505	25.0383686771866	114.507447755124	0.182824077773461	0.167009192886738	0.453804339113626	0.406007127735303	0.384928890596922	0.372937641935021	0.566235511503516
542	Cephalothin	0.18157724680642	0.193506869318045	0.206093532162686	0.564164324165256	0.506179525544559	0.477063575686441	0.864417076912213	0.16996268237559	0.157293247349547	0.157293247349547	0.405345783780387	0.494054840315171	0.195044798151331	2.06623065890827	0.853701761592222	0.100700052532409	0.157293247349547	0.157293247349547	0.193506869318045	0.472515250551119	0.407671233129924	0.258000195673604	0.16996268237559	0.157293247349547	0.187476777499409	0.483503053274402	0.473719258908146	0.967513223107529	0.157293247349547	0.157293247349547	0.16996268237559	0.521487786286622	0.470457526533835	0.276937437572705	19.1674819737536	0.18157724680642	0.16996268237559	0.16996268237559	16.4272413282494	2.32306718643612	0.820485687268891	0.116029425692863	0.157293247349547	0.157293247349547	0.157293247349547	0.422748997898847	0.406255778233392	0.373390539670869	22.7284093358001	20.0213624480519	69.2091811016825	0.193467220364948	0.161407822242915	0.515802475132085	0.364815140748963	0.379395559784882	0.422960916797721	0.400798438601036
543	Piperacillin	0.151462078343268	0.175879558161047	0.187153421029611	0.498394897999328	0.332819478478666	0.44184960269822	1.2987087951251	0.143798068873378	0.151462078343268	0.168729104490234	0.446059811893215	0.191770740599806	0.221031667846838	6.57438744991486	0.679076730666527	0.264456027139405	0.158354502298208	0.143798068873378	0.165236574970594	0.430418789442851	0.280712641824611	0.283105088347495	0.151462078343268	0.147882497251658	0.165236574970594	0.312187671014002	0.441902069334801	1.42497244891688	0.143798068873378	0.151462078343268	0.165236574970594	0.443377529531923	0.30817885732987	0.30179307095564	18.5387397822127	0.143798068873378	0.161783649659445	0.172273411219281	18.2969714765881	5.82904301703842	0.705539090622308	0.224770406113487	0.143798068873378	0.143798068873378	0.154926456068983	0.548924921163103	0.207707375790909	0.437456597071416	27.2118448337903	25.9333206618638	169.17635392257	0.170833228815434	0.154317669407288	0.424354659725405	0.286287406779953	0.331412173204986	0.351116485939144	0.398029631341809
544	Cefaclor	0.188704122661139	0.188704122661139	0.161044771756444	0.667184466468721	0.479444075069478	0.43122064130098	1.38823309804181	0.161044771756444	0.195493214254987	0.161044771756444	0.823795987478317	0.344546102475859	0.191807408396535	2.69206176569846	0.710504546118991	0.186445928980518	0.161044771756444	0.175428647161764	0.161044771756444	0.68748966836089	0.335441555129424	0.266826868411016	0.161044771756444	0.175428647161764	0.188704122661139	0.477072722118473	0.426966034546812	1.52701417450917	0.161044771756444	0.217138035311194	0.161044771756444	0.692551547190444	0.35411999251605	0.287138255350604	10.0987184995927	0.161044771756444	0.188704122661139	0.161044771756444	11.1869977095836	3.27280969721739	0.688981434182722	0.201564814576143	0.161044771756444	0.175428647161764	0.161044771756444	0.83710854597996	0.442578265357827	0.275866669021252	15.1858524997809	16.2370089447385	57.9335167930233	0.178993173900757	0.17179412820648	0.525949727613059	0.453383166116903	0.42991936396711	0.444603265019033	0.518517826786347
545	Nalidixic acid	0.172195433794098	0.221972012073271	0.192603319712751	0.435319576601579	0.486763678292271	0.308893193544885	0.134013450381853	0.172195433794098	0.172195433794098	0.232505123428425	0.51174495019974	0.214033944102444	0.0395217387024553	3.21441343918673	0.646041134773392	0.332892121951052	0.172195433794098	0.21188509116202	0.255268888746665	0.379457253694648	0.300004965425205	0.0939198107824889	0.172195433794098	0.172195433794098	0.192603319712751	0.464762187196965	0.275664214853729	0.246599369746904	0.172195433794098	0.192603319712751	0.192603319712751	0.344234995545114	0.346028083607316	0.139485545603097	6.72538930308169	0.172195433794098	0.183017028955741	0.172195433794098	9.49119854464441	3.41484714371001	0.72191528602892	0.259738571572449	0.172195433794098	0.172195433794098	0.232505123428425	0.923252066805403	0.327522350897574	0.130899207556732	11.0205492194133	13.1472469531061	31.1322079664855	0.194533562139066	0.190323287018815	0.410325482812912	0.255100211001546	0.257794009967447	0.276582874918509	0.46055787508657
546	BL-S217	0.162305632647406	0.151861153330863	0.181427545613218	0.542283604921128	0.442369984954295	0.351745559640445	1.64023572308883	0.162305632647406	0.151861153330863	0.171797629532887	0.403439073364138	0.315760150240516	0.5996416622191	4.27981866729556	0.727664672000444	0.208913564516311	0.151861153330863	0.162305632647406	0.151861153330863	0.455982889076079	0.335382767471453	0.368224708880812	0.151861153330863	0.162305632647406	0.162305632647406	0.444831784576053	0.400973768455338	1.2745919899785	0.151861153330863	0.162305632647406	0.181427545613218	0.468736956508487	0.327392188159409	0.333499734230359	16.3896530201209	0.151861153330863	0.171797629532887	0.171797629532887	15.8316169771947	5.36283399288735	0.694771527385204	0.235348314055274	0.157424392613738	0.151861153330863	0.162305632647406	0.528898134056427	0.57044909015876	0.487895186545212	22.4562355563455	22.7867958791828	107.682638212377	0.164750915664674	0.161782850933224	0.445466383171956	0.439613628607918	0.386530121809448	0.376542959632751	0.529080803586799
547	Cefuroxime	0.154812382735768	0.211288937636664	0.224251605952246	0.574671442880016	0.425351510155017	0.366989602065978	1.14460691404728	0.166428834349117	0.160997524278041	0.17703420673468	0.425967965129773	0.406095069563114	0.1435432312763	2.54109812276029	0.820955471619334	0.116589518603113	0.154812382735768	0.154812382735768	0.182398302250372	0.460400247613479	0.367055227660219	0.210988992275756	0.154812382735768	0.160997524278041	0.166428834349117	0.433113523175798	0.352669352379311	1.45790866490392	0.154812382735768	0.154812382735768	0.154812382735768	0.45643675263397	0.36199399004566	0.232297520588334	20.4162003156539	0.166428834349117	0.154812382735768	0.154812382735768	19.7070445978943	3.39155323658066	0.802230058743219	0.138062606937195	0.154812382735768	0.154812382735768	0.154812382735768	0.55864724805235	0.678973800362671	0.213260612725745	24.6578266928977	24.5653280915048	96.6025507480134	0.194299942514127	0.168022839389171	0.455670851700337	0.325202088656396	0.346148155849818	0.350242754422655	0.483627220380255
548	Nalidixic acid	0.183017028955741	0.192603319712751	0.192603319712751	0.433516891572092	0.488019256206668	0.308390630620192	0.1270717225815	0.172195433794098	0.172195433794098	0.183017028955741	0.514212068884996	0.219174054660917	0.0308983009626969	3.2032462244629	0.646975815787238	0.3316640010779	0.21188509116202	0.192603319712751	0.232505123428425	0.380443257325368	0.302628965246728	0.0905452737355451	0.172195433794098	0.172195433794098	0.232505123428425	0.467316453652138	0.268672613989315	0.253347393673172	0.172195433794098	0.172195433794098	0.21188509116202	0.343752784834089	0.34705941365875	0.141167470161849	6.71762701782022	0.202141697365992	0.172195433794098	0.21188509116202	9.53185305865592	3.42232799822194	0.723219087039304	0.259665451742931	0.172195433794098	0.172195433794098	0.183017028955741	0.928507444900678	0.337009007104033	0.0954002746248504	11.0058434225383	13.1797587058676	31.0863335009528	0.189353358525488	0.175729600146089	0.409975592799651	0.254761474836203	0.257872498769214	0.277326556218229	0.45363890887652
549	Piperacillin	0.151462078343268	0.165236574970594	0.165236574970594	0.469581050649712	0.41357422937021	0.439781975514917	2.23330052092703	0.143798068873378	0.151462078343268	0.143798068873378	0.452636786149651	0.299215126832347	0.365898656801962	7.28693032266037	0.511978656014056	0.374588513287294	0.143798068873378	0.143798068873378	0.158354502298208	0.424768831893787	0.364562292537113	0.362350073433572	0.143798068873378	0.158354502298208	0.158354502298208	0.400558869421919	0.454696864143124	2.17216605426141	0.143798068873378	0.143798068873378	0.151462078343268	0.404197729707376	0.385875987663946	0.352321515709051	10.7183115832478	0.151462078343268	0.165236574970594	0.158354502298208	11.5257541400167	7.45335500671105	0.526597505505762	0.340534606803372	0.143798068873378	0.179556337497033	0.143798068873378	0.601971265776069	0.375760215987337	0.60458144586619	20.7541662141285	21.8872175039017	126.700620622161	0.160511231506708	0.146308651143539	0.44097908517828	0.37258352326132	0.383893732621491	0.380798411026791	0.527437642543199
