No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_7	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_m_2	P_VSA_v_3	P_VSA_e_6	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_3	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_N	P_VSA_ppp_D	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
47	Cefmetazole	19.2794342704094	51.3563669584534	0	171.661138898056	36.7145805315278	11.7711019965903	261.454051442909	203.189069336854	75.4347810972533	10.9998878876064	58.2628331512421	55.1907535038798	52.5007256304658	165.954312285588	158.897966706946	0	96.6586234906446	62.239343216301	289.623738321714	103.714969069287	123.016786058641	34.6124970609255	99.8441984413846	0	26.6225393879991	18.0107506830303	52.2136278880131	90.0155754593964	0	99.1041461332459	152.396110525377	80.7781049910536	53.4141679588306	1.77657064560503	31.0593557697155	81.1020897617367	32.2195411635482	36.2665455930406	127.018733736437	91.7844874076767	6.71469803470048	0	5.39772910053458	4.70464993506731	0
48	Ceftazidime	17.6504085237802	77.3855384433658	68.9750036543024	171.158725476663	55.1565347625387	23.5422039931806	228.292656848306	194.498302735082	182.425083841655	0	82.5430642705038	97.7560220981031	21.4413698607503	201.740456229357	173.120948840509	0	63.4972288960419	109.623719944467	376.923386576738	92.1167362848905	101.297883982061	18.0107506830303	112.761954790853	34.7962802311605	53.2450787759982	50.9079381550958	107.392460372738	165.922906661212	0	154.282978617971	204.372382901515	165.661634728372	53.4141679588306	16.7855295481303	1.89909275909503	63.4972288960419	28.8761094020045	17.6504085237802	124.855650380627	73.383359533067	63.2705516092873	23.4580384927667	0	9.40929987013462	0
49	Cefoperazone	17.2215811265652	80.1334769587143	37.9049898937205	271.586928760863	8.84079971255238	16.0469245344426	323.403326252084	262.044579319806	228.866211345199	0	64.8057916436776	82.4816369726977	52.5007256304658	199.788154246841	167.312244803346	0	64.4390823270964	102.87316247625	490.910790665005	96.9149917705915	112.18567378306	36.0215013660606	117.540426384187	0	26.6225393879991	78.7048445269818	93.3041927324736	190.805294238827	0	160.064047319801	237.397025869992	133.596624841394	106.828335917661	26.9214976780228	0	48.8825485981885	51.1720361104085	67.2298197525309	157.766095346428	132.238869516019	6.71469803470048	0	5.39772910053458	4.70464993506731	13.6851224079869
50	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
51	Ofloxacin	17.2215811265652	51.8094756091935	9.47624747343013	62.1380294318183	43.4976068439364	26.7312152676028	211.879835938626	233.044598498452	96.6030479422129	0	21.8404065128743	71.2659387376331	0	96.2306591445024	86.8577174625173	14.9601132710125	0	86.8577174625173	311.563219275657	24.3330549529976	54.2367826803019	0	24.6726016368003	3.12431389399505	26.6225393879991	3.12431389399505	32.53976369103	106.910788149803	14.9601132710125	83.2942678708432	109.094087850412	72.1402959900085	25.1449270324178	14.9601132710125	0	0	0	18.3014517353202	44.3607260659861	214.284723633065	14.0638304712697	19.497923492092	0	0	0
52	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
53	SCE-796	0	110.282725915431	66.3337323140109	181.466025342492	27.6515650046504	11.7711019965903	185.243867119222	241.582710721443	125.724635162089	0	75.1324872918633	103.433803040834	4.65584031262008	183.222130645317	159.51032700068	0	32.2195411635482	127.290785837131	367.307345883532	55.9313448081859	75.0817545342385	18.0107506830303	108.109998329779	34.7962802311605	53.2450787759982	50.9079381550958	92.6988151270163	160.350339665885	0	139.589333372249	211.866901410153	154.44287099593	78.5590949912483	0	1.89909275909503	32.2195411635482	47.3812373671506	3.18557495074004	49.7655395898782	120.467767519428	60.5138040557622	20.2005444944152	9.40929987013462	4.70464993506731	0
54	Cefsulodin	0	107.746030523869	73.5971261871729	193.919352345555	27.6515650046504	11.7711019965903	185.243867119222	239.046015329882	144.892660199852	0	75.1324872918633	96.7191050061334	11.9192341857821	176.507432610617	160.059022839141	0	39.4829350367102	120.576087802431	383.938675529734	55.9313448081859	68.367056499538	18.0107506830303	108.109998329779	34.7962802311605	50.7083833844364	50.9079381550958	92.6988151270163	160.350339665885	0	139.589333372249	228.498231056354	126.76124857195	78.5590949912483	44.3129520701807	1.89909275909503	32.2195411635482	47.3812373671506	3.18557495074004	49.7655395898782	120.467767519428	61.0624998942238	20.2005444944152	9.40929987013462	4.70464993506731	0
55	SCE-796	0	110.282725915431	66.3337323140109	181.466025342492	27.6515650046504	11.7711019965903	185.243867119222	241.582710721443	125.724635162089	0	75.1324872918633	103.433803040834	4.65584031262008	183.222130645317	159.51032700068	0	32.2195411635482	127.290785837131	367.307345883532	55.9313448081859	75.0817545342385	18.0107506830303	108.109998329779	34.7962802311605	53.2450787759982	50.9079381550958	92.6988151270163	160.350339665885	0	139.589333372249	211.866901410153	154.44287099593	78.5590949912483	0	1.89909275909503	32.2195411635482	47.3812373671506	3.18557495074004	49.7655395898782	120.467767519428	60.5138040557622	20.2005444944152	9.40929987013462	4.70464993506731	0
56	Ceftazidime	17.6504085237802	77.3855384433658	68.9750036543024	171.158725476663	55.1565347625387	23.5422039931806	228.292656848306	194.498302735082	182.425083841655	0	82.5430642705038	97.7560220981031	21.4413698607503	201.740456229357	173.120948840509	0	63.4972288960419	109.623719944467	376.923386576738	92.1167362848905	101.297883982061	18.0107506830303	112.761954790853	34.7962802311605	53.2450787759982	50.9079381550958	107.392460372738	165.922906661212	0	154.282978617971	204.372382901515	165.661634728372	53.4141679588306	16.7855295481303	1.89909275909503	63.4972288960419	28.8761094020045	17.6504085237802	124.855650380627	73.383359533067	63.2705516092873	23.4580384927667	0	9.40929987013462	0
57	Cefoperazone	17.2215811265652	80.1334769587143	37.9049898937205	271.586928760863	8.84079971255238	16.0469245344426	323.403326252084	262.044579319806	228.866211345199	0	64.8057916436776	82.4816369726977	52.5007256304658	199.788154246841	167.312244803346	0	64.4390823270964	102.87316247625	490.910790665005	96.9149917705915	112.18567378306	36.0215013660606	117.540426384187	0	26.6225393879991	78.7048445269818	93.3041927324736	190.805294238827	0	160.064047319801	237.397025869992	133.596624841394	106.828335917661	26.9214976780228	0	48.8825485981885	51.1720361104085	67.2298197525309	157.766095346428	132.238869516019	6.71469803470048	0	5.39772910053458	4.70464993506731	13.6851224079869
58	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
59	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
60	Moxalactam	19.2794342704094	79.872218984425	37.9049898937205	240.602248635806	8.84079971255238	11.7711019965903	208.786071112403	241.582710721443	143.263051290592	21.9997757752129	29.0967900194991	86.3942700051455	52.5007256304658	167.99178565511	127.555713519087	0	32.2195411635482	95.3361723555393	406.845537787249	72.6556132995711	70.3712893549576	18.0107506830303	76.4956809587488	0	53.2450787759982	60.6940938439515	93.3041927324736	131.106140303857	0	122.667751836452	215.787564337	186.228802459998	53.4141679588306	1.77657064560503	0	16.6630074346403	51.1720361104085	58.4046154906409	79.0346350017182	136.831254399063	13.429396069401	0	5.39772910053458	4.70464993506731	0
61	SCE-796	0	110.282725915431	66.3337323140109	181.466025342492	27.6515650046504	11.7711019965903	185.243867119222	241.582710721443	125.724635162089	0	75.1324872918633	103.433803040834	4.65584031262008	183.222130645317	159.51032700068	0	32.2195411635482	127.290785837131	367.307345883532	55.9313448081859	75.0817545342385	18.0107506830303	108.109998329779	34.7962802311605	53.2450787759982	50.9079381550958	92.6988151270163	160.350339665885	0	139.589333372249	211.866901410153	154.44287099593	78.5590949912483	0	1.89909275909503	32.2195411635482	47.3812373671506	3.18557495074004	49.7655395898782	120.467767519428	60.5138040557622	20.2005444944152	9.40929987013462	4.70464993506731	0
62	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
63	Imipenem	8.82520426189009	84.9694971317322	42.6833431609212	86.4063782236161	0	0	173.472765122632	137.576884908852	109.145364047787	42.6833431609212	50.3866324574929	20.0379406487679	4.30748151342232	91.5175841678134	70.9300944171708	0	32.2195411635482	38.7105532536226	272.62006256943	52.8070309141908	53.4862974762805	16.7855295481303	43.5792771646383	49.6827170201958	26.6225393879991	92.366060181117	0	36.1671065805406	0	14.6709770816847	161.318128347711	130.472310947399	25.1449270324178	16.7855295481303	0	32.2195411635482	0	8.82520426189009	98.2540816718198	27.1986422950629	30.2569020278811	13.8768063385753	13.3232426140674	0	0
64	Cefoxitin	10.8830574057343	88.6813988076914	26.6015687088068	130.460341475638	14.1854628383465	31.6631083113486	192.979350858535	179.646865343673	111.579596017277	10.9998878876064	62.0588594196923	64.9151032882842	2.75674755352505	129.730710261502	139.195687108453	0	63.4972288960419	75.6984582124107	302.226349248557	54.0322520490908	101.711060993912	18.0107506830303	88.1698305328422	32.8971874720655	26.6225393879991	50.9079381550958	59.237657680557	65.7619175194466	0	106.12817592579	170.98249239547	124.675180350726	53.4141679588306	25.1449270324178	0	63.4972288960419	9.47624747343013	17.1253212353767	63.4111323304493	111.231197262038	11.3070829177447	0	4.70464993506731	4.70464993506731	6.7625030789115
65	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
66	Cefuroxime	10.8830574057343	86.1468670684914	30.6919884038368	122.217201141556	54.3114347856121	35.7535280063786	149.930561129451	167.875763347083	132.305706035969	0	78.9241896090666	75.8526902318692	2.75674755352505	157.533627394461	116.321054580344	0	32.2195411635482	84.1015134167956	300.181469383052	73.4321139776652	74.7460087707728	18.0107506830303	54.3576110611485	32.8971874720655	26.6225393879991	50.9079381550958	45.6481556243719	125.948943359091	0	92.5386738696048	170.98249239547	134.40140248181	53.4141679588306	25.1449270324178	0	32.2195411635482	19.3998619285743	18.9524949468603	27.6274696922779	120.436158979814	33.9612423200693	5.44882093428643	2.75674755352504	9.40929987013462	6.7625030789115
